trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
MQ_A5-Weekday-040500_M12_101,6:45:00,405452,1,1,1,requester,364
MQ_A5-Weekday-040500_M12_101,7:11:00,405299,21,1,1,releaser,364
MQ_A5-Weekday-043500_M12_102,7:15:00,405452,1,1,1,requester,565
MQ_A5-Weekday-043500_M12_102,7:41:00,405299,21,1,1,releaser,565
MQ_A5-Weekday-046500_M12_103,7:45:00,405452,1,1,1,requester,838
MQ_A5-Weekday-046500_M12_103,8:12:00,405299,21,1,1,releaser,838
MQ_A5-Weekday-049500_M12_101,8:15:00,405452,1,1,1,requester,1136
MQ_A5-Weekday-049500_M12_101,8:49:00,405299,21,1,1,releaser,1136
MQ_A5-Weekday-052500_M12_102,8:45:00,405452,1,2,1,requester,1493
MQ_A5-Weekday-052500_M12_102,8:45:00,405452,1,2,2,requester,1494
MQ_A5-Weekday-052500_M12_102,8:47:02,403897,2,2,2,releaser,1494
MQ_A5-Weekday-052500_M12_102,9:20:00,405299,21,1,1,releaser,1493
MQ_A5-Weekday-055500_M12_103,9:15:00,405452,1,1,1,requester,1719
MQ_A5-Weekday-055500_M12_103,9:51:00,405299,21,1,1,releaser,1719
MQ_A5-Weekday-058500_M12_101,9:45:00,405452,1,1,1,requester,1917
MQ_A5-Weekday-058500_M12_101,10:22:00,405299,21,1,1,releaser,1917
MQ_A5-Weekday-061500_M12_102,10:15:00,405452,1,1,1,requester,2117
MQ_A5-Weekday-061500_M12_102,10:52:00,405299,21,1,1,releaser,2117
MQ_A5-Weekday-064500_M12_103,10:45:00,405452,1,1,1,requester,2348
MQ_A5-Weekday-064500_M12_103,11:17:00,405299,21,1,1,releaser,2348
MQ_A5-Weekday-067500_M12_101,11:15:00,405452,1,1,1,requester,2532
MQ_A5-Weekday-067500_M12_101,11:49:00,405299,21,1,1,releaser,2532
MQ_A5-Weekday-073500_M12_104,12:15:00,405452,1,1,1,requester,2868
MQ_A5-Weekday-073500_M12_104,12:49:00,405299,21,1,1,releaser,2868
MQ_A5-Weekday-076500_M12_105,12:45:00,405452,1,1,1,requester,3086
MQ_A5-Weekday-076500_M12_105,13:09:26,402161,13,2,2,requester,3087
MQ_A5-Weekday-076500_M12_105,13:19:00,405299,21,2,1,releaser,3086
MQ_A5-Weekday-076500_M12_105,13:19:00,405299,21,2,2,releaser,3087
MQ_A5-Weekday-079500_M12_103,13:15:00,405452,1,1,1,requester,3300
MQ_A5-Weekday-079500_M12_103,13:43:00,405460,16,2,2,requester,3301
MQ_A5-Weekday-079500_M12_103,13:47:22,403984,19,2,2,releaser,3301
MQ_A5-Weekday-079500_M12_103,13:49:00,405299,21,1,1,releaser,3300
MQ_A5-Weekday-082500_M12_104,13:45:00,405452,1,1,1,requester,3516
MQ_A5-Weekday-082500_M12_104,14:22:00,405299,21,1,1,releaser,3516
MQ_A5-Weekday-085500_M12_105,14:15:00,405452,1,1,1,requester,3740
MQ_A5-Weekday-085500_M12_105,14:56:00,405299,21,1,1,releaser,3740
MQ_A5-Weekday-088500_M12_103,14:45:00,405452,1,1,1,requester,3966
MQ_A5-Weekday-088500_M12_103,15:24:00,405299,21,1,1,releaser,3966
MQ_A5-Weekday-091500_M12_106,15:15:00,405452,1,1,1,requester,4216
MQ_A5-Weekday-091500_M12_106,15:49:00,405299,21,1,1,releaser,4216
