trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
MQ_A5-Weekday-037500_M20_151,6:15:00,401348,1,1,1,requester,233
MQ_A5-Weekday-037500_M20_151,6:59:00,803185,39,1,1,releaser,233
MQ_A5-Weekday-040000_M20_152,6:40:00,405067,1,1,1,requester,331
MQ_A5-Weekday-040000_M20_152,7:25:00,400858,41,1,1,releaser,331
MQ_A5-Weekday-041000_M20_153,6:50:00,401348,1,1,1,requester,381
MQ_A5-Weekday-041000_M20_153,6:56:51,403797,9,2,2,requester,382
MQ_A5-Weekday-041000_M20_153,7:06:49,401366,17,2,2,releaser,382
MQ_A5-Weekday-041000_M20_153,7:34:00,803185,39,1,1,releaser,381
MQ_A5-Weekday-042500_M20_151,7:05:00,405067,1,1,1,requester,474
MQ_A5-Weekday-042500_M20_151,7:57:00,400858,41,1,1,releaser,474
MQ_A5-Weekday-043500_M20_155,7:15:00,401348,1,1,1,requester,566
MQ_A5-Weekday-043500_M20_155,8:03:00,803185,39,1,1,releaser,566
MQ_A5-Weekday-044500_M20_154,7:25:00,405067,1,1,1,requester,646
MQ_A5-Weekday-044500_M20_154,8:30:00,400858,41,1,1,releaser,646
MQ_A5-Weekday-045500_M20_152,7:35:00,401348,1,1,1,requester,766
MQ_A5-Weekday-045500_M20_152,8:32:00,803185,39,1,1,releaser,766
MQ_A5-Weekday-046500_M20_153,7:45:00,405067,1,1,1,requester,839
MQ_A5-Weekday-046500_M20_153,7:52:00,403399,6,2,2,requester,840
MQ_A5-Weekday-046500_M20_153,8:03:18,403444,12,2,2,releaser,840
MQ_A5-Weekday-046500_M20_153,8:56:00,400858,41,1,1,releaser,839
MQ_A5-Weekday-047500_M20_157,7:55:00,401348,1,1,1,requester,941
MQ_A5-Weekday-047500_M20_157,8:55:00,803185,39,1,1,releaser,941
MQ_A5-Weekday-048500_M20_156,8:05:00,405067,1,1,1,requester,1029
MQ_A5-Weekday-048500_M20_156,9:17:00,400858,41,1,1,releaser,1029
MQ_A5-Weekday-049500_M20_151,8:15:00,401348,1,1,1,requester,1137
MQ_A5-Weekday-049500_M20_151,9:19:00,803185,39,1,1,releaser,1137
MQ_A5-Weekday-050500_M20_155,8:25:00,405067,1,1,1,requester,1269
MQ_A5-Weekday-050500_M20_155,9:37:00,400858,41,1,1,releaser,1269
MQ_A5-Weekday-051500_M20_154,8:35:00,401348,1,1,1,requester,1388
MQ_A5-Weekday-051500_M20_154,9:42:00,803185,39,1,1,releaser,1388
MQ_A5-Weekday-052500_M20_152,8:45:00,405067,1,1,1,requester,1495
MQ_A5-Weekday-052500_M20_152,10:02:00,400858,41,1,1,releaser,1495
MQ_A5-Weekday-053500_M20_158,8:55:00,401348,1,1,1,requester,1592
MQ_A5-Weekday-053500_M20_158,10:02:00,803185,39,1,1,releaser,1592
MQ_A5-Weekday-055000_M20_157,9:10:00,405067,1,1,1,requester,1694
MQ_A5-Weekday-055000_M20_157,10:15:25,404846,33,2,2,requester,1695
MQ_A5-Weekday-055000_M20_157,10:23:29,404871,37,2,2,releaser,1695
