trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
OH_A5-Weekday-002200_M101_2,0:22:00,403777,1,1,1,requester,36980
OH_A5-Weekday-002200_M101_2,1:03:00,903340,44,1,1,releaser,36980
OH_A5-Weekday-024800_M101_9,4:08:00,403777,1,1,1,requester,36981
OH_A5-Weekday-024800_M101_9,4:44:00,903340,44,1,1,releaser,36981
OH_A5-Weekday-028200_M101_8,4:42:00,903281,1,1,1,requester,36982
OH_A5-Weekday-028200_M101_8,5:21:00,803153,54,1,1,releaser,36982
OH_A5-Weekday-030000_M101_18,5:00:00,403777,1,1,1,requester,36985
OH_A5-Weekday-030000_M101_18,5:36:00,903340,44,1,1,releaser,36985
OH_A5-Weekday-031500_M101_22,5:15:00,403777,1,1,1,requester,36987
OH_A5-Weekday-031500_M101_22,5:32:00,803024,27,1,1,releaser,36987
OH_A5-Weekday-031600_M101_23,5:16:00,403777,1,1,1,requester,36989
OH_A5-Weekday-031600_M101_23,5:59:00,903340,44,1,1,releaser,36989
OH_A5-Weekday-032400_M101_27,5:24:00,403777,1,1,1,requester,36992
OH_A5-Weekday-032400_M101_27,6:09:00,903340,44,1,1,releaser,36992
OH_A5-Weekday-035100_M101_39,5:51:00,403777,1,1,1,requester,37005
OH_A5-Weekday-035100_M101_39,6:04:33,402507,16,2,2,requester,37006
OH_A5-Weekday-035100_M101_39,6:07:51,402510,19,2,2,releaser,37006
OH_A5-Weekday-035100_M101_39,6:38:00,903340,44,1,1,releaser,37005
OH_A5-Weekday-035200_M101_16,5:52:00,405154,1,1,1,requester,37007
OH_A5-Weekday-035200_M101_16,6:27:00,402502,44,2,2,requester,37008
OH_A5-Weekday-035200_M101_16,6:37:00,401444,53,2,2,releaser,37008
OH_A5-Weekday-035200_M101_16,7:08:00,903340,77,1,1,releaser,37007
OH_A5-Weekday-037500_M101_21,6:15:00,903281,1,1,1,requester,37021
OH_A5-Weekday-037500_M101_21,7:23:00,803153,54,1,1,releaser,37021
OH_A5-Weekday-038000_M101_9,6:20:00,405154,1,1,1,requester,37025
OH_A5-Weekday-038000_M101_9,7:00:32,402707,42,3,2,requester,37026
OH_A5-Weekday-038000_M101_9,7:00:32,402707,42,3,3,requester,37027
OH_A5-Weekday-038000_M101_9,7:17:00,401444,53,3,3,releaser,37027
OH_A5-Weekday-038000_M101_9,7:23:06,402518,58,2,2,releaser,37026
OH_A5-Weekday-038000_M101_9,7:49:00,903340,77,1,1,releaser,37025
OH_A5-Weekday-038200_M101_48,6:22:00,403777,1,1,1,requester,37028
OH_A5-Weekday-038200_M101_48,7:16:00,903340,44,1,1,releaser,37028
OH_A5-Weekday-038700_M101_28,6:27:00,405154,1,1,1,requester,37040
OH_A5-Weekday-038700_M101_28,6:33:18,402674,9,2,2,requester,37041
OH_A5-Weekday-038700_M101_28,7:01:23,402697,32,2,2,releaser,37041
OH_A5-Weekday-038700_M101_28,7:04:00,403777,34,2,2,requester,37042
OH_A5-Weekday-038700_M101_28,7:11:32,405181,41,3,3,requester,37043
OH_A5-Weekday-038700_M101_28,7:15:00,402502,44,4,4,requester,37044
OH_A5-Weekday-038700_M101_28,7:29:00,401444,53,4,4,releaser,37044
OH_A5-Weekday-038700_M101_28,7:33:39,402517,57,3,2,releaser,37042
OH_A5-Weekday-038700_M101_28,7:33:39,402517,57,3,3,releaser,37043
OH_A5-Weekday-038700_M101_28,8:01:00,903340,77,1,1,releaser,37040
OH_A5-Weekday-039000_M101_25,6:30:00,903281,1,1,1,requester,37045
OH_A5-Weekday-039000_M101_25,7:40:00,803153,54,1,1,releaser,37045
OH_A5-Weekday-039400_M101_38,6:34:00,405154,1,1,1,requester,37046
OH_A5-Weekday-039400_M101_38,6:48:55,402680,15,2,2,requester,37047
OH_A5-Weekday-039400_M101_38,7:10:23,402697,32,2,2,releaser,37047
OH_A5-Weekday-039400_M101_38,7:15:46,401947,36,2,2,requester,37048
OH_A5-Weekday-039400_M101_38,7:24:00,402502,44,3,3,requester,37049
OH_A5-Weekday-039400_M101_38,7:28:04,402506,48,5,4,requester,37050
OH_A5-Weekday-039400_M101_38,7:28:04,402506,48,5,5,requester,37051
OH_A5-Weekday-039400_M101_38,7:38:00,401444,53,5,3,releaser,37049
OH_A5-Weekday-039400_M101_38,7:38:00,401444,53,5,4,releaser,37050
OH_A5-Weekday-039400_M101_38,7:38:00,401444,53,5,5,releaser,37051
OH_A5-Weekday-039400_M101_38,7:49:36,402521,61,2,2,releaser,37048
OH_A5-Weekday-039400_M101_38,8:13:00,903340,77,1,1,releaser,37046
OH_A5-Weekday-040500_M101_8,6:45:00,903281,1,1,1,requester,37055
OH_A5-Weekday-040500_M101_8,7:01:00,402666,10,2,2,requester,37056
OH_A5-Weekday-040500_M101_8,7:18:02,402682,26,2,2,releaser,37056
OH_A5-Weekday-040500_M101_8,7:21:13,405480,28,2,2,requester,37057
OH_A5-Weekday-040500_M101_8,7:36:03,402696,40,2,2,releaser,37057
OH_A5-Weekday-040500_M101_8,7:55:00,903042,53,1,1,releaser,37055
OH_A5-Weekday-041400_M101_44,6:54:00,405154,1,1,1,requester,37067
OH_A5-Weekday-041400_M101_44,7:27:32,403434,30,2,2,requester,37068
OH_A5-Weekday-041400_M101_44,7:43:22,405181,41,3,3,requester,37069
OH_A5-Weekday-041400_M101_44,8:32:58,402744,72,3,3,releaser,37069
OH_A5-Weekday-041400_M101_44,8:40:00,903340,77,2,1,releaser,37067
OH_A5-Weekday-041400_M101_44,8:40:00,903340,77,2,2,releaser,37068
OH_A5-Weekday-042000_M101_22,7:00:00,903147,1,1,1,requester,37075
OH_A5-Weekday-042000_M101_22,7:08:18,402674,9,2,2,requester,37076
OH_A5-Weekday-042000_M101_22,7:29:36,402692,27,3,3,requester,37078
