trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
OF_A5-Weekday-028500_SBS15_401,4:45:00,401732,1,1,1,requester,30700
OF_A5-Weekday-028500_SBS15_401,5:28:00,803120,22,1,1,releaser,30700
OF_A5-Weekday-029500_SBS15_402,4:55:00,401732,1,1,1,requester,30702
OF_A5-Weekday-029500_SBS15_402,5:38:00,803120,22,1,1,releaser,30702
OF_A5-Weekday-030100_SBS15_403,5:01:00,401732,1,1,1,requester,30704
OF_A5-Weekday-030100_SBS15_403,5:45:00,803120,22,1,1,releaser,30704
OF_A5-Weekday-030700_SBS15_404,5:07:00,401732,1,1,1,requester,30707
OF_A5-Weekday-030700_SBS15_404,5:09:50,405348,3,2,2,requester,30708
OF_A5-Weekday-030700_SBS15_404,5:12:12,405653,4,2,2,releaser,30708
OF_A5-Weekday-030700_SBS15_404,5:51:00,803120,22,1,1,releaser,30707
OF_A5-Weekday-031300_SBS15_405,5:13:00,401732,1,1,1,requester,30709
OF_A5-Weekday-031300_SBS15_405,5:57:00,803120,22,1,1,releaser,30709
OF_A5-Weekday-031900_SBS15_406,5:19:00,401732,1,1,1,requester,30710
OF_A5-Weekday-031900_SBS15_406,6:03:00,803120,22,1,1,releaser,30710
OF_A5-Weekday-032500_SBS15_407,5:25:00,401732,1,1,1,requester,30714
OF_A5-Weekday-032500_SBS15_407,6:10:00,803120,22,1,1,releaser,30714
OF_A5-Weekday-033100_SBS15_408,5:31:00,401732,1,1,1,requester,30717
OF_A5-Weekday-033100_SBS15_408,6:18:00,803120,22,1,1,releaser,30717
OF_A5-Weekday-033700_SBS15_409,5:37:00,401732,1,1,1,requester,30720
OF_A5-Weekday-033700_SBS15_409,5:40:14,405348,3,2,2,requester,30721
OF_A5-Weekday-033700_SBS15_409,5:49:28,401756,7,2,2,releaser,30721
OF_A5-Weekday-033700_SBS15_409,6:24:00,803120,22,1,1,releaser,30720
OF_A5-Weekday-033800_SBS15_401,5:38:00,405382,1,1,1,requester,30722
OF_A5-Weekday-033800_SBS15_401,5:55:00,405322,7,2,2,requester,30723
OF_A5-Weekday-033800_SBS15_401,6:05:16,401704,13,2,2,releaser,30723
OF_A5-Weekday-033800_SBS15_401,6:22:00,803054,21,1,1,releaser,30722
OF_A5-Weekday-034300_SBS15_410,5:43:00,401732,1,1,1,requester,30724
OF_A5-Weekday-034300_SBS15_410,6:30:00,803120,22,1,1,releaser,30724
OF_A5-Weekday-034700_SBS15_402,5:47:00,405382,1,1,1,requester,30728
OF_A5-Weekday-034700_SBS15_402,6:01:00,903093,6,3,2,requester,30729
OF_A5-Weekday-034700_SBS15_402,6:01:00,903093,6,3,3,requester,30730
OF_A5-Weekday-034700_SBS15_402,6:04:00,405322,7,3,3,releaser,30730
OF_A5-Weekday-034700_SBS15_402,6:14:16,401704,13,2,2,releaser,30729
OF_A5-Weekday-034700_SBS15_402,6:32:00,803054,21,1,1,releaser,30728
OF_A5-Weekday-034900_SBS15_411,5:49:00,401732,1,1,1,requester,30731
OF_A5-Weekday-034900_SBS15_411,5:52:14,405348,3,2,2,requester,30732
OF_A5-Weekday-034900_SBS15_411,6:14:15,403525,13,2,2,releaser,30732
OF_A5-Weekday-034900_SBS15_411,6:36:00,803120,22,1,1,releaser,30731
OF_A5-Weekday-035400_SBS15_412,5:54:00,401732,1,1,1,requester,30736
OF_A5-Weekday-035400_SBS15_412,5:57:14,405348,3,2,2,requester,30737
OF_A5-Weekday-035400_SBS15_412,6:15:40,401768,10,3,3,requester,30738
OF_A5-Weekday-035400_SBS15_412,6:20:30,405342,12,3,3,releaser,30738
OF_A5-Weekday-035400_SBS15_412,6:37:26,402112,19,2,2,releaser,30737
OF_A5-Weekday-035400_SBS15_412,6:45:00,803120,22,1,1,releaser,30736
OF_A5-Weekday-035500_SBS15_403,5:55:00,405382,1,1,1,requester,30739
OF_A5-Weekday-035500_SBS15_403,6:05:53,405320,5,2,2,requester,30740
OF_A5-Weekday-035500_SBS15_403,6:09:00,903093,6,3,3,requester,30741
OF_A5-Weekday-035500_SBS15_403,6:14:15,405323,8,3,3,releaser,30741
OF_A5-Weekday-035500_SBS15_403,6:22:16,401704,13,2,2,releaser,30740
OF_A5-Weekday-035500_SBS15_403,6:40:00,803054,21,1,1,releaser,30739
OF_A5-Weekday-035900_SBS15_413,5:59:00,401732,1,1,1,requester,30744
OF_A5-Weekday-035900_SBS15_413,6:50:00,803120,22,1,1,releaser,30744
OF_A5-Weekday-036300_SBS15_404,6:03:00,405382,1,1,1,requester,30747
OF_A5-Weekday-036300_SBS15_404,6:07:33,403601,3,2,2,requester,30748
OF_A5-Weekday-036300_SBS15_404,6:17:00,903093,6,3,3,requester,30749
OF_A5-Weekday-036300_SBS15_404,6:28:15,401701,12,3,3,releaser,30749
OF_A5-Weekday-036300_SBS15_404,6:32:35,401707,14,2,2,releaser,30748
OF_A5-Weekday-036300_SBS15_404,6:48:00,803054,21,1,1,releaser,30747
OF_A5-Weekday-036300_SBS15_414,6:03:00,401732,1,1,1,requester,30750
OF_A5-Weekday-036300_SBS15_414,6:03:39,401738,2,2,2,requester,30751
OF_A5-Weekday-036300_SBS15_414,6:30:30,405342,12,2,2,releaser,30751
OF_A5-Weekday-036300_SBS15_414,6:55:00,803120,22,1,1,releaser,30750
OF_A5-Weekday-036700_SBS15_415,6:07:00,401732,1,1,1,requester,30756
OF_A5-Weekday-036700_SBS15_415,6:16:00,803182,5,2,2,requester,30757
OF_A5-Weekday-036700_SBS15_415,6:29:40,401768,10,2,2,releaser,30757
OF_A5-Weekday-036700_SBS15_415,6:59:00,803120,22,1,1,releaser,30756
OF_A5-Weekday-037100_SBS15_405,6:11:00,405382,1,1,1,requester,30758
OF_A5-Weekday-037100_SBS15_405,6:25:00,903093,6,3,2,requester,30759
OF_A5-Weekday-037100_SBS15_405,6:25:00,903093,6,3,3,requester,30760
OF_A5-Weekday-037100_SBS15_405,6:28:00,405322,7,4,4,requester,30761
OF_A5-Weekday-037100_SBS15_405,6:40:35,401707,14,4,3,releaser,30760
OF_A5-Weekday-037100_SBS15_405,6:40:35,401707,14,4,4,releaser,30761
OF_A5-Weekday-037100_SBS15_405,6:43:33,401712,15,2,2,releaser,30759
OF_A5-Weekday-037100_SBS15_405,6:56:00,803054,21,1,1,releaser,30758
OF_A5-Weekday-037100_SBS15_416,6:11:00,401732,1,2,1,requester,30762
OF_A5-Weekday-037100_SBS15_416,6:11:00,401732,1,2,2,requester,30763
OF_A5-Weekday-037100_SBS15_416,6:22:49,903129,6,3,3,requester,30764
OF_A5-Weekday-037100_SBS15_416,6:25:11,401756,7,3,3,releaser,30764
OF_A5-Weekday-037100_SBS15_416,6:31:39,401765,9,3,3,requester,30765
OF_A5-Weekday-037100_SBS15_416,6:36:03,401771,11,3,3,releaser,30765
OF_A5-Weekday-037100_SBS15_416,6:38:30,405342,12,2,2,releaser,30763
OF_A5-Weekday-037100_SBS15_416,7:03:00,803120,22,1,1,releaser,30762
OF_A5-Weekday-037500_SBS15_417,6:15:00,401732,1,1,1,requester,30768
OF_A5-Weekday-037500_SBS15_417,6:18:39,405348,3,2,2,requester,30769
OF_A5-Weekday-037500_SBS15_417,6:37:40,401768,10,3,3,requester,30770
OF_A5-Weekday-037500_SBS15_417,6:40:03,401771,11,3,3,releaser,30770
OF_A5-Weekday-037500_SBS15_417,6:44:01,403525,13,2,2,releaser,30769
OF_A5-Weekday-037500_SBS15_417,7:07:00,803120,22,1,1,releaser,30768
OF_A5-Weekday-037900_SBS15_406,6:19:00,405382,1,1,1,requester,30771
OF_A5-Weekday-037900_SBS15_406,6:26:14,405319,4,2,2,requester,30772
OF_A5-Weekday-037900_SBS15_406,6:29:53,405320,5,6,3,requester,30773
OF_A5-Weekday-037900_SBS15_406,6:29:53,405320,5,6,4,requester,30774
OF_A5-Weekday-037900_SBS15_406,6:29:53,405320,5,6,5,requester,30775
OF_A5-Weekday-037900_SBS15_406,6:29:53,405320,5,6,6,requester,30776
OF_A5-Weekday-037900_SBS15_406,6:36:00,405322,7,6,6,releaser,30776
OF_A5-Weekday-037900_SBS15_406,6:40:02,404995,9,5,4,releaser,30774
OF_A5-Weekday-037900_SBS15_406,6:40:02,404995,9,5,5,releaser,30775
OF_A5-Weekday-037900_SBS15_406,6:46:19,401701,12,3,3,releaser,30773
OF_A5-Weekday-037900_SBS15_406,6:48:50,401704,13,2,2,releaser,30772
OF_A5-Weekday-037900_SBS15_406,7:08:00,803054,21,1,1,releaser,30771
OF_A5-Weekday-037900_SBS15_418,6:19:00,401732,1,1,1,requester,30777
OF_A5-Weekday-037900_SBS15_418,6:22:39,405348,3,2,2,requester,30778
OF_A5-Weekday-037900_SBS15_418,6:46:30,405342,12,2,2,releaser,30778
OF_A5-Weekday-037900_SBS15_418,7:11:00,803120,22,1,1,releaser,30777
OF_A5-Weekday-038300_SBS15_419,6:23:00,401732,1,1,1,requester,30781
OF_A5-Weekday-038300_SBS15_419,6:26:39,405348,3,2,2,requester,30782
OF_A5-Weekday-038300_SBS15_419,6:32:00,803182,5,3,3,requester,30783
OF_A5-Weekday-038300_SBS15_419,6:44:27,401765,9,3,3,releaser,30783
OF_A5-Weekday-038300_SBS15_419,6:51:47,405342,12,2,2,releaser,30782
OF_A5-Weekday-038300_SBS15_419,7:18:00,803120,22,1,1,releaser,30781
OF_A5-Weekday-038600_SBS15_420,6:26:00,401732,1,1,1,requester,30784
OF_A5-Weekday-038600_SBS15_420,6:29:39,405348,3,2,2,requester,30785
OF_A5-Weekday-038600_SBS15_420,6:32:41,405653,4,3,3,requester,30786
OF_A5-Weekday-038600_SBS15_420,6:40:32,401756,7,3,3,releaser,30786
OF_A5-Weekday-038600_SBS15_420,6:54:47,405342,12,2,2,releaser,30785
OF_A5-Weekday-038600_SBS15_420,7:06:00,403849,17,1,1,releaser,30784
OF_A5-Weekday-038700_SBS15_407,6:27:00,405382,1,1,1,requester,30792
OF_A5-Weekday-038700_SBS15_407,6:37:53,405320,5,2,2,requester,30793
OF_A5-Weekday-038700_SBS15_407,6:41:00,903093,6,4,3,requester,30794
OF_A5-Weekday-038700_SBS15_407,6:41:00,903093,6,4,4,requester,30795
OF_A5-Weekday-038700_SBS15_407,6:49:46,403480,10,4,3,releaser,30794
OF_A5-Weekday-038700_SBS15_407,6:49:46,403480,10,4,4,releaser,30795
OF_A5-Weekday-038700_SBS15_407,7:09:00,903102,17,2,2,releaser,30793
OF_A5-Weekday-038700_SBS15_407,7:16:00,803054,21,1,1,releaser,30792
