trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
MQ_A5-Weekday-040000_M20_152,6:40:00,405067,1,1,1,requester,331
MQ_A5-Weekday-040000_M20_152,7:25:00,400858,41,1,1,releaser,331
MQ_A5-Weekday-042500_M20_151,7:05:00,405067,1,1,1,requester,474
MQ_A5-Weekday-042500_M20_151,7:57:00,400858,41,1,1,releaser,474
MQ_A5-Weekday-044500_M20_154,7:25:00,405067,1,1,1,requester,646
MQ_A5-Weekday-044500_M20_154,8:30:00,400858,41,1,1,releaser,646
MQ_A5-Weekday-046500_M20_153,7:45:00,405067,1,1,1,requester,839
MQ_A5-Weekday-046500_M20_153,7:52:00,403399,6,2,2,requester,840
MQ_A5-Weekday-046500_M20_153,8:03:18,403444,12,2,2,releaser,840
MQ_A5-Weekday-046500_M20_153,8:56:00,400858,41,1,1,releaser,839
MQ_A5-Weekday-048500_M20_156,8:05:00,405067,1,1,1,requester,1029
MQ_A5-Weekday-048500_M20_156,9:17:00,400858,41,1,1,releaser,1029
MQ_A5-Weekday-050500_M20_155,8:25:00,405067,1,1,1,requester,1269
MQ_A5-Weekday-050500_M20_155,9:37:00,400858,41,1,1,releaser,1269
MQ_A5-Weekday-052500_M20_152,8:45:00,405067,1,1,1,requester,1495
MQ_A5-Weekday-052500_M20_152,10:02:00,400858,41,1,1,releaser,1495
MQ_A5-Weekday-055000_M20_157,9:10:00,405067,1,1,1,requester,1694
MQ_A5-Weekday-055000_M20_157,10:15:25,404846,33,2,2,requester,1695
MQ_A5-Weekday-055000_M20_157,10:23:29,404871,37,2,2,releaser,1695
MQ_A5-Weekday-055000_M20_157,10:31:00,400858,41,1,1,releaser,1694
MQ_A5-Weekday-057500_M20_151,9:35:00,405067,1,1,1,requester,1862
MQ_A5-Weekday-057500_M20_151,10:52:00,400858,41,1,1,releaser,1862
MQ_A5-Weekday-059500_M20_154,9:55:00,405067,1,1,1,requester,1987
MQ_A5-Weekday-059500_M20_154,11:12:00,400858,41,1,1,releaser,1987
MQ_A5-Weekday-061500_M20_158,10:15:00,405067,1,1,1,requester,2118
MQ_A5-Weekday-061500_M20_158,11:34:00,400858,41,1,1,releaser,2118
MQ_A5-Weekday-063500_M20_153,10:35:00,405067,1,1,1,requester,2278
MQ_A5-Weekday-063500_M20_153,11:01:22,401220,18,2,2,requester,2279
MQ_A5-Weekday-063500_M20_153,11:05:00,401223,21,2,2,releaser,2279
MQ_A5-Weekday-063500_M20_153,11:16:12,401227,25,2,2,requester,2280
MQ_A5-Weekday-063500_M20_153,11:19:10,401229,26,2,2,releaser,2280
MQ_A5-Weekday-063500_M20_153,11:55:00,400858,41,1,1,releaser,2278
MQ_A5-Weekday-066500_M20_156,11:05:00,405067,1,1,1,requester,2465
MQ_A5-Weekday-066500_M20_156,12:25:00,400858,41,1,1,releaser,2465
MQ_A5-Weekday-069500_M20_159,11:35:00,405067,1,1,1,requester,2648
MQ_A5-Weekday-069500_M20_159,12:55:00,400858,41,1,1,releaser,2648
MQ_A5-Weekday-072500_M20_157,12:05:00,405067,1,1,1,requester,2806
MQ_A5-Weekday-072500_M20_157,13:25:00,400858,41,1,1,releaser,2806
MQ_A5-Weekday-075500_M20_152,12:35:00,405067,1,1,1,requester,3005
MQ_A5-Weekday-075500_M20_152,13:08:14,401224,22,2,2,requester,3006
MQ_A5-Weekday-075500_M20_152,13:16:12,401227,25,2,2,releaser,3006
MQ_A5-Weekday-075500_M20_152,13:55:00,400858,41,1,1,releaser,3005
MQ_A5-Weekday-078500_M20_151,13:05:00,405067,1,1,1,requester,3224
MQ_A5-Weekday-078500_M20_151,14:25:00,400858,41,1,1,releaser,3224
MQ_A5-Weekday-081500_M20_155,13:35:00,405067,1,1,1,requester,3454
MQ_A5-Weekday-081500_M20_155,13:56:57,401302,15,2,2,requester,3455
MQ_A5-Weekday-081500_M20_155,14:05:00,401223,21,2,2,releaser,3455
MQ_A5-Weekday-081500_M20_155,14:55:00,400858,41,1,1,releaser,3454
MQ_A5-Weekday-084000_M20_160,14:00:00,405067,1,1,1,requester,3637
MQ_A5-Weekday-084000_M20_160,15:20:00,400858,41,1,1,releaser,3637
MQ_A5-Weekday-086500_M20_154,14:25:00,405067,1,1,1,requester,3817
MQ_A5-Weekday-086500_M20_154,14:29:38,403397,5,2,2,requester,3818
MQ_A5-Weekday-086500_M20_154,15:09:10,401229,26,2,2,releaser,3818
MQ_A5-Weekday-086500_M20_154,15:41:00,400858,41,1,1,releaser,3817
MQ_A5-Weekday-088500_M20_158,14:45:00,405067,1,1,1,requester,3967
MQ_A5-Weekday-088500_M20_158,15:55:00,400858,41,1,1,releaser,3967
MQ_A5-Weekday-090500_M20_161,15:05:00,405067,1,1,1,requester,4119
MQ_A5-Weekday-090500_M20_161,16:16:00,400858,41,1,1,releaser,4119
MQ_A5-Weekday-092500_M20_162,15:25:00,405067,1,1,1,requester,4316
MQ_A5-Weekday-092500_M20_162,16:03:24,401227,25,2,2,requester,4317
MQ_A5-Weekday-092500_M20_162,16:18:41,404919,31,2,2,releaser,4317
MQ_A5-Weekday-092500_M20_162,16:36:00,400858,41,1,1,releaser,4316
MQ_A5-Weekday-094500_M20_153,15:45:00,405067,1,1,1,requester,4536
MQ_A5-Weekday-094500_M20_153,16:23:24,401227,25,2,2,requester,4537
MQ_A5-Weekday-094500_M20_153,16:46:34,405393,35,2,2,releaser,4537
MQ_A5-Weekday-094500_M20_153,16:56:00,400858,41,1,1,releaser,4536
MQ_A5-Weekday-096500_M20_159,16:05:00,405067,1,1,1,requester,4747
MQ_A5-Weekday-096500_M20_159,17:16:00,400858,41,1,1,releaser,4747
MQ_A5-Weekday-098500_M20_163,16:25:00,405067,1,1,1,requester,4968
MQ_A5-Weekday-098500_M20_163,16:59:32,401225,23,2,2,requester,4969
MQ_A5-Weekday-098500_M20_163,17:20:22,404872,32,2,2,releaser,4969
MQ_A5-Weekday-098500_M20_163,17:36:00,400858,41,1,1,releaser,4968
MQ_A5-Weekday-100000_M20_156,16:40:00,405067,1,1,1,requester,5112
