trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
MQ_A5-Weekday-010500_SB79_651,1:45:00,403522,1,1,1,requester,14
MQ_A5-Weekday-010500_SB79_651,2:01:00,401878,14,1,1,releaser,14
MQ_A5-Weekday-019500_SB79_651,3:15:00,403522,1,1,1,requester,35
MQ_A5-Weekday-019500_SB79_651,3:31:00,401878,14,1,1,releaser,35
MQ_A5-Weekday-024000_SB79_651,4:00:00,403522,1,1,1,requester,47
MQ_A5-Weekday-024000_SB79_651,4:16:00,401878,14,1,1,releaser,47
MQ_A5-Weekday-027000_SB79_652,4:30:00,403522,1,1,1,requester,59
MQ_A5-Weekday-027000_SB79_652,4:46:00,401878,14,1,1,releaser,59
MQ_A5-Weekday-029500_SB79_651,4:55:00,403522,1,1,1,requester,70
MQ_A5-Weekday-029500_SB79_651,5:11:00,401878,14,1,1,releaser,70
MQ_A5-Weekday-031500_SB79_653,5:15:00,403522,1,1,1,requester,90
MQ_A5-Weekday-031500_SB79_653,5:31:00,401878,14,1,1,releaser,90
MQ_A5-Weekday-033500_SB79_652,5:35:00,403522,1,1,1,requester,129
MQ_A5-Weekday-033500_SB79_652,5:53:00,401878,14,1,1,releaser,129
MQ_A5-Weekday-036200_SB79_655,6:02:00,403522,1,1,1,requester,205
MQ_A5-Weekday-036200_SB79_655,6:20:00,401878,14,1,1,releaser,205
MQ_A5-Weekday-037400_SB79_653,6:14:00,403522,1,1,1,requester,232
MQ_A5-Weekday-037400_SB79_653,6:32:00,401878,14,1,1,releaser,232
MQ_A5-Weekday-039600_SB79_651,6:36:00,403522,1,1,1,requester,324
MQ_A5-Weekday-039600_SB79_651,6:38:52,401024,3,2,2,requester,325
MQ_A5-Weekday-039600_SB79_651,6:50:19,405369,10,2,2,releaser,325
MQ_A5-Weekday-039600_SB79_651,6:57:00,401878,14,1,1,releaser,324
MQ_A5-Weekday-040600_SB79_652,6:46:00,403522,1,1,1,requester,367
MQ_A5-Weekday-040600_SB79_652,6:48:00,403523,2,2,2,requester,368
MQ_A5-Weekday-040600_SB79_652,7:00:19,405369,10,2,2,releaser,368
MQ_A5-Weekday-040600_SB79_652,7:07:00,401878,14,1,1,releaser,367
MQ_A5-Weekday-041800_SB79_X01,6:58:00,403522,1,1,1,requester,427
MQ_A5-Weekday-041800_SB79_X01,7:19:00,401878,14,1,1,releaser,427
MQ_A5-Weekday-042300_SB79_657,7:03:00,403522,1,1,1,requester,466
MQ_A5-Weekday-042300_SB79_657,7:24:00,401878,14,1,1,releaser,466
MQ_A5-Weekday-042800_SB79_655,7:08:00,403522,1,1,1,requester,505
MQ_A5-Weekday-042800_SB79_655,7:29:00,401878,14,1,1,releaser,505
MQ_A5-Weekday-043300_SB79_658,7:13:00,403522,1,1,1,requester,540
MQ_A5-Weekday-043300_SB79_658,7:15:00,403523,2,2,2,requester,541
MQ_A5-Weekday-043300_SB79_658,7:20:55,401869,6,2,2,releaser,541
MQ_A5-Weekday-043300_SB79_658,7:34:00,401878,14,1,1,releaser,540
MQ_A5-Weekday-043700_SB79_659,7:17:00,403522,1,2,1,requester,588
MQ_A5-Weekday-043700_SB79_659,7:17:00,403522,1,2,2,requester,589
MQ_A5-Weekday-043700_SB79_659,7:34:41,401876,12,2,2,releaser,589
MQ_A5-Weekday-043700_SB79_659,7:38:00,401878,14,1,1,releaser,588
MQ_A5-Weekday-044100_SB79_653,7:21:00,403522,1,1,1,requester,609
MQ_A5-Weekday-044100_SB79_653,7:23:52,401024,3,2,2,requester,610
MQ_A5-Weekday-044100_SB79_653,7:31:00,401870,7,2,2,releaser,610
MQ_A5-Weekday-044100_SB79_653,7:43:00,401878,14,1,1,releaser,609
