trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
MV_A5-Weekday-001500_M104_101,0:15:00,405374,1,1,1,requester,17738
MV_A5-Weekday-001500_M104_101,0:50:00,903352,36,1,1,releaser,17738
MV_A5-Weekday-005500_M104_102,0:55:00,405374,1,1,1,requester,17740
MV_A5-Weekday-005500_M104_102,1:29:00,903352,36,1,1,releaser,17740
MV_A5-Weekday-011000_M104_101,1:50:00,405374,1,1,1,requester,17744
MV_A5-Weekday-011000_M104_101,2:19:00,903352,36,1,1,releaser,17744
MV_A5-Weekday-015500_M104_102,2:35:00,405374,1,1,1,requester,17749
MV_A5-Weekday-015500_M104_102,3:03:00,903352,36,1,1,releaser,17749
MV_A5-Weekday-020000_M104_101,3:20:00,405374,1,1,1,requester,17754
MV_A5-Weekday-020000_M104_101,3:48:00,903352,36,1,1,releaser,17754
MV_A5-Weekday-024500_M104_102,4:05:00,405374,1,1,1,requester,17759
MV_A5-Weekday-024500_M104_102,4:33:00,903352,36,1,1,releaser,17759
MV_A5-Weekday-029000_M104_101,4:50:00,405374,1,1,1,requester,17769
MV_A5-Weekday-029000_M104_101,5:18:00,903352,36,1,1,releaser,17769
MV_A5-Weekday-033500_M104_102,5:35:00,405374,1,1,1,requester,17798
MV_A5-Weekday-033500_M104_102,6:09:00,903352,36,1,1,releaser,17798
MV_A5-Weekday-038000_M104_103,6:20:00,405374,1,1,1,requester,17891
MV_A5-Weekday-038000_M104_103,6:59:00,903352,36,1,1,releaser,17891
MV_A5-Weekday-040000_M104_104,6:40:00,405374,1,1,1,requester,17946
MV_A5-Weekday-040000_M104_104,7:22:00,903352,36,1,1,releaser,17946
MV_A5-Weekday-042000_M104_101,7:00:00,405374,1,1,1,requester,18032
MV_A5-Weekday-042000_M104_101,7:46:00,903352,36,1,1,releaser,18032
MV_A5-Weekday-044000_M104_105,7:20:00,405374,1,1,1,requester,18148
MV_A5-Weekday-044000_M104_105,8:07:00,903352,36,1,1,releaser,18148
MV_A5-Weekday-045500_M104_106,7:35:00,405374,1,1,1,requester,18242
MV_A5-Weekday-045500_M104_106,8:24:00,903352,36,1,1,releaser,18242
MV_A5-Weekday-047000_M104_107,7:50:00,405374,1,1,1,requester,18327
MV_A5-Weekday-047000_M104_107,8:17:02,403112,21,2,2,requester,18328
MV_A5-Weekday-047000_M104_107,8:21:51,403115,24,2,2,releaser,18328
MV_A5-Weekday-047000_M104_107,8:39:00,903352,36,1,1,releaser,18327
MV_A5-Weekday-048500_M104_102,8:05:00,405374,1,1,1,requester,18422
MV_A5-Weekday-048500_M104_102,8:56:00,903352,36,1,1,releaser,18422
MV_A5-Weekday-050000_M104_108,8:20:00,405374,1,1,1,requester,18507
MV_A5-Weekday-050000_M104_108,9:12:00,903352,36,1,1,releaser,18507
MV_A5-Weekday-051500_M104_103,8:35:00,405374,1,1,1,requester,18598
MV_A5-Weekday-051500_M104_103,9:28:00,903352,36,1,1,releaser,18598
MV_A5-Weekday-052700_M104_109,8:47:00,405374,1,1,1,requester,18660
MV_A5-Weekday-052700_M104_109,9:40:00,903352,36,1,1,releaser,18660
MV_A5-Weekday-053900_M104_104,8:59:00,405374,1,1,1,requester,18725
MV_A5-Weekday-053900_M104_104,9:52:00,903352,36,1,1,releaser,18725
MV_A5-Weekday-055100_M104_110,9:11:00,405374,1,1,1,requester,18776
MV_A5-Weekday-055100_M104_110,9:28:18,403103,12,2,2,requester,18777
MV_A5-Weekday-055100_M104_110,9:42:00,405248,22,2,2,releaser,18777
MV_A5-Weekday-055100_M104_110,9:46:42,403116,25,2,2,requester,18778
MV_A5-Weekday-055100_M104_110,9:49:55,403118,27,2,2,releaser,18778
MV_A5-Weekday-055100_M104_110,10:04:00,903352,36,1,1,releaser,18776
MV_A5-Weekday-056300_M104_111,9:23:00,405374,1,1,1,requester,18840
MV_A5-Weekday-056300_M104_111,9:40:18,403103,12,2,2,requester,18841
MV_A5-Weekday-056300_M104_111,9:58:42,403116,25,2,2,releaser,18841
MV_A5-Weekday-056300_M104_111,10:01:55,403118,27,2,2,requester,18842
MV_A5-Weekday-056300_M104_111,10:04:33,404260,29,2,2,releaser,18842
