trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
OF_A5-Weekday-033800_SBS15_401,5:38:00,405382,1,1,1,requester,30722
OF_A5-Weekday-033800_SBS15_401,5:55:00,405322,7,2,2,requester,30723
OF_A5-Weekday-033800_SBS15_401,6:05:16,401704,13,2,2,releaser,30723
OF_A5-Weekday-033800_SBS15_401,6:22:00,803054,21,1,1,releaser,30722
OF_A5-Weekday-034700_SBS15_402,5:47:00,405382,1,1,1,requester,30728
OF_A5-Weekday-034700_SBS15_402,6:01:00,903093,6,3,2,requester,30729
OF_A5-Weekday-034700_SBS15_402,6:01:00,903093,6,3,3,requester,30730
OF_A5-Weekday-034700_SBS15_402,6:04:00,405322,7,3,3,releaser,30730
OF_A5-Weekday-034700_SBS15_402,6:14:16,401704,13,2,2,releaser,30729
OF_A5-Weekday-034700_SBS15_402,6:32:00,803054,21,1,1,releaser,30728
OF_A5-Weekday-035500_SBS15_403,5:55:00,405382,1,1,1,requester,30739
OF_A5-Weekday-035500_SBS15_403,6:05:53,405320,5,2,2,requester,30740
OF_A5-Weekday-035500_SBS15_403,6:09:00,903093,6,3,3,requester,30741
OF_A5-Weekday-035500_SBS15_403,6:14:15,405323,8,3,3,releaser,30741
OF_A5-Weekday-035500_SBS15_403,6:22:16,401704,13,2,2,releaser,30740
OF_A5-Weekday-035500_SBS15_403,6:40:00,803054,21,1,1,releaser,30739
OF_A5-Weekday-036300_SBS15_404,6:03:00,405382,1,1,1,requester,30747
OF_A5-Weekday-036300_SBS15_404,6:07:33,403601,3,2,2,requester,30748
OF_A5-Weekday-036300_SBS15_404,6:17:00,903093,6,3,3,requester,30749
OF_A5-Weekday-036300_SBS15_404,6:28:15,401701,12,3,3,releaser,30749
OF_A5-Weekday-036300_SBS15_404,6:32:35,401707,14,2,2,releaser,30748
OF_A5-Weekday-036300_SBS15_404,6:48:00,803054,21,1,1,releaser,30747
OF_A5-Weekday-037100_SBS15_405,6:11:00,405382,1,1,1,requester,30758
OF_A5-Weekday-037100_SBS15_405,6:25:00,903093,6,3,2,requester,30759
OF_A5-Weekday-037100_SBS15_405,6:25:00,903093,6,3,3,requester,30760
OF_A5-Weekday-037100_SBS15_405,6:28:00,405322,7,4,4,requester,30761
OF_A5-Weekday-037100_SBS15_405,6:40:35,401707,14,4,3,releaser,30760
OF_A5-Weekday-037100_SBS15_405,6:40:35,401707,14,4,4,releaser,30761
OF_A5-Weekday-037100_SBS15_405,6:43:33,401712,15,2,2,releaser,30759
OF_A5-Weekday-037100_SBS15_405,6:56:00,803054,21,1,1,releaser,30758
OF_A5-Weekday-037900_SBS15_406,6:19:00,405382,1,1,1,requester,30771
OF_A5-Weekday-037900_SBS15_406,6:26:14,405319,4,2,2,requester,30772
OF_A5-Weekday-037900_SBS15_406,6:29:53,405320,5,6,3,requester,30773
OF_A5-Weekday-037900_SBS15_406,6:29:53,405320,5,6,4,requester,30774
OF_A5-Weekday-037900_SBS15_406,6:29:53,405320,5,6,5,requester,30775
OF_A5-Weekday-037900_SBS15_406,6:29:53,405320,5,6,6,requester,30776
OF_A5-Weekday-037900_SBS15_406,6:36:00,405322,7,6,6,releaser,30776
OF_A5-Weekday-037900_SBS15_406,6:40:02,404995,9,5,4,releaser,30774
OF_A5-Weekday-037900_SBS15_406,6:40:02,404995,9,5,5,releaser,30775
OF_A5-Weekday-037900_SBS15_406,6:46:19,401701,12,3,3,releaser,30773
OF_A5-Weekday-037900_SBS15_406,6:48:50,401704,13,2,2,releaser,30772
OF_A5-Weekday-037900_SBS15_406,7:08:00,803054,21,1,1,releaser,30771
OF_A5-Weekday-038700_SBS15_407,6:27:00,405382,1,1,1,requester,30792
OF_A5-Weekday-038700_SBS15_407,6:37:53,405320,5,2,2,requester,30793
OF_A5-Weekday-038700_SBS15_407,6:41:00,903093,6,4,3,requester,30794
OF_A5-Weekday-038700_SBS15_407,6:41:00,903093,6,4,4,requester,30795
OF_A5-Weekday-038700_SBS15_407,6:49:46,403480,10,4,3,releaser,30794
OF_A5-Weekday-038700_SBS15_407,6:49:46,403480,10,4,4,releaser,30795
