trip_id,route,direction,stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,1,15:02:00,15:02:00,405284,1.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,2,15:02:40,15:02:40,400088,1.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,3,15:04:36,15:04:36,400089,1.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,4,15:06:16,15:06:16,400091,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,5,15:08:25,15:08:25,400092,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,6,15:09:42,15:09:42,400093,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,7,15:11:00,15:11:00,400094,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,8,15:12:20,15:12:20,400095,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,9,15:13:19,15:13:19,400096,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,10,15:14:18,15:14:18,400097,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,11,15:15:47,15:15:47,400098,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,12,15:17:10,15:17:10,400099,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,13,15:20:04,15:20:04,404964,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,14,15:21:02,15:21:02,400102,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,15,15:22:04,15:22:04,400103,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,16,15:23:59,15:23:59,400105,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,17,15:25:00,15:25:00,400107,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,18,15:26:18,15:26:18,400108,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,19,15:27:59,15:27:59,400109,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,20,15:29:33,15:29:33,400110,5.0,1
OF_A5-Weekday-SDon-090200_M1_136,M1,d1,21,15:31:16,15:31:16,400111,5.0,1
