trip_id,route,direction,stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,1,8:51:00,8:51:00,405396,10.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,2,8:51:47,8:51:47,402048,10.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,3,8:52:49,8:52:49,402049,10.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,4,8:55:43,8:55:43,401832,10.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,5,8:56:42,8:56:42,405390,3.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,6,8:58:43,8:58:43,404264,3.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,7,9:00:11,9:00:11,402054,11.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,8,9:01:08,9:01:08,402055,14.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,9,9:02:01,9:02:01,402056,14.0,2
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,10,9:03:00,9:03:00,402057,18.0,2
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,11,9:04:52,9:04:52,401589,18.0,2
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,12,9:06:30,9:06:30,403307,8.0,2
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,13,9:07:54,9:07:54,403306,28.0,3
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,14,9:09:20,9:09:20,403305,36.0,3
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,15,9:11:32,9:11:32,403304,17.0,2
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,16,9:12:41,9:12:41,403303,21.0,3
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,17,9:14:44,9:14:44,402067,48.0,3
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,18,9:17:00,9:17:00,401202,44.0,3
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,19,9:19:17,9:19:17,403319,40.0,3
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,20,9:20:38,9:20:38,403318,29.0,2
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,21,9:22:00,9:22:00,401206,28.0,2
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,22,9:24:27,9:24:27,404287,29.0,2
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,23,9:25:44,9:25:44,401208,22.0,2
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,24,9:27:22,9:27:22,401209,22.0,2
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,25,9:29:00,9:29:00,401210,15.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,26,9:29:45,9:29:45,402870,14.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,27,9:34:00,9:34:00,903282,9.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,28,9:36:06,9:36:06,405386,5.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,29,9:36:47,9:36:47,903298,2.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,30,9:43:40,9:43:40,403397,2.0,1
MQ_A5-Weekday-SDon-053100_M9_56,M9,d1,31,9:45:00,9:45:00,803108,2.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,1,14:48:00,14:48:00,403399,5.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,2,14:53:36,14:53:36,803147,5.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,3,14:55:18,14:55:18,803105,7.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,4,14:59:00,14:59:00,903280,7.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,5,15:05:00,15:05:00,404857,14.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,6,15:06:08,15:06:08,405006,14.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,7,15:08:29,15:08:29,401168,14.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,8,15:09:31,15:09:31,401169,16.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,9,15:12:37,15:12:37,405165,16.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,10,15:14:00,15:14:00,403317,16.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,11,15:16:00,15:16:00,403732,16.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,12,15:20:00,15:20:00,402033,16.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,13,15:20:57,15:20:57,402034,16.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,14,15:22:34,15:22:34,404100,8.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,15,15:24:01,15:24:01,402036,11.0,1
MQ_A5-Weekday-088800_M9_61,M9,d0,16,15:25:21,15:25:21,402037,11.0,1
