trip_id,route,direction,stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
MQ_A5-Weekday-113700_M42_321,M42,d0,1,18:57:00,18:57:00,803055,4.0,2
MQ_A5-Weekday-113700_M42_321,M42,d0,2,18:57:22,18:57:22,401812,23.0,2
MQ_A5-Weekday-113700_M42_321,M42,d0,3,18:59:31,18:59:31,401813,17.0,3
MQ_A5-Weekday-113700_M42_321,M42,d0,4,19:01:28,19:01:28,401814,38.0,3
MQ_A5-Weekday-113700_M42_321,M42,d0,5,19:03:39,19:03:39,403238,43.0,3
MQ_A5-Weekday-113700_M42_321,M42,d0,6,19:05:00,19:05:00,403239,44.0,3
MQ_A5-Weekday-113700_M42_321,M42,d0,7,19:06:26,19:06:26,403240,27.0,4
MQ_A5-Weekday-113700_M42_321,M42,d0,8,19:08:00,19:08:00,403241,53.0,4
MQ_A5-Weekday-113700_M42_321,M42,d0,9,19:09:03,19:09:03,403242,53.0,4
MQ_A5-Weekday-113700_M42_321,M42,d0,10,19:10:50,19:10:50,403465,50.0,4
MQ_A5-Weekday-113700_M42_321,M42,d0,11,19:11:59,19:11:59,404160,50.0,4
MQ_A5-Weekday-113700_M42_321,M42,d0,12,19:12:56,19:12:56,403459,45.0,3
MQ_A5-Weekday-113700_M42_321,M42,d0,13,19:14:00,19:14:00,403245,8.0,2
MQ_A5-Weekday-113700_M42_321,M42,d0,14,19:14:28,19:14:28,403246,31.0,2
MQ_A5-Weekday-113700_M42_321,M42,d0,15,19:15:40,19:15:40,403247,31.0,2
MQ_A5-Weekday-113700_M42_321,M42,d0,16,19:16:41,19:16:41,403248,27.0,2
MQ_A5-Weekday-113700_M42_321,M42,d0,17,19:18:00,19:18:00,903046,27.0,2
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,1,19:17:00,19:17:00,803055,2.0,1
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,2,19:17:22,19:17:22,401812,2.0,2
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,3,19:19:31,19:19:31,401813,19.0,2
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,4,19:21:28,19:21:28,401814,24.0,2
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,5,19:23:39,19:23:39,403238,25.0,2
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,6,19:25:00,19:25:00,403239,21.0,2
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,7,19:26:26,19:26:26,403240,21.0,2
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,8,19:28:00,19:28:00,403241,19.0,2
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,9,19:29:03,19:29:03,403242,15.0,1
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,10,19:30:50,19:30:50,403465,13.0,1
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,11,19:31:59,19:31:59,404160,14.0,1
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,12,19:32:56,19:32:56,403459,10.0,1
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,13,19:34:00,19:34:00,403245,10.0,1
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,14,19:34:28,19:34:28,403246,10.0,1
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,15,19:35:40,19:35:40,403247,3.0,1
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,16,19:36:41,19:36:41,403248,3.0,1
MQ_A5-Weekday-SDon-115700_M42_317,M42,d0,17,19:38:00,19:38:00,903046,3.0,1
MQ_A5-Weekday-102800_M42_314,M42,d0,1,17:08:00,17:08:00,803055,55.0,4
MQ_A5-Weekday-102800_M42_314,M42,d0,2,17:08:25,17:08:25,401812,55.0,4
MQ_A5-Weekday-102800_M42_314,M42,d0,3,17:10:50,17:10:50,401813,62.0,4
MQ_A5-Weekday-102800_M42_314,M42,d0,4,17:13:01,17:13:01,401814,62.0,4
MQ_A5-Weekday-102800_M42_314,M42,d0,5,17:15:29,17:15:29,403238,62.0,4
MQ_A5-Weekday-102800_M42_314,M42,d0,6,17:17:00,17:17:00,403239,62.0,4
MQ_A5-Weekday-102800_M42_314,M42,d0,7,17:18:55,17:18:55,403240,62.0,4
MQ_A5-Weekday-102800_M42_314,M42,d0,8,17:21:00,17:21:00,403241,63.0,4
MQ_A5-Weekday-102800_M42_314,M42,d0,9,17:22:14,17:22:14,403242,64.0,4
MQ_A5-Weekday-102800_M42_314,M42,d0,10,17:24:18,17:24:18,403465,64.0,4
MQ_A5-Weekday-102800_M42_314,M42,d0,11,17:25:38,17:25:38,404160,19.0,2
MQ_A5-Weekday-102800_M42_314,M42,d0,12,17:26:46,17:26:46,403459,19.0,2
MQ_A5-Weekday-102800_M42_314,M42,d0,13,17:28:00,17:28:00,403245,19.0,2
MQ_A5-Weekday-102800_M42_314,M42,d0,14,17:28:28,17:28:28,403246,19.0,2
MQ_A5-Weekday-102800_M42_314,M42,d0,15,17:29:40,17:29:40,403247,9.0,4
MQ_A5-Weekday-102800_M42_314,M42,d0,16,17:30:41,17:30:41,403248,64.0,4
MQ_A5-Weekday-102800_M42_314,M42,d0,17,17:32:00,17:32:00,903046,64.0,4
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,1,12:30:00,12:30:00,803055,1.0,2
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,2,12:30:25,12:30:25,401812,19.0,4
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,3,12:32:50,12:32:50,401813,52.0,4
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,4,12:35:01,12:35:01,401814,52.0,4
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,5,12:37:29,12:37:29,403238,52.0,4
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,6,12:39:00,12:39:00,403239,43.0,3
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,7,12:40:55,12:40:55,403240,43.0,3
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,8,12:43:00,12:43:00,403241,47.0,3
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,9,12:44:14,12:44:14,403242,16.0,1
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,10,12:46:18,12:46:18,403465,8.0,2
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,11,12:47:38,12:47:38,404160,28.0,2
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,12,12:48:46,12:48:46,403459,28.0,2
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,13,12:50:00,12:50:00,403245,4.0,2
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,14,12:50:28,12:50:28,403246,18.0,2
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,15,12:51:40,12:51:40,403247,8.0,1
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,16,12:52:41,12:52:41,403248,1.0,1
MQ_A5-Weekday-SDon-075000_M42_304,M42,d0,17,12:54:00,12:54:00,903046,1.0,1
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,1,12:03:00,12:03:00,803055,20.0,2
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,2,12:03:25,12:03:25,401812,20.0,2
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,3,12:05:50,12:05:50,401813,27.0,2
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,4,12:08:01,12:08:01,401814,27.0,2
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,5,12:10:29,12:10:29,403238,32.0,3
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,6,12:12:00,12:12:00,403239,34.0,3
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,7,12:13:55,12:13:55,403240,34.0,3
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,8,12:16:00,12:16:00,403241,27.0,2
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,9,12:17:14,12:17:14,403242,28.0,2
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,10,12:19:18,12:19:18,403465,27.0,2
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,11,12:20:38,12:20:38,404160,14.0,1
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,12,12:21:46,12:21:46,403459,14.0,1
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,13,12:23:00,12:23:00,403245,14.0,1
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,14,12:23:28,12:23:28,403246,14.0,1
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,15,12:24:40,12:24:40,403247,8.0,1
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,16,12:25:41,12:25:41,403248,8.0,1
MQ_A5-Weekday-SDon-072300_M42_316,M42,d0,17,12:27:00,12:27:00,903046,8.0,1
MQ_A5-Weekday-107000_M42_321,M42,d0,1,17:50:00,17:50:00,803055,30.0,2
MQ_A5-Weekday-107000_M42_321,M42,d0,2,17:50:22,17:50:22,401812,30.0,3
MQ_A5-Weekday-107000_M42_321,M42,d0,3,17:52:31,17:52:31,401813,37.0,3
MQ_A5-Weekday-107000_M42_321,M42,d0,4,17:54:28,17:54:28,401814,47.0,4
MQ_A5-Weekday-107000_M42_321,M42,d0,5,17:56:39,17:56:39,403238,50.0,4
MQ_A5-Weekday-107000_M42_321,M42,d0,6,17:58:00,17:58:00,403239,55.0,4
