trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
MV_A5-Weekday-026000_M5_501,4:20:00,404011,1,1,1,requester,17762
MV_A5-Weekday-026000_M5_501,5:00:00,803082,43,1,1,releaser,17762
MV_A5-Weekday-028000_M5_502,4:40:00,404011,1,1,1,requester,17766
MV_A5-Weekday-028000_M5_502,5:20:00,803082,43,1,1,releaser,17766
MV_A5-Weekday-030000_M5_503,5:00:00,404011,1,1,1,requester,17780
MV_A5-Weekday-030000_M5_503,5:40:00,803082,43,1,1,releaser,17780
MV_A5-Weekday-032000_M5_504,5:20:00,404011,1,1,1,requester,17788
MV_A5-Weekday-032000_M5_504,6:00:00,803082,43,1,1,releaser,17788
MV_A5-Weekday-033600_M5_506,5:36:00,404011,1,1,1,requester,17804
MV_A5-Weekday-033600_M5_506,6:16:00,803082,43,1,1,releaser,17804
MV_A5-Weekday-035000_M5_505,5:50:00,400808,1,1,1,requester,17823
MV_A5-Weekday-035000_M5_505,6:06:00,404011,19,2,2,requester,17824
MV_A5-Weekday-035000_M5_505,6:13:28,400840,30,2,2,releaser,17824
MV_A5-Weekday-035000_M5_505,6:14:52,404131,32,2,2,requester,17825
MV_A5-Weekday-035000_M5_505,6:31:13,402446,51,2,2,releaser,17825
MV_A5-Weekday-035000_M5_505,6:48:00,803082,61,1,1,releaser,17823
MV_A5-Weekday-035100_M5_508,5:51:00,404011,1,1,1,requester,17829
MV_A5-Weekday-035100_M5_508,6:31:00,803082,43,1,1,releaser,17829
MV_A5-Weekday-036200_M5_507,6:02:00,400808,1,1,1,requester,17855
MV_A5-Weekday-036200_M5_507,6:37:00,403169,43,2,2,requester,17856
MV_A5-Weekday-036200_M5_507,6:43:47,402446,51,2,2,releaser,17856
MV_A5-Weekday-036200_M5_507,7:00:00,803082,61,1,1,releaser,17855
MV_A5-Weekday-037400_M5_509,6:14:00,400808,1,1,1,requester,17879
MV_A5-Weekday-037400_M5_509,6:49:49,400854,42,2,2,requester,17880
MV_A5-Weekday-037400_M5_509,6:58:07,403266,52,2,2,releaser,17880
MV_A5-Weekday-037400_M5_509,7:14:00,803082,61,1,1,releaser,17879
MV_A5-Weekday-038600_M5_501,6:26:00,400808,1,1,1,requester,17909
MV_A5-Weekday-038600_M5_501,7:27:00,803082,47,1,1,releaser,17909
MV_A5-Weekday-039800_M5_510,6:38:00,400808,1,1,1,requester,17943
MV_A5-Weekday-039800_M5_510,7:18:54,403171,38,2,2,requester,17944
MV_A5-Weekday-039800_M5_510,7:24:43,403047,40,2,2,releaser,17944
MV_A5-Weekday-039800_M5_510,7:40:00,803082,47,1,1,releaser,17943
MV_A5-Weekday-040800_M5_502,6:48:00,400808,1,1,1,requester,17976
MV_A5-Weekday-040800_M5_502,7:23:34,400852,35,2,2,requester,17977
MV_A5-Weekday-040800_M5_502,7:35:13,403047,40,2,2,releaser,17977
MV_A5-Weekday-040800_M5_502,7:52:00,803082,47,1,1,releaser,17976
MV_A5-Weekday-041800_M5_512,6:58:00,400808,1,1,1,requester,18028
MV_A5-Weekday-041800_M5_512,7:30:20,400848,32,2,2,requester,18029
MV_A5-Weekday-041800_M5_512,7:49:47,402446,41,2,2,releaser,18029
MV_A5-Weekday-041800_M5_512,8:04:00,803082,47,1,1,releaser,18028
MV_A5-Weekday-042600_M5_503,7:06:00,400808,1,1,1,requester,18080
MV_A5-Weekday-042600_M5_503,7:39:08,400847,31,2,2,requester,18081
MV_A5-Weekday-042600_M5_503,7:59:47,402446,41,2,2,releaser,18081
MV_A5-Weekday-042600_M5_503,8:14:00,803082,47,1,1,releaser,18080
MV_A5-Weekday-043400_M5_X01,7:14:00,400808,1,1,1,requester,18114
MV_A5-Weekday-043400_M5_X01,7:39:59,400837,22,2,2,requester,18115
MV_A5-Weekday-043400_M5_X01,7:56:42,400854,37,3,3,requester,18116
MV_A5-Weekday-043400_M5_X01,8:04:00,400861,39,3,3,releaser,18116
MV_A5-Weekday-043400_M5_X01,8:11:07,402446,41,2,2,releaser,18115
MV_A5-Weekday-043400_M5_X01,8:27:00,803082,47,1,1,releaser,18114
MV_A5-Weekday-044200_M5_513,7:22:00,400808,1,1,1,requester,18163
MV_A5-Weekday-044200_M5_513,7:31:00,400655,10,2,2,requester,18164
MV_A5-Weekday-044200_M5_513,7:45:56,405580,18,2,2,releaser,18164
MV_A5-Weekday-044200_M5_513,7:49:31,400838,23,2,2,requester,18165
MV_A5-Weekday-044200_M5_513,7:52:00,400841,26,2,2,releaser,18165
MV_A5-Weekday-044200_M5_513,7:58:08,400847,31,2,2,requester,18166
MV_A5-Weekday-044200_M5_513,8:03:16,400852,35,3,3,requester,18167
MV_A5-Weekday-044200_M5_513,8:17:57,403047,40,3,3,releaser,18167
MV_A5-Weekday-044200_M5_513,8:24:58,450123,42,2,2,releaser,18166
MV_A5-Weekday-044200_M5_513,8:37:00,803082,47,1,1,releaser,18163
MV_A5-Weekday-045000_M5_504,7:30:00,400808,1,1,1,requester,18222
MV_A5-Weekday-045000_M5_504,8:11:16,400852,35,2,2,requester,18223
MV_A5-Weekday-045000_M5_504,8:18:03,403171,38,3,3,requester,18224
MV_A5-Weekday-045000_M5_504,8:25:57,403047,40,3,3,releaser,18224
MV_A5-Weekday-045000_M5_504,8:29:07,402446,41,2,2,releaser,18223
MV_A5-Weekday-045000_M5_504,8:45:00,803082,47,1,1,releaser,18222
MV_A5-Weekday-045800_M5_514,7:38:00,400808,1,1,1,requester,18279
MV_A5-Weekday-045800_M5_514,7:43:03,404918,6,2,2,requester,18280
MV_A5-Weekday-045800_M5_514,7:45:10,400815,8,2,2,releaser,18280
MV_A5-Weekday-045800_M5_514,8:05:31,400838,23,2,2,requester,18281
MV_A5-Weekday-045800_M5_514,8:19:16,400852,35,3,3,requester,18282
MV_A5-Weekday-045800_M5_514,8:38:00,402446,41,3,2,releaser,18281
MV_A5-Weekday-045800_M5_514,8:38:00,402446,41,3,3,releaser,18282
MV_A5-Weekday-045800_M5_514,8:55:00,803082,47,1,1,releaser,18279
MV_A5-Weekday-046600_M5_X02,7:46:00,400808,1,1,1,requester,18310
MV_A5-Weekday-046600_M5_X02,9:03:00,803082,47,1,1,releaser,18310
MV_A5-Weekday-047400_M5_516,7:54:00,400808,1,2,1,requester,18357
MV_A5-Weekday-047400_M5_516,7:54:00,400808,1,2,2,requester,18358
MV_A5-Weekday-047400_M5_516,7:57:29,400812,5,2,2,releaser,18358
MV_A5-Weekday-047400_M5_516,8:01:10,400815,8,2,2,requester,18359
MV_A5-Weekday-047400_M5_516,8:05:13,400657,11,2,2,releaser,18359
MV_A5-Weekday-047400_M5_516,8:19:59,400837,22,2,2,requester,18360
MV_A5-Weekday-047400_M5_516,8:23:00,400841,26,2,2,releaser,18360
MV_A5-Weekday-047400_M5_516,8:28:13,400846,30,2,2,requester,18361
MV_A5-Weekday-047400_M5_516,8:36:01,400853,36,3,3,requester,18362
MV_A5-Weekday-047400_M5_516,8:49:27,403047,40,3,3,releaser,18362
MV_A5-Weekday-047400_M5_516,8:53:00,402446,41,2,2,releaser,18361
MV_A5-Weekday-047400_M5_516,9:10:00,803082,47,1,1,releaser,18357
MV_A5-Weekday-048000_M5_501,8:00:00,400639,1,1,1,requester,18397
MV_A5-Weekday-048000_M5_501,8:07:28,400644,6,2,2,requester,18398
MV_A5-Weekday-048000_M5_501,8:12:44,400648,10,2,2,releaser,18398
MV_A5-Weekday-048000_M5_501,8:20:23,400655,17,2,2,requester,18399
MV_A5-Weekday-048000_M5_501,8:32:36,403142,21,2,2,releaser,18399
MV_A5-Weekday-048000_M5_501,8:44:19,400678,26,2,2,requester,18400
MV_A5-Weekday-048000_M5_501,9:15:20,400126,38,2,2,releaser,18400
MV_A5-Weekday-048000_M5_501,9:34:00,903128,44,1,1,releaser,18397
MV_A5-Weekday-048200_M5_506,8:02:00,400808,1,1,1,requester,18407
MV_A5-Weekday-048200_M5_506,8:18:56,400662,13,2,2,requester,18408
MV_A5-Weekday-048200_M5_506,9:06:20,450123,42,2,2,releaser,18408
MV_A5-Weekday-048200_M5_506,9:19:00,803082,47,1,1,releaser,18407
MV_A5-Weekday-049000_M5_518,8:10:00,400808,1,1,1,requester,18461
MV_A5-Weekday-049000_M5_518,8:53:01,400853,36,2,2,requester,18462
MV_A5-Weekday-049000_M5_518,9:02:00,400861,39,2,2,releaser,18462
MV_A5-Weekday-049000_M5_518,9:27:00,803082,47,1,1,releaser,18461
MV_A5-Weekday-049800_M5_508,8:18:00,400808,1,1,1,requester,18503
MV_A5-Weekday-049800_M5_508,9:34:00,803082,47,1,1,releaser,18503
MV_A5-Weekday-050800_M5_519,8:28:00,400808,1,2,1,requester,18563
MV_A5-Weekday-050800_M5_519,8:28:00,400808,1,2,2,requester,18564
MV_A5-Weekday-050800_M5_519,8:35:04,400814,7,2,2,releaser,18564
MV_A5-Weekday-050800_M5_519,8:42:41,403483,12,2,2,requester,18565
MV_A5-Weekday-050800_M5_519,8:50:40,404259,17,2,2,releaser,18565
MV_A5-Weekday-050800_M5_519,9:08:16,400852,35,2,2,requester,18566
MV_A5-Weekday-050800_M5_519,9:19:00,400861,39,2,2,releaser,18566
MV_A5-Weekday-050800_M5_519,9:44:00,803082,47,1,1,releaser,18563
MV_A5-Weekday-051800_M5_505,8:38:00,400808,1,1,1,requester,18621
MV_A5-Weekday-051800_M5_505,8:39:12,400809,2,2,2,requester,18622
MV_A5-Weekday-051800_M5_505,8:43:37,404918,6,2,2,releaser,18622
MV_A5-Weekday-051800_M5_505,9:54:00,803082,47,1,1,releaser,18621
MV_A5-Weekday-052800_M5_503,8:48:00,400808,1,1,1,requester,18669
MV_A5-Weekday-052800_M5_503,8:49:12,400809,2,2,2,requester,18670
MV_A5-Weekday-052800_M5_503,8:51:52,400812,5,2,2,releaser,18670
MV_A5-Weekday-052800_M5_503,10:04:00,803082,47,1,1,releaser,18669
MV_A5-Weekday-053800_M5_521,8:58:00,400808,1,1,1,requester,18723
MV_A5-Weekday-053800_M5_521,9:10:13,400657,11,2,2,requester,18724
MV_A5-Weekday-053800_M5_521,9:53:27,403047,40,2,2,releaser,18724
MV_A5-Weekday-053800_M5_521,10:14:00,803082,47,1,1,releaser,18723
MV_A5-Weekday-054800_M5_523,9:08:00,400808,1,1,1,requester,18762
MV_A5-Weekday-054800_M5_523,9:15:58,400815,8,2,2,requester,18763
MV_A5-Weekday-054800_M5_523,9:18:00,400655,10,2,2,releaser,18763
MV_A5-Weekday-054800_M5_523,9:50:01,400853,36,2,2,requester,18764
MV_A5-Weekday-054800_M5_523,9:55:03,403171,38,2,2,releaser,18764
MV_A5-Weekday-054800_M5_523,10:24:00,803082,47,1,1,releaser,18762
MV_A5-Weekday-055800_M5_511,9:18:00,400808,1,2,1,requester,18823
MV_A5-Weekday-055800_M5_511,9:18:00,400808,1,2,2,requester,18824
MV_A5-Weekday-055800_M5_511,9:21:52,400812,5,2,2,releaser,18824
MV_A5-Weekday-055800_M5_511,9:30:13,400657,11,2,2,requester,18825
MV_A5-Weekday-055800_M5_511,9:32:41,403483,12,2,2,releaser,18825
MV_A5-Weekday-055800_M5_511,9:47:00,400841,26,2,2,requester,18826
MV_A5-Weekday-055800_M5_511,9:48:24,404131,27,2,2,releaser,18826
MV_A5-Weekday-055800_M5_511,10:05:03,403171,38,2,2,requester,18827
MV_A5-Weekday-055800_M5_511,10:13:27,403047,40,2,2,releaser,18827
MV_A5-Weekday-055800_M5_511,10:34:00,803082,47,1,1,releaser,18823
MV_A5-Weekday-056900_M5_504,9:29:00,403835,1,1,1,requester,18883
MV_A5-Weekday-056900_M5_504,9:38:05,400645,8,2,2,requester,18884
MV_A5-Weekday-056900_M5_504,9:40:46,400647,10,2,2,releaser,18884
MV_A5-Weekday-056900_M5_504,9:44:00,403373,13,2,2,requester,18885
MV_A5-Weekday-056900_M5_504,9:45:36,403374,14,2,2,releaser,18885
MV_A5-Weekday-056900_M5_504,9:51:53,400656,19,2,2,requester,18886
MV_A5-Weekday-056900_M5_504,10:03:00,803157,27,2,2,releaser,18886
MV_A5-Weekday-056900_M5_504,10:07:07,403903,29,2,2,requester,18887
MV_A5-Weekday-056900_M5_504,10:29:15,404278,43,2,2,releaser,18887
MV_A5-Weekday-056900_M5_504,10:33:05,400108,45,2,2,requester,18888
MV_A5-Weekday-056900_M5_504,10:51:37,400119,55,3,3,requester,18889
MV_A5-Weekday-056900_M5_504,11:08:27,400127,63,3,3,releaser,18889
MV_A5-Weekday-056900_M5_504,11:33:00,903128,74,2,1,releaser,18883
MV_A5-Weekday-056900_M5_504,11:33:00,903128,74,2,2,releaser,18888
MV_A5-Weekday-057000_M5_510,9:30:00,400808,1,1,1,requester,18890
MV_A5-Weekday-057000_M5_510,10:21:00,400861,39,2,2,requester,18891
MV_A5-Weekday-057000_M5_510,10:25:27,403047,40,2,2,releaser,18891
MV_A5-Weekday-057000_M5_510,10:46:00,803082,47,1,1,releaser,18890
MV_A5-Weekday-058200_M5_506,9:42:00,400808,1,1,1,requester,18946
MV_A5-Weekday-058200_M5_506,10:57:00,803082,47,1,1,releaser,18946
MV_A5-Weekday-059400_M5_512,9:54:00,400808,1,1,1,requester,18998
MV_A5-Weekday-059400_M5_512,11:09:00,803082,47,1,1,releaser,18998
MV_A5-Weekday-060600_M5_515,10:06:00,400808,1,1,1,requester,19063
MV_A5-Weekday-060600_M5_515,10:13:58,400815,8,2,2,requester,19064
MV_A5-Weekday-060600_M5_515,10:20:41,403483,12,2,2,releaser,19064
MV_A5-Weekday-060600_M5_515,10:27:31,404822,16,2,2,requester,19065
MV_A5-Weekday-060600_M5_515,10:30:17,400834,19,2,2,releaser,19065
MV_A5-Weekday-060600_M5_515,10:31:17,400836,21,2,2,requester,19066
MV_A5-Weekday-060600_M5_515,11:01:12,403047,40,2,2,releaser,19066
MV_A5-Weekday-060600_M5_515,11:21:00,803082,47,1,1,releaser,19063
MV_A5-Weekday-061800_M5_513,10:18:00,400808,1,1,1,requester,19125
MV_A5-Weekday-061800_M5_513,10:20:11,400810,3,2,2,requester,19126
MV_A5-Weekday-061800_M5_513,10:25:04,400814,7,2,2,releaser,19126
MV_A5-Weekday-061800_M5_513,10:44:44,400838,23,2,2,requester,19127
MV_A5-Weekday-061800_M5_513,10:58:16,400852,35,2,2,releaser,19127
MV_A5-Weekday-061800_M5_513,11:01:08,400854,37,2,2,requester,19128
MV_A5-Weekday-061800_M5_513,11:17:00,402446,41,2,2,releaser,19128
MV_A5-Weekday-061800_M5_513,11:34:00,803082,47,1,1,releaser,19125
MV_A5-Weekday-063300_M5_514,10:33:00,400808,1,2,1,requester,19204
MV_A5-Weekday-063300_M5_514,10:33:00,400808,1,2,2,requester,19205
MV_A5-Weekday-063300_M5_514,11:00:15,400837,22,2,2,releaser,19205
MV_A5-Weekday-063300_M5_514,11:01:15,404130,24,2,2,requester,19206
MV_A5-Weekday-063300_M5_514,11:05:40,400843,28,2,2,releaser,19206
MV_A5-Weekday-063300_M5_514,11:08:13,400846,30,2,2,requester,19207
MV_A5-Weekday-063300_M5_514,11:46:56,400323,45,2,2,releaser,19207
MV_A5-Weekday-063300_M5_514,11:51:00,803082,47,1,1,releaser,19204
MV_A5-Weekday-064800_M5_516,10:48:00,400808,1,1,1,requester,19276
MV_A5-Weekday-064800_M5_516,11:23:57,404855,29,2,2,requester,19277
MV_A5-Weekday-064800_M5_516,11:48:56,403047,40,2,2,releaser,19277
MV_A5-Weekday-064800_M5_516,12:14:00,803082,47,1,1,releaser,19276
MV_A5-Weekday-066300_M5_518,11:03:00,400808,1,2,1,requester,19348
MV_A5-Weekday-066300_M5_518,11:03:00,400808,1,2,2,requester,19349
MV_A5-Weekday-066300_M5_518,11:10:58,400815,8,2,2,releaser,19349
MV_A5-Weekday-066300_M5_518,12:29:00,803082,47,1,1,releaser,19348
MV_A5-Weekday-067800_M5_519,11:18:00,400808,1,2,1,requester,19433
MV_A5-Weekday-067800_M5_519,11:18:00,400808,1,2,2,requester,19434
MV_A5-Weekday-067800_M5_519,11:33:12,403483,12,2,2,releaser,19434
MV_A5-Weekday-067800_M5_519,12:43:00,803082,47,1,1,releaser,19433
MV_A5-Weekday-069300_M5_524,11:33:00,400808,1,1,1,requester,19494
MV_A5-Weekday-069300_M5_524,11:37:16,400812,5,2,2,requester,19495
MV_A5-Weekday-069300_M5_524,11:49:12,403483,12,2,2,releaser,19495
MV_A5-Weekday-069300_M5_524,12:23:46,403171,38,2,2,requester,19496
MV_A5-Weekday-069300_M5_524,12:33:56,403047,40,2,2,releaser,19496
MV_A5-Weekday-069300_M5_524,12:59:00,803082,47,1,1,releaser,19494
MV_A5-Weekday-070800_M5_503,11:48:00,400808,1,2,1,requester,19573
MV_A5-Weekday-070800_M5_503,11:48:00,400808,1,2,2,requester,19574
MV_A5-Weekday-070800_M5_503,11:52:16,400812,5,3,3,requester,19575
MV_A5-Weekday-070800_M5_503,12:01:28,400657,11,3,3,releaser,19575
MV_A5-Weekday-070800_M5_503,13:09:56,400323,45,2,2,releaser,19574
MV_A5-Weekday-070800_M5_503,13:14:00,803082,47,1,1,releaser,19573
MV_A5-Weekday-071500_M5_512,11:55:00,403835,1,1,1,requester,19606
MV_A5-Weekday-071500_M5_512,13:20:37,400119,55,3,2,requester,19607
MV_A5-Weekday-071500_M5_512,13:20:37,400119,55,3,3,requester,19608
MV_A5-Weekday-071500_M5_512,13:26:33,400122,58,4,4,requester,19609
MV_A5-Weekday-071500_M5_512,13:38:42,400128,64,4,4,releaser,19609
MV_A5-Weekday-071500_M5_512,13:45:47,400514,67,3,3,releaser,19608
MV_A5-Weekday-071500_M5_512,13:51:58,405179,70,2,2,releaser,19607
MV_A5-Weekday-071500_M5_512,14:02:00,903128,74,1,1,releaser,19606
MV_A5-Weekday-072300_M5_523,12:03:00,400808,1,2,1,requester,19645
MV_A5-Weekday-072300_M5_523,12:03:00,400808,1,2,2,requester,19646
MV_A5-Weekday-072300_M5_523,12:12:47,400816,9,2,2,releaser,19646
MV_A5-Weekday-072300_M5_523,12:41:08,400847,31,2,2,requester,19647
MV_A5-Weekday-072300_M5_523,13:29:00,803082,47,2,1,releaser,19645
MV_A5-Weekday-072300_M5_523,13:29:00,803082,47,2,2,releaser,19647
MV_A5-Weekday-073300_M5_501,12:13:00,403835,1,1,1,requester,19718
MV_A5-Weekday-073300_M5_501,13:05:24,400676,37,2,2,requester,19719
MV_A5-Weekday-073300_M5_501,13:10:00,400485,40,2,2,releaser,19719
MV_A5-Weekday-073300_M5_501,13:14:00,400290,42,2,2,requester,19720
MV_A5-Weekday-073300_M5_501,13:20:05,400108,45,2,2,releaser,19720
MV_A5-Weekday-073300_M5_501,13:38:37,400119,55,2,2,requester,19721
MV_A5-Weekday-073300_M5_501,13:46:06,400123,59,3,3,requester,19722
MV_A5-Weekday-073300_M5_501,13:56:42,400128,64,3,3,releaser,19722
MV_A5-Weekday-073300_M5_501,14:08:24,400516,69,2,2,releaser,19721
