trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
MV_A5-Weekday-010000_M96_801,1:40:00,401933,1,1,1,requester,17743
MV_A5-Weekday-010000_M96_801,1:52:00,903003,11,1,1,releaser,17743
MV_A5-Weekday-012000_M96_801,2:00:00,401954,1,1,1,requester,17746
MV_A5-Weekday-012000_M96_801,2:15:00,903004,13,1,1,releaser,17746
MV_A5-Weekday-014000_M96_801,2:20:00,401933,1,1,1,requester,17748
MV_A5-Weekday-014000_M96_801,2:32:00,903003,11,1,1,releaser,17748
MV_A5-Weekday-016000_M96_801,2:40:00,401954,1,1,1,requester,17750
MV_A5-Weekday-016000_M96_801,2:55:00,903004,13,1,1,releaser,17750
MV_A5-Weekday-018000_M96_801,3:00:00,401933,1,1,1,requester,17751
MV_A5-Weekday-018000_M96_801,3:12:00,903003,11,1,1,releaser,17751
MV_A5-Weekday-022000_M96_801,3:40:00,401933,1,1,1,requester,17756
MV_A5-Weekday-022000_M96_801,3:52:00,903003,11,1,1,releaser,17756
MV_A5-Weekday-024000_M96_801,4:00:00,401954,1,1,1,requester,17757
MV_A5-Weekday-024000_M96_801,4:15:00,903004,13,1,1,releaser,17757
MV_A5-Weekday-026000_M96_802,4:20:00,401933,1,1,1,requester,17763
MV_A5-Weekday-026000_M96_802,4:32:00,903003,11,1,1,releaser,17763
MV_A5-Weekday-028000_M96_802,4:40:00,401954,1,1,1,requester,17767
MV_A5-Weekday-028000_M96_802,4:55:00,903004,13,1,1,releaser,17767
MV_A5-Weekday-029500_M96_801,4:55:00,401933,1,1,1,requester,17771
MV_A5-Weekday-029500_M96_801,5:08:00,903003,11,1,1,releaser,17771
MV_A5-Weekday-031300_M96_802,5:13:00,401933,1,1,1,requester,17782
MV_A5-Weekday-031300_M96_802,5:27:00,903003,11,1,1,releaser,17782
MV_A5-Weekday-031500_M96_801,5:15:00,401954,1,1,1,requester,17786
MV_A5-Weekday-031500_M96_801,5:30:00,903004,13,1,1,releaser,17786
MV_A5-Weekday-032800_M96_803,5:28:00,401933,1,1,1,requester,17792
MV_A5-Weekday-032800_M96_803,5:42:00,903003,11,1,1,releaser,17792
MV_A5-Weekday-034000_M96_802,5:40:00,401954,1,1,1,requester,17807
MV_A5-Weekday-034000_M96_802,5:44:00,401958,5,2,2,requester,17808
MV_A5-Weekday-034000_M96_802,5:45:01,401960,6,2,2,releaser,17808
MV_A5-Weekday-034000_M96_802,5:55:00,903004,13,1,1,releaser,17807
MV_A5-Weekday-034300_M96_801,5:43:00,401933,1,1,1,requester,17809
MV_A5-Weekday-034300_M96_801,5:57:00,903003,11,1,1,releaser,17809
MV_A5-Weekday-035500_M96_803,5:55:00,401954,1,1,1,requester,17839
MV_A5-Weekday-035500_M96_803,6:10:00,903004,13,1,1,releaser,17839
MV_A5-Weekday-035800_M96_804,5:58:00,401933,1,1,1,requester,17841
MV_A5-Weekday-035800_M96_804,6:02:17,401936,4,3,2,requester,17842
MV_A5-Weekday-035800_M96_804,6:02:17,401936,4,3,3,requester,17843
MV_A5-Weekday-035800_M96_804,6:07:32,404087,6,3,2,releaser,17842
MV_A5-Weekday-035800_M96_804,6:07:32,404087,6,3,3,releaser,17843
MV_A5-Weekday-035800_M96_804,6:12:00,903003,11,1,1,releaser,17841
MV_A5-Weekday-037000_M96_801,6:10:00,401954,1,1,1,requester,17868
MV_A5-Weekday-037000_M96_801,6:11:22,403632,3,2,2,requester,17869
MV_A5-Weekday-037000_M96_801,6:16:00,401961,7,2,2,releaser,17869
MV_A5-Weekday-037000_M96_801,6:25:00,903004,13,1,1,releaser,17868
MV_A5-Weekday-037000_M96_802,6:10:00,401933,1,2,1,requester,17870
MV_A5-Weekday-037000_M96_802,6:10:00,401933,1,2,2,requester,17871
MV_A5-Weekday-037000_M96_802,6:14:17,401936,4,3,3,requester,17872
MV_A5-Weekday-037000_M96_802,6:16:00,401937,5,3,3,releaser,17872
MV_A5-Weekday-037000_M96_802,6:20:05,401939,7,2,2,releaser,17871
MV_A5-Weekday-037000_M96_802,6:24:00,903003,11,1,1,releaser,17870
MV_A5-Weekday-038000_M96_805,6:20:00,401933,1,1,1,requester,17892
MV_A5-Weekday-038000_M96_805,6:22:05,401935,3,3,2,requester,17893
MV_A5-Weekday-038000_M96_805,6:22:05,401935,3,3,3,requester,17894
MV_A5-Weekday-038000_M96_805,6:26:00,401937,5,3,2,releaser,17893
MV_A5-Weekday-038000_M96_805,6:26:00,401937,5,3,3,releaser,17894
MV_A5-Weekday-038000_M96_805,6:40:00,803066,16,1,1,releaser,17892
MV_A5-Weekday-038200_M96_803,6:22:00,401933,1,1,1,requester,17896
MV_A5-Weekday-038200_M96_803,6:36:00,903003,11,1,1,releaser,17896
MV_A5-Weekday-038500_M96_804,6:25:00,401954,1,1,1,requester,17908
MV_A5-Weekday-038500_M96_804,6:40:00,903004,13,1,1,releaser,17908
MV_A5-Weekday-039400_M96_801,6:34:00,401933,1,1,1,requester,17930
MV_A5-Weekday-039400_M96_801,6:35:00,401934,2,2,2,requester,17931
MV_A5-Weekday-039400_M96_801,6:36:05,401935,3,3,3,requester,17932
MV_A5-Weekday-039400_M96_801,6:40:00,401937,5,3,2,releaser,17931
MV_A5-Weekday-039400_M96_801,6:40:00,401937,5,3,3,releaser,17932
MV_A5-Weekday-039400_M96_801,6:48:00,903003,11,1,1,releaser,17930
MV_A5-Weekday-040000_M96_802,6:40:00,401954,1,2,1,requester,17951
MV_A5-Weekday-040000_M96_802,6:40:00,401954,1,2,2,requester,17952
MV_A5-Weekday-040000_M96_802,6:53:37,404075,9,2,2,releaser,17952
MV_A5-Weekday-040000_M96_802,6:58:00,903004,13,1,1,releaser,17951
MV_A5-Weekday-040400_M96_806,6:44:00,401933,1,2,1,requester,17966
MV_A5-Weekday-040400_M96_806,6:44:00,401933,1,2,2,requester,17967
MV_A5-Weekday-040400_M96_806,6:54:05,401939,7,2,2,releaser,17967
MV_A5-Weekday-040400_M96_806,6:58:00,903003,11,1,1,releaser,17966
MV_A5-Weekday-041000_M96_805,6:50:00,403326,1,1,1,requester,17985
MV_A5-Weekday-041000_M96_805,7:15:00,903004,17,1,1,releaser,17985
MV_A5-Weekday-041000_M96_807,6:50:00,401933,1,1,1,requester,17986
MV_A5-Weekday-041000_M96_807,6:52:05,401935,3,2,2,requester,17987
MV_A5-Weekday-041000_M96_807,6:58:00,803180,6,2,2,releaser,17987
MV_A5-Weekday-041000_M96_807,7:10:00,803066,16,1,1,releaser,17986
MV_A5-Weekday-041200_M96_803,6:52:00,401954,1,1,1,requester,17996
MV_A5-Weekday-041200_M96_803,7:10:00,903004,13,1,1,releaser,17996
MV_A5-Weekday-041400_M96_804,6:54:00,401933,1,2,1,requester,18007
MV_A5-Weekday-041400_M96_804,6:54:00,401933,1,2,2,requester,18008
MV_A5-Weekday-041400_M96_804,6:58:17,401936,4,3,3,requester,18009
MV_A5-Weekday-041400_M96_804,7:04:57,404087,6,3,2,releaser,18008
MV_A5-Weekday-041400_M96_804,7:04:57,404087,6,3,3,releaser,18009
MV_A5-Weekday-041400_M96_804,7:11:00,903003,11,1,1,releaser,18007
MV_A5-Weekday-041900_M96_808,6:59:00,401933,1,1,1,requester,18031
MV_A5-Weekday-041900_M96_808,7:17:00,903003,11,1,1,releaser,18031
MV_A5-Weekday-042000_M96_801,7:00:00,401954,1,1,1,requester,18038
MV_A5-Weekday-042000_M96_801,7:18:00,903004,13,1,1,releaser,18038
MV_A5-Weekday-042400_M96_802,7:04:00,401933,1,1,1,requester,18054
MV_A5-Weekday-042400_M96_802,7:05:00,401934,2,3,2,requester,18055
MV_A5-Weekday-042400_M96_802,7:05:00,401934,2,3,3,requester,18057
MV_A5-Weekday-042400_M96_802,7:11:00,401937,5,3,2,releaser,18055
MV_A5-Weekday-042400_M96_802,7:11:00,401937,5,3,3,releaser,18057
MV_A5-Weekday-042400_M96_802,7:18:00,401941,8,2,2,requester,18056
MV_A5-Weekday-042400_M96_802,7:22:00,903003,11,2,1,releaser,18054
MV_A5-Weekday-042400_M96_802,7:22:00,903003,11,2,2,releaser,18056
MV_A5-Weekday-042800_M96_806,7:08:00,401954,1,1,1,requester,18091
MV_A5-Weekday-042800_M96_806,7:09:22,403632,3,2,2,requester,18092
MV_A5-Weekday-042800_M96_806,7:12:00,401958,5,3,3,requester,18093
MV_A5-Weekday-042800_M96_806,7:19:00,401331,8,3,2,releaser,18092
MV_A5-Weekday-042800_M96_806,7:19:00,401331,8,3,3,releaser,18093
MV_A5-Weekday-042800_M96_806,7:26:00,903004,13,1,1,releaser,18091
MV_A5-Weekday-042900_M96_809,7:09:00,401933,1,2,1,requester,18094
MV_A5-Weekday-042900_M96_809,7:09:00,401933,1,2,2,requester,18095
MV_A5-Weekday-042900_M96_809,7:11:18,401935,3,3,3,requester,18096
MV_A5-Weekday-042900_M96_809,7:20:57,404087,6,3,3,releaser,18096
MV_A5-Weekday-042900_M96_809,7:23:00,401941,8,2,2,releaser,18095
MV_A5-Weekday-042900_M96_809,7:27:00,903003,11,1,1,releaser,18094
MV_A5-Weekday-043400_M96_810,7:14:00,401933,1,1,1,requester,18117
MV_A5-Weekday-043400_M96_810,7:16:18,401935,3,2,2,requester,18118
MV_A5-Weekday-043400_M96_810,7:32:00,903003,11,2,1,releaser,18117
MV_A5-Weekday-043400_M96_810,7:32:00,903003,11,2,2,releaser,18118
MV_A5-Weekday-043500_M96_811,7:15:00,401933,1,1,1,requester,18131
MV_A5-Weekday-043500_M96_811,7:36:00,803066,16,1,1,releaser,18131
MV_A5-Weekday-043600_M96_804,7:16:00,401954,1,1,1,requester,18139
MV_A5-Weekday-043600_M96_804,7:17:22,403632,3,2,2,requester,18140
MV_A5-Weekday-043600_M96_804,7:29:37,404075,9,2,2,releaser,18140
MV_A5-Weekday-043600_M96_804,7:35:00,903004,13,1,1,releaser,18139
MV_A5-Weekday-043900_M96_803,7:19:00,401933,1,1,1,requester,18146
MV_A5-Weekday-043900_M96_803,7:21:18,401935,3,2,2,requester,18147
MV_A5-Weekday-043900_M96_803,7:34:07,401942,9,2,2,releaser,18147
MV_A5-Weekday-043900_M96_803,7:37:00,903003,11,1,1,releaser,18146
MV_A5-Weekday-044000_M96_807,7:20:00,403326,1,1,1,requester,18155
MV_A5-Weekday-044000_M96_807,7:45:00,903004,17,1,1,releaser,18155
MV_A5-Weekday-044300_M96_801,7:23:00,401933,1,1,1,requester,18170
MV_A5-Weekday-044300_M96_801,7:24:00,401934,2,2,2,requester,18171
MV_A5-Weekday-044300_M96_801,7:25:18,401935,3,3,3,requester,18172
MV_A5-Weekday-044300_M96_801,7:27:57,401936,4,3,3,releaser,18172
MV_A5-Weekday-044300_M96_801,7:38:59,401939,7,2,2,releaser,18171
MV_A5-Weekday-044300_M96_801,7:45:00,903003,11,1,1,releaser,18170
