trip_id,route,direction,stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
OF_A5-Weekday-SDon-106600_M35_308,M35,d1,1,17:46:00,17:46:00,803026,10.0,1
OF_A5-Weekday-SDon-106600_M35_308,M35,d1,2,17:47:23,17:47:23,803028,10.0,1
OF_A5-Weekday-SDon-106600_M35_308,M35,d1,3,17:47:43,17:47:43,803029,10.0,1
OF_A5-Weekday-SDon-106600_M35_308,M35,d1,4,17:48:15,17:48:15,803030,10.0,1
OF_A5-Weekday-SDon-106600_M35_308,M35,d1,5,17:49:15,17:49:15,803021,10.0,1
OF_A5-Weekday-SDon-106600_M35_308,M35,d1,6,17:50:00,17:50:00,404350,15.0,1
OF_A5-Weekday-SDon-106600_M35_308,M35,d1,7,17:50:57,17:50:57,414350,15.0,1
OF_A5-Weekday-SDon-106600_M35_308,M35,d1,8,17:52:57,17:52:57,405015,16.0,1
OF_A5-Weekday-SDon-106600_M35_308,M35,d1,9,17:53:16,17:53:16,405016,16.0,1
OF_A5-Weekday-SDon-106600_M35_308,M35,d1,10,17:57:12,17:57:12,402498,5.0,1
OF_A5-Weekday-SDon-106600_M35_308,M35,d1,11,17:57:40,17:57:40,403787,15.0,1
OF_A5-Weekday-SDon-106600_M35_308,M35,d1,12,17:58:00,17:58:00,903075,15.0,1
OF_A5-Weekday-113800_M35_309,M35,d0,1,18:58:00,18:58:00,402458,10.0,1
OF_A5-Weekday-113800_M35_309,M35,d0,2,18:58:36,18:58:36,402460,10.0,1
OF_A5-Weekday-113800_M35_309,M35,d0,3,18:59:05,18:59:05,402461,10.0,1
OF_A5-Weekday-113800_M35_309,M35,d0,4,19:02:45,19:02:45,404352,11.0,1
OF_A5-Weekday-113800_M35_309,M35,d0,5,19:03:19,19:03:19,405140,11.0,1
OF_A5-Weekday-113800_M35_309,M35,d0,6,19:04:00,19:04:00,404353,11.0,1
OF_A5-Weekday-113800_M35_309,M35,d0,7,19:06:34,19:06:34,903318,11.0,1
OF_A5-Weekday-113800_M35_309,M35,d0,8,19:07:32,19:07:32,803239,11.0,1
OF_A5-Weekday-113800_M35_309,M35,d0,9,19:08:40,19:08:40,404355,11.0,1
OF_A5-Weekday-113800_M35_309,M35,d0,10,19:09:40,19:09:40,404356,11.0,1
OF_A5-Weekday-113800_M35_309,M35,d0,11,19:10:00,19:10:00,803034,11.0,1
OF_A5-Weekday-077400_M35_306,M35,d1,1,12:54:00,12:54:00,803026,31.0,2
OF_A5-Weekday-077400_M35_306,M35,d1,2,12:55:23,12:55:23,803028,32.0,2
OF_A5-Weekday-077400_M35_306,M35,d1,3,12:55:43,12:55:43,803029,32.0,2
OF_A5-Weekday-077400_M35_306,M35,d1,4,12:56:15,12:56:15,803030,32.0,3
OF_A5-Weekday-077400_M35_306,M35,d1,5,12:57:15,12:57:15,803021,34.0,3
OF_A5-Weekday-077400_M35_306,M35,d1,6,12:58:00,12:58:00,404350,34.0,3
OF_A5-Weekday-077400_M35_306,M35,d1,7,12:58:57,12:58:57,414350,34.0,3
OF_A5-Weekday-077400_M35_306,M35,d1,8,13:00:57,13:00:57,405015,34.0,3
OF_A5-Weekday-077400_M35_306,M35,d1,9,13:01:16,13:01:16,405016,32.0,2
OF_A5-Weekday-077400_M35_306,M35,d1,10,13:05:12,13:05:12,402498,32.0,2
OF_A5-Weekday-077400_M35_306,M35,d1,11,13:05:40,13:05:40,403787,32.0,2
OF_A5-Weekday-077400_M35_306,M35,d1,12,13:06:00,13:06:00,903075,32.0,2
OF_A5-Weekday-SDon-055600_M35_304,M35,d0,1,9:16:00,9:16:00,402458,5.0,2
