trip_id,route,direction,stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
MV_A5-Weekday-099300_M96_820,M96,d1,1,16:33:00,16:33:00,401954,2.0,1
MV_A5-Weekday-099300_M96_820,M96,d1,2,16:33:31,16:33:31,401955,2.0,2
MV_A5-Weekday-099300_M96_820,M96,d1,3,16:34:22,16:34:22,403632,19.0,2
MV_A5-Weekday-099300_M96_820,M96,d1,4,16:35:51,16:35:51,401957,19.0,2
MV_A5-Weekday-099300_M96_820,M96,d1,5,16:37:00,16:37:00,401958,19.0,2
MV_A5-Weekday-099300_M96_820,M96,d1,6,16:41:04,16:41:04,401960,17.0,2
MV_A5-Weekday-099300_M96_820,M96,d1,7,16:45:00,16:45:00,401961,17.0,2
MV_A5-Weekday-099300_M96_820,M96,d1,8,16:48:00,16:48:00,401331,17.0,2
MV_A5-Weekday-099300_M96_820,M96,d1,9,16:51:08,16:51:08,404075,17.0,2
MV_A5-Weekday-099300_M96_820,M96,d1,10,16:52:56,16:52:56,401964,17.0,2
MV_A5-Weekday-099300_M96_820,M96,d1,11,16:54:00,16:54:00,401965,17.0,2
MV_A5-Weekday-099300_M96_820,M96,d1,12,16:55:53,16:55:53,401966,17.0,2
MV_A5-Weekday-099300_M96_820,M96,d1,13,16:57:00,16:57:00,903004,17.0,2
MV_A5-Weekday-SDon-093700_M96_816,M96,d1,1,15:37:00,15:37:00,401954,7.0,1
MV_A5-Weekday-SDon-093700_M96_816,M96,d1,2,15:37:31,15:37:31,401955,10.0,2
MV_A5-Weekday-SDon-093700_M96_816,M96,d1,3,15:38:22,15:38:22,403632,27.0,2
MV_A5-Weekday-SDon-093700_M96_816,M96,d1,4,15:39:51,15:39:51,401957,16.0,2
MV_A5-Weekday-SDon-093700_M96_816,M96,d1,5,15:41:00,15:41:00,401958,20.0,2
MV_A5-Weekday-SDon-093700_M96_816,M96,d1,6,15:45:04,15:45:04,401960,20.0,3
MV_A5-Weekday-SDon-093700_M96_816,M96,d1,7,15:49:00,15:49:00,401961,44.0,3
MV_A5-Weekday-SDon-093700_M96_816,M96,d1,8,15:52:00,15:52:00,401331,39.0,3
MV_A5-Weekday-SDon-093700_M96_816,M96,d1,9,15:55:08,15:55:08,404075,14.0,1
MV_A5-Weekday-SDon-093700_M96_816,M96,d1,10,15:56:56,15:56:56,401964,16.0,1
MV_A5-Weekday-SDon-093700_M96_816,M96,d1,11,15:58:00,15:58:00,401965,12.0,1
MV_A5-Weekday-SDon-093700_M96_816,M96,d1,12,15:59:53,15:59:53,401966,2.0,1
MV_A5-Weekday-SDon-093700_M96_816,M96,d1,13,16:01:00,16:01:00,903004,2.0,1
MV_A5-Weekday-114000_M96_825,M96,d1,1,19:00:00,19:00:00,401954,4.0,1
MV_A5-Weekday-114000_M96_825,M96,d1,2,19:00:31,19:00:31,401955,4.0,1
MV_A5-Weekday-114000_M96_825,M96,d1,3,19:01:22,19:01:22,403632,9.0,1
MV_A5-Weekday-114000_M96_825,M96,d1,4,19:02:51,19:02:51,401957,10.0,2
MV_A5-Weekday-114000_M96_825,M96,d1,5,19:04:00,19:04:00,401958,18.0,2
MV_A5-Weekday-114000_M96_825,M96,d1,6,19:07:03,19:07:03,401960,22.0,2
MV_A5-Weekday-114000_M96_825,M96,d1,7,19:10:00,19:10:00,401961,22.0,2
MV_A5-Weekday-114000_M96_825,M96,d1,8,19:13:00,19:13:00,401331,21.0,2
MV_A5-Weekday-114000_M96_825,M96,d1,9,19:16:08,19:16:08,404075,17.0,2
MV_A5-Weekday-114000_M96_825,M96,d1,10,19:17:56,19:17:56,401964,11.0,1
MV_A5-Weekday-114000_M96_825,M96,d1,11,19:19:00,19:19:00,401965,3.0,1
MV_A5-Weekday-114000_M96_825,M96,d1,12,19:20:53,19:20:53,401966,3.0,1
MV_A5-Weekday-114000_M96_825,M96,d1,13,19:22:00,19:22:00,903004,3.0,1
MV_A5-Weekday-SDon-063100_M96_822,M96,d1,1,10:31:00,10:31:00,401954,6.0,1
MV_A5-Weekday-SDon-063100_M96_822,M96,d1,2,10:31:31,10:31:31,401955,5.0,2
MV_A5-Weekday-SDon-063100_M96_822,M96,d1,3,10:32:22,10:32:22,403632,23.0,2
MV_A5-Weekday-SDon-063100_M96_822,M96,d1,4,10:33:51,10:33:51,401957,16.0,2
MV_A5-Weekday-SDon-063100_M96_822,M96,d1,5,10:35:00,10:35:00,401958,26.0,2
MV_A5-Weekday-SDon-063100_M96_822,M96,d1,6,10:38:03,10:38:03,401960,28.0,3
MV_A5-Weekday-SDon-063100_M96_822,M96,d1,7,10:41:00,10:41:00,401961,38.0,3
MV_A5-Weekday-SDon-063100_M96_822,M96,d1,8,10:44:00,10:44:00,401331,27.0,2
MV_A5-Weekday-SDon-063100_M96_822,M96,d1,9,10:47:08,10:47:08,404075,20.0,2
MV_A5-Weekday-SDon-063100_M96_822,M96,d1,10,10:48:56,10:48:56,401964,15.0,1
MV_A5-Weekday-SDon-063100_M96_822,M96,d1,11,10:50:00,10:50:00,401965,15.0,1
MV_A5-Weekday-SDon-063100_M96_822,M96,d1,12,10:51:53,10:51:53,401966,11.0,1
MV_A5-Weekday-SDon-063100_M96_822,M96,d1,13,10:53:00,10:53:00,903004,11.0,1
MV_A5-Weekday-130800_M96_834,M96,d1,1,21:48:00,21:48:00,401954,9.0,1
MV_A5-Weekday-130800_M96_834,M96,d1,2,21:48:24,21:48:24,401955,4.0,1
MV_A5-Weekday-130800_M96_834,M96,d1,3,21:49:02,21:49:02,403632,9.0,1
MV_A5-Weekday-130800_M96_834,M96,d1,4,21:50:08,21:50:08,401957,8.0,1
MV_A5-Weekday-130800_M96_834,M96,d1,5,21:51:00,21:51:00,401958,7.0,1
MV_A5-Weekday-130800_M96_834,M96,d1,6,21:53:02,21:53:02,401960,5.0,1
MV_A5-Weekday-130800_M96_834,M96,d1,7,21:55:00,21:55:00,401961,7.0,1
MV_A5-Weekday-130800_M96_834,M96,d1,8,21:58:00,21:58:00,401331,3.0,1
MV_A5-Weekday-130800_M96_834,M96,d1,9,22:00:37,22:00:37,404075,3.0,1
MV_A5-Weekday-130800_M96_834,M96,d1,10,22:02:07,22:02:07,401964,3.0,1
MV_A5-Weekday-130800_M96_834,M96,d1,11,22:03:00,22:03:00,401965,1.0,1
MV_A5-Weekday-130800_M96_834,M96,d1,12,22:04:16,22:04:16,401966,1.0,1
MV_A5-Weekday-130800_M96_834,M96,d1,13,22:05:00,22:05:00,903004,1.0,1
MV_A5-Weekday-099000_M96_831,M96,d1,1,16:30:00,16:30:00,401954,37.0,3
MV_A5-Weekday-099000_M96_831,M96,d1,2,16:30:31,16:30:31,401955,37.0,3
MV_A5-Weekday-099000_M96_831,M96,d1,3,16:31:22,16:31:22,403632,37.0,3
MV_A5-Weekday-099000_M96_831,M96,d1,4,16:32:51,16:32:51,401957,37.0,3
MV_A5-Weekday-099000_M96_831,M96,d1,5,16:34:00,16:34:00,401958,9.0,3
MV_A5-Weekday-099000_M96_831,M96,d1,6,16:38:04,16:38:04,401960,46.0,3
MV_A5-Weekday-099000_M96_831,M96,d1,7,16:42:00,16:42:00,401961,46.0,3
MV_A5-Weekday-099000_M96_831,M96,d1,8,16:45:00,16:45:00,401331,22.0,2
MV_A5-Weekday-099000_M96_831,M96,d1,9,16:48:08,16:48:08,404075,22.0,2
MV_A5-Weekday-099000_M96_831,M96,d1,10,16:49:56,16:49:56,401964,22.0,2
MV_A5-Weekday-099000_M96_831,M96,d1,11,16:51:00,16:51:00,401965,22.0,2
MV_A5-Weekday-099000_M96_831,M96,d1,12,16:52:53,16:52:53,401966,1.0,1
MV_A5-Weekday-099000_M96_831,M96,d1,13,16:54:00,16:54:00,903004,1.0,1
MV_A5-Weekday-SDon-058100_M96_810,M96,d1,1,9:41:00,9:41:00,401954,4.0,1
MV_A5-Weekday-SDon-058100_M96_810,M96,d1,2,9:41:31,9:41:31,401955,4.0,1
MV_A5-Weekday-SDon-058100_M96_810,M96,d1,3,9:42:22,9:42:22,403632,3.0,1
MV_A5-Weekday-SDon-058100_M96_810,M96,d1,4,9:43:51,9:43:51,401957,9.0,2
MV_A5-Weekday-SDon-058100_M96_810,M96,d1,5,9:45:00,9:45:00,401958,20.0,2
MV_A5-Weekday-SDon-058100_M96_810,M96,d1,6,9:48:03,9:48:03,401960,14.0,1
MV_A5-Weekday-SDon-058100_M96_810,M96,d1,7,9:51:00,9:51:00,401961,16.0,1
MV_A5-Weekday-SDon-058100_M96_810,M96,d1,8,9:54:00,9:54:00,401331,13.0,1
MV_A5-Weekday-SDon-058100_M96_810,M96,d1,9,9:57:08,9:57:08,404075,5.0,1
MV_A5-Weekday-SDon-058100_M96_810,M96,d1,10,9:58:56,9:58:56,401964,13.0,1
MV_A5-Weekday-SDon-058100_M96_810,M96,d1,11,10:00:00,10:00:00,401965,13.0,1
MV_A5-Weekday-SDon-058100_M96_810,M96,d1,12,10:01:53,10:01:53,401966,13.0,1
MV_A5-Weekday-SDon-058100_M96_810,M96,d1,13,10:03:00,10:03:00,903004,13.0,1
MV_A5-Weekday-SDon-102100_M96_819,M96,d1,1,17:01:00,17:01:00,401954,6.0,1
MV_A5-Weekday-SDon-102100_M96_819,M96,d1,2,17:01:31,17:01:31,401955,6.0,2
MV_A5-Weekday-SDon-102100_M96_819,M96,d1,3,17:02:22,17:02:22,403632,17.0,2
MV_A5-Weekday-SDon-102100_M96_819,M96,d1,4,17:03:51,17:03:51,401957,17.0,3
MV_A5-Weekday-SDon-102100_M96_819,M96,d1,5,17:05:00,17:05:00,401958,36.0,3
MV_A5-Weekday-SDon-102100_M96_819,M96,d1,6,17:09:04,17:09:04,401960,36.0,4
MV_A5-Weekday-SDon-102100_M96_819,M96,d1,7,17:13:00,17:13:00,401961,55.0,4
MV_A5-Weekday-SDon-102100_M96_819,M96,d1,8,17:16:00,17:16:00,401331,26.0,2
MV_A5-Weekday-SDon-102100_M96_819,M96,d1,9,17:19:08,17:19:08,404075,22.0,2
MV_A5-Weekday-SDon-102100_M96_819,M96,d1,10,17:20:56,17:20:56,401964,22.0,2
MV_A5-Weekday-SDon-102100_M96_819,M96,d1,11,17:22:00,17:22:00,401965,11.0,1
MV_A5-Weekday-SDon-102100_M96_819,M96,d1,12,17:23:53,17:23:53,401966,5.0,1
MV_A5-Weekday-SDon-102100_M96_819,M96,d1,13,17:25:00,17:25:00,903004,5.0,1
MV_A5-Weekday-073700_M96_809,M96,d1,1,12:17:00,12:17:00,401954,12.0,1
MV_A5-Weekday-073700_M96_809,M96,d1,2,12:17:31,12:17:31,401955,12.0,1
MV_A5-Weekday-073700_M96_809,M96,d1,3,12:18:22,12:18:22,403632,12.0,1
MV_A5-Weekday-073700_M96_809,M96,d1,4,12:19:51,12:19:51,401957,15.0,1
MV_A5-Weekday-073700_M96_809,M96,d1,5,12:21:00,12:21:00,401958,11.0,2
MV_A5-Weekday-073700_M96_809,M96,d1,6,12:24:34,12:24:34,401960,19.0,2
MV_A5-Weekday-073700_M96_809,M96,d1,7,12:28:00,12:28:00,401961,22.0,2
MV_A5-Weekday-073700_M96_809,M96,d1,8,12:31:00,12:31:00,401331,18.0,2
MV_A5-Weekday-073700_M96_809,M96,d1,9,12:34:08,12:34:08,404075,11.0,1
MV_A5-Weekday-073700_M96_809,M96,d1,10,12:35:56,12:35:56,401964,2.0,1
MV_A5-Weekday-073700_M96_809,M96,d1,11,12:37:00,12:37:00,401965,11.0,1
MV_A5-Weekday-073700_M96_809,M96,d1,12,12:38:16,12:38:16,401966,11.0,1
MV_A5-Weekday-073700_M96_809,M96,d1,13,12:39:00,12:39:00,903004,11.0,1
MV_A5-Weekday-118800_M96_829,M96,d1,1,19:48:00,19:48:00,401954,3.0,1
MV_A5-Weekday-118800_M96_829,M96,d1,2,19:48:31,19:48:31,401955,3.0,1
