trip_id,route,direction,stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,1,16:29:00,16:29:00,401857,17.0,2
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,2,16:29:51,16:29:51,401858,17.0,2
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,3,16:34:00,16:34:00,403359,30.0,4
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,4,16:35:39,16:35:39,403216,59.0,4
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,5,16:37:18,16:37:18,401840,39.0,3
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,6,16:39:21,16:39:21,401842,38.0,5
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,7,16:41:18,16:41:18,405375,67.0,5
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,8,16:43:54,16:43:54,400716,67.0,5
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,9,16:46:00,16:46:00,401847,30.0,2
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,10,16:47:35,16:47:35,401848,30.0,2
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,11,16:49:07,16:49:07,403528,30.0,2
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,12,16:50:10,16:50:10,403519,30.0,2
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,13,16:52:06,16:52:06,803079,30.0,2
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,14,16:52:56,16:52:56,403816,2.0,1
MQ_A5-Weekday-SDon-098900_SBS34_868,SBS34,d1,15,16:56:00,16:56:00,803130,2.0,1
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,1,19:03:00,19:03:00,401857,10.0,2
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,2,19:03:31,19:03:31,401858,28.0,2
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,3,19:06:00,19:06:00,403359,28.0,3
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,4,19:07:23,19:07:23,403216,43.0,4
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,5,19:08:45,19:08:45,401840,49.0,4
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,6,19:10:27,19:10:27,401842,49.0,4
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,7,19:12:05,19:12:05,405375,44.0,3
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,8,19:14:15,19:14:15,400716,34.0,3
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,9,19:16:00,19:16:00,401847,36.0,3
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,10,19:17:32,19:17:32,803098,15.0,2
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,11,19:18:50,19:18:50,401232,18.0,2
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,12,19:20:37,19:20:37,401850,15.0,1
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,13,19:22:26,19:22:26,404116,15.0,1
MQ_A5-Weekday-114300_SBS34_863,SBS34,d1,14,19:23:00,19:23:00,903078,15.0,1
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,1,15:44:00,15:44:00,401497,8.0,1
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,2,15:45:17,15:45:17,405026,8.0,1
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,3,15:48:15,15:48:15,401818,11.0,2
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,4,15:49:44,15:49:44,401819,25.0,2
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,5,15:51:00,15:51:00,404820,28.0,3
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,6,15:53:20,15:53:20,401821,41.0,3
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,7,15:55:38,15:55:38,401822,41.0,3
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,8,15:57:48,15:57:48,401824,41.0,3
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,9,15:59:56,15:59:56,401826,41.0,3
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,10,16:01:00,16:01:00,401827,24.0,2
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,11,16:03:46,16:03:46,405336,24.0,2
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,12,16:06:17,16:06:17,401832,24.0,2
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,13,16:07:33,16:07:33,401833,13.0,1
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,14,16:09:08,16:09:08,402052,13.0,1
MQ_A5-Weekday-094400_SBS34_863,SBS34,d0,15,16:11:00,16:11:00,903027,13.0,1
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,1,17:54:00,17:54:00,401857,1.0,1
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,2,17:55:01,17:55:01,401858,1.0,1
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,3,18:00:00,18:00:00,403359,12.0,1
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,4,18:01:39,18:01:39,403216,14.0,1
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,5,18:03:18,18:03:18,401840,15.0,1
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,6,18:05:21,18:05:21,401842,15.0,2
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,7,18:07:18,18:07:18,405375,21.0,2
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,8,18:09:54,18:09:54,400716,20.0,2
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,9,18:12:00,18:12:00,401847,32.0,2
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,10,18:13:32,18:13:32,803098,16.0,1
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,11,18:14:50,18:14:50,401232,16.0,1
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,12,18:16:37,18:16:37,401850,8.0,1
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,13,18:18:26,18:18:26,404116,4.0,1
MQ_A5-Weekday-107400_SBS34_857,SBS34,d1,14,18:19:00,18:19:00,903078,4.0,1
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,1,5:48:00,5:48:00,404951,27.0,2
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,2,5:49:00,5:49:00,403359,27.0,2
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,3,5:50:14,5:50:14,403216,24.0,2
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,4,5:51:28,5:51:28,401840,27.0,2
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,5,5:53:01,5:53:01,401842,28.0,2
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,6,5:54:29,5:54:29,405375,29.0,2
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,7,5:56:26,5:56:26,400716,24.0,2
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,8,5:58:00,5:58:00,401847,16.0,2
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,9,5:59:25,5:59:25,401848,22.0,2
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,10,6:00:48,6:00:48,403528,22.0,2
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,11,6:01:45,6:01:45,403519,7.0,1
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,12,6:03:29,6:03:29,803079,7.0,1
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,13,6:04:14,6:04:14,403816,3.0,1
MQ_A5-Weekday-SDon-034800_SBS34_855,SBS34,d1,14,6:07:00,6:07:00,803130,3.0,1
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,1,14:57:00,14:57:00,401497,4.0,1
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,2,14:58:17,14:58:17,405026,4.0,1
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,3,15:01:15,15:01:15,401818,4.0,2
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,4,15:02:44,15:02:44,401819,21.0,2
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,5,15:04:00,15:04:00,404820,21.0,2
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,6,15:06:20,15:06:20,401821,21.0,2
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,7,15:08:38,15:08:38,401822,21.0,2
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,8,15:10:48,15:10:48,401824,16.0,1
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,9,15:12:56,15:12:56,401826,12.0,1
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,10,15:14:00,15:14:00,401827,12.0,1
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,11,15:16:46,15:16:46,405336,12.0,1
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,12,15:19:17,15:19:17,401832,12.0,1
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,13,15:20:33,15:20:33,401833,7.0,1
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,14,15:22:08,15:22:08,402052,7.0,1
MQ_A5-Weekday-089700_SBS34_873,SBS34,d0,15,15:24:00,15:24:00,903027,7.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,1,24:43:00,24:43:00,401857,2.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,2,24:43:31,24:43:31,401858,2.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,3,24:46:00,24:46:00,403359,2.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,4,24:47:06,24:47:06,403216,2.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,5,24:48:12,24:48:12,401840,5.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,6,24:49:34,24:49:34,401842,3.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,7,24:50:52,24:50:52,405375,5.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,8,24:52:36,24:52:36,400716,5.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,9,24:54:00,24:54:00,401847,2.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,10,24:55:06,24:55:06,401848,1.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,11,24:56:11,24:56:11,403528,2.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,12,24:56:55,24:56:55,403519,2.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,13,24:58:16,24:58:16,803079,2.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,14,24:58:51,24:58:51,403816,2.0,1
MQ_A5-Weekday-SDon-148300_SBS34_875,SBS34,d1,15,25:01:00,25:01:00,803130,2.0,1
MQ_A5-Weekday-144300_SBS34_874,SBS34,d0,1,24:03:00,24:03:00,401497,3.0,1
MQ_A5-Weekday-144300_SBS34_874,SBS34,d0,2,24:04:06,24:04:06,405026,3.0,1
MQ_A5-Weekday-144300_SBS34_874,SBS34,d0,3,24:06:38,24:06:38,401818,3.0,1
