trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
OH_A5-Weekday-034800_M15_208,5:48:00,803019,1,1,1,requester,37002
OH_A5-Weekday-034800_M15_208,6:07:16,401686,18,3,2,requester,37003
OH_A5-Weekday-034800_M15_208,6:07:16,401686,18,3,3,requester,37004
OH_A5-Weekday-034800_M15_208,6:12:51,401691,23,3,3,releaser,37004
OH_A5-Weekday-034800_M15_208,6:18:36,401697,29,2,2,releaser,37003
OH_A5-Weekday-034800_M15_208,6:48:00,803054,60,1,1,releaser,37002
OH_A5-Weekday-038600_M15_210,6:26:00,405359,1,1,1,requester,37036
OH_A5-Weekday-038600_M15_210,6:42:49,401689,13,4,2,requester,37037
OH_A5-Weekday-038600_M15_210,6:42:49,401689,13,4,3,requester,37038
OH_A5-Weekday-038600_M15_210,6:42:49,401689,13,4,4,requester,37039
OH_A5-Weekday-038600_M15_210,6:44:00,401690,14,4,4,releaser,37039
OH_A5-Weekday-038600_M15_210,6:47:35,401694,18,3,3,releaser,37038
OH_A5-Weekday-038600_M15_210,7:01:56,401707,31,2,2,releaser,37037
OH_A5-Weekday-038600_M15_210,7:25:00,803054,52,1,1,releaser,37036
OH_A5-Weekday-047300_M15_214,7:53:00,803019,1,1,1,requester,37140
OH_A5-Weekday-047300_M15_214,8:18:47,405098,16,2,2,requester,37141
OH_A5-Weekday-047300_M15_214,8:41:00,401698,30,2,2,releaser,37141
OH_A5-Weekday-047300_M15_214,8:50:38,404253,37,2,2,requester,37142
OH_A5-Weekday-047300_M15_214,8:51:54,401706,38,2,2,releaser,37142
OH_A5-Weekday-047300_M15_214,9:20:00,803054,60,1,1,releaser,37140
OH_A5-Weekday-051000_M15_217,8:30:00,803019,1,2,1,requester,37192
OH_A5-Weekday-051000_M15_217,8:30:00,803019,1,2,2,requester,37193
OH_A5-Weekday-051000_M15_217,8:39:00,401670,7,2,2,releaser,37193
OH_A5-Weekday-051000_M15_217,8:56:59,401685,17,2,2,requester,37194
OH_A5-Weekday-051000_M15_217,9:34:30,401710,42,2,2,releaser,37194
OH_A5-Weekday-051000_M15_217,9:56:00,803054,60,1,1,releaser,37192
OH_A5-Weekday-052900_M15_208,8:49:00,803019,1,1,1,requester,37223
OH_A5-Weekday-052900_M15_208,9:33:54,401697,29,2,2,requester,37224
