trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
MQ_A5-Weekday-030000_M22_251,5:00:00,402100,1,1,1,requester,73
MQ_A5-Weekday-030000_M22_251,5:21:00,803094,22,1,1,releaser,73
MQ_A5-Weekday-033000_M22_252,5:30:00,402100,1,1,1,requester,117
MQ_A5-Weekday-033000_M22_252,5:51:00,803094,22,1,1,releaser,117
MQ_A5-Weekday-039000_M22_252,6:30:00,402100,1,1,1,requester,289
MQ_A5-Weekday-039000_M22_252,6:54:00,803094,22,1,1,releaser,289
MQ_A5-Weekday-041500_M22_253,6:55:00,402100,1,1,1,requester,411
MQ_A5-Weekday-041500_M22_253,7:24:00,803094,22,1,1,releaser,411
MQ_A5-Weekday-042300_M22_251,7:03:00,402100,1,1,1,requester,458
MQ_A5-Weekday-042300_M22_251,7:34:00,803094,22,1,1,releaser,458
MQ_A5-Weekday-043300_M22_254,7:13:00,402100,1,1,1,requester,535
MQ_A5-Weekday-043300_M22_254,7:44:00,803094,22,1,1,releaser,535
MQ_A5-Weekday-044300_M22_255,7:23:00,402100,1,1,1,requester,624
MQ_A5-Weekday-044300_M22_255,7:54:00,803094,22,1,1,releaser,624
MQ_A5-Weekday-045100_M22_256,7:31:00,402100,1,1,1,requester,718
MQ_A5-Weekday-045100_M22_256,8:02:00,803094,22,1,1,releaser,718
MQ_A5-Weekday-045900_M22_252,7:39:00,402100,1,1,1,requester,792
MQ_A5-Weekday-045900_M22_252,8:10:00,803094,22,1,1,releaser,792
MQ_A5-Weekday-046700_M22_258,7:47:00,402100,1,1,1,requester,868
MQ_A5-Weekday-046700_M22_258,8:18:00,803094,22,1,1,releaser,868
MQ_A5-Weekday-048500_M22_253,8:05:00,402100,1,1,1,requester,1030
MQ_A5-Weekday-048500_M22_253,8:36:00,803094,22,1,1,releaser,1030
MQ_A5-Weekday-049500_M22_251,8:15:00,402100,1,1,1,requester,1138
MQ_A5-Weekday-049500_M22_251,8:47:00,803094,22,1,1,releaser,1138
MQ_A5-Weekday-050500_M22_254,8:25:00,402100,1,1,1,requester,1270
MQ_A5-Weekday-050500_M22_254,8:28:47,402104,4,2,2,requester,1271
MQ_A5-Weekday-050500_M22_254,8:33:07,402108,8,2,2,releaser,1271
MQ_A5-Weekday-050500_M22_254,8:58:00,803094,22,1,1,releaser,1270
MQ_A5-Weekday-051500_M22_255,8:35:00,402100,1,1,1,requester,1389
MQ_A5-Weekday-051500_M22_255,9:08:00,803094,22,1,1,releaser,1389
MQ_A5-Weekday-053000_M22_256,8:50:00,402100,1,1,1,requester,1549
MQ_A5-Weekday-053000_M22_256,8:53:47,402104,4,2,2,requester,1550
MQ_A5-Weekday-053000_M22_256,9:06:00,403350,13,2,2,releaser,1550
MQ_A5-Weekday-053000_M22_256,9:23:00,803094,22,1,1,releaser,1549
MQ_A5-Weekday-054500_M22_258,9:05:00,402100,1,1,1,requester,1655
MQ_A5-Weekday-054500_M22_258,9:38:00,803094,22,1,1,releaser,1655
MQ_A5-Weekday-058500_M22_259,9:45:00,402100,1,1,1,requester,1918
MQ_A5-Weekday-058500_M22_259,10:20:00,803094,22,1,1,releaser,1918
MQ_A5-Weekday-060500_M22_255,10:05:00,402100,1,1,1,requester,2052
MQ_A5-Weekday-060500_M22_255,10:39:00,803094,22,1,1,releaser,2052
MQ_A5-Weekday-061500_M22_253,10:15:00,405396,1,1,1,requester,2119
MQ_A5-Weekday-061500_M22_253,10:30:30,403307,12,2,2,requester,2120
MQ_A5-Weekday-061500_M22_253,10:33:20,403305,14,3,3,requester,2121
MQ_A5-Weekday-061500_M22_253,10:41:00,401202,18,3,3,releaser,2121
MQ_A5-Weekday-061500_M22_253,10:51:22,401209,24,2,2,releaser,2120
MQ_A5-Weekday-061500_M22_253,11:09:00,803108,31,1,1,releaser,2119
MQ_A5-Weekday-061800_M22_252,10:18:00,405372,1,2,1,requester,2149
MQ_A5-Weekday-061800_M22_252,10:18:00,405372,1,2,2,requester,2150
MQ_A5-Weekday-061800_M22_252,10:22:26,405350,5,3,3,requester,2152
MQ_A5-Weekday-061800_M22_252,10:24:00,403303,6,3,3,releaser,2152
MQ_A5-Weekday-061800_M22_252,10:26:23,402068,8,4,3,requester,2153
MQ_A5-Weekday-061800_M22_252,10:26:23,402068,8,4,4,requester,2154
MQ_A5-Weekday-061800_M22_252,10:31:53,402071,11,4,3,releaser,2153
MQ_A5-Weekday-061800_M22_252,10:31:53,402071,11,4,4,releaser,2154
MQ_A5-Weekday-061800_M22_252,10:37:44,403323,15,2,2,releaser,2150
MQ_A5-Weekday-061800_M22_252,10:40:49,405575,17,2,2,requester,2151
MQ_A5-Weekday-061800_M22_252,10:44:00,403854,19,2,1,releaser,2149
MQ_A5-Weekday-061800_M22_252,10:44:00,403854,19,2,2,releaser,2151
MQ_A5-Weekday-062500_M22_256,10:25:00,402100,1,1,1,requester,2206
MQ_A5-Weekday-062500_M22_256,10:30:30,402105,5,2,2,requester,2207
MQ_A5-Weekday-062500_M22_256,10:38:44,401209,11,2,2,releaser,2207
MQ_A5-Weekday-062500_M22_256,10:58:00,803094,22,1,1,releaser,2206
MQ_A5-Weekday-064500_M22_258,10:45:00,402100,1,1,1,requester,2349
MQ_A5-Weekday-064500_M22_258,11:18:00,803094,22,1,1,releaser,2349
MQ_A5-Weekday-064700_M22_251,10:47:00,403443,1,1,1,requester,2355
MQ_A5-Weekday-064700_M22_251,11:07:00,903030,21,1,1,releaser,2355
MQ_A5-Weekday-066500_M22_260,11:05:00,402100,1,1,1,requester,2466
MQ_A5-Weekday-066500_M22_260,11:10:30,402105,5,2,2,requester,2467
MQ_A5-Weekday-066500_M22_260,11:25:41,401806,14,2,2,releaser,2467
MQ_A5-Weekday-066500_M22_260,11:38:00,803094,22,1,1,releaser,2466
MQ_A5-Weekday-067800_M22_254,11:18:00,405372,1,1,1,requester,2548
MQ_A5-Weekday-067800_M22_254,11:25:20,402067,7,2,2,requester,2549
MQ_A5-Weekday-067800_M22_254,11:35:40,400720,14,2,2,releaser,2549
MQ_A5-Weekday-067800_M22_254,11:44:00,403854,19,1,1,releaser,2548
MQ_A5-Weekday-068500_M22_259,11:25:00,402100,1,1,1,requester,2585
MQ_A5-Weekday-068500_M22_259,11:32:17,402107,7,2,2,requester,2586
MQ_A5-Weekday-068500_M22_259,11:33:07,402108,8,2,2,releaser,2586
MQ_A5-Weekday-068500_M22_259,11:58:00,803094,22,1,1,releaser,2585
MQ_A5-Weekday-070500_M22_255,11:45:00,402100,1,1,1,requester,2698
MQ_A5-Weekday-070500_M22_255,12:18:00,803094,22,1,1,releaser,2698
MQ_A5-Weekday-070800_M22_252,11:48:00,405372,1,1,1,requester,2710
MQ_A5-Weekday-070800_M22_252,12:14:00,403854,19,1,1,releaser,2710
MQ_A5-Weekday-072500_M22_261,12:05:00,402100,1,1,1,requester,2807
MQ_A5-Weekday-072500_M22_261,12:38:00,803094,22,1,1,releaser,2807
MQ_A5-Weekday-074700_M22_253,12:27:00,405396,1,1,1,requester,2940
MQ_A5-Weekday-074700_M22_253,12:40:44,401589,11,2,2,requester,2941
MQ_A5-Weekday-074700_M22_253,12:55:38,403318,20,2,2,releaser,2941
MQ_A5-Weekday-074700_M22_253,13:20:00,803108,31,1,1,releaser,2940
MQ_A5-Weekday-076500_M22_260,12:45:00,402100,1,1,1,requester,3088
MQ_A5-Weekday-076500_M22_260,13:18:00,803094,22,1,1,releaser,3088
MQ_A5-Weekday-076800_M22_254,12:48:00,405372,1,1,1,requester,3106
MQ_A5-Weekday-076800_M22_254,13:14:00,403854,19,1,1,releaser,3106
MQ_A5-Weekday-078500_M22_259,13:05:00,402100,1,1,1,requester,3225
MQ_A5-Weekday-078500_M22_259,13:36:00,803094,22,1,1,releaser,3225
MQ_A5-Weekday-082500_M22_261,13:45:00,402100,1,1,1,requester,3519
MQ_A5-Weekday-082500_M22_261,14:18:00,803094,22,1,1,releaser,3519
MQ_A5-Weekday-086500_M22_256,14:25:00,402100,1,1,1,requester,3819
MQ_A5-Weekday-086500_M22_256,14:58:00,803094,22,1,1,releaser,3819
MQ_A5-Weekday-088500_M22_262,14:45:00,402100,1,1,1,requester,3968
MQ_A5-Weekday-088500_M22_262,15:17:00,803094,22,1,1,releaser,3968
MQ_A5-Weekday-089500_M22_257,14:55:00,405396,1,1,1,requester,4040
MQ_A5-Weekday-089500_M22_257,15:48:00,803108,31,1,1,releaser,4040
MQ_A5-Weekday-090700_M22_258,15:07:00,405396,1,1,1,requester,4129
MQ_A5-Weekday-090700_M22_258,15:24:00,403307,12,2,2,requester,4130
MQ_A5-Weekday-090700_M22_258,15:29:18,403303,16,2,2,releaser,4130
MQ_A5-Weekday-090700_M22_258,16:00:00,803108,31,1,1,releaser,4129
MQ_A5-Weekday-093700_M22_259,15:37:00,403443,1,1,1,requester,4441
MQ_A5-Weekday-093700_M22_259,15:57:00,903030,21,1,1,releaser,4441
MQ_A5-Weekday-094500_M22_255,15:45:00,402100,1,1,1,requester,4538
MQ_A5-Weekday-094500_M22_255,16:16:00,803094,22,1,1,releaser,4538
MQ_A5-Weekday-096500_M22_256,16:05:00,402100,1,1,1,requester,4748
MQ_A5-Weekday-096500_M22_256,16:36:00,803094,22,1,1,releaser,4748
MQ_A5-Weekday-098000_M22_262,16:20:00,402100,1,1,1,requester,4916
MQ_A5-Weekday-098000_M22_262,16:51:00,803094,22,1,1,releaser,4916
MQ_A5-Weekday-101700_M22_259,16:57:00,403443,1,1,1,requester,5274
MQ_A5-Weekday-101700_M22_259,17:04:10,401557,7,2,2,requester,5275
MQ_A5-Weekday-101700_M22_259,17:13:48,401565,15,2,2,releaser,5275
MQ_A5-Weekday-101700_M22_259,17:17:00,903030,21,1,1,releaser,5274
MQ_A5-Weekday-102500_M22_255,17:05:00,402100,1,1,1,requester,5341
MQ_A5-Weekday-102500_M22_255,17:36:00,803094,22,1,1,releaser,5341
MQ_A5-Weekday-102700_M22_257,17:07:00,405396,1,1,1,requester,5359
MQ_A5-Weekday-102700_M22_257,17:08:58,402049,3,2,2,requester,5360
MQ_A5-Weekday-102700_M22_257,17:24:33,403306,13,2,2,releaser,5360
MQ_A5-Weekday-102700_M22_257,18:01:00,803108,31,1,1,releaser,5359
MQ_A5-Weekday-104000_M22_256,17:20:00,402100,1,1,1,requester,5507
MQ_A5-Weekday-104000_M22_256,17:51:00,803094,22,1,1,releaser,5507
MQ_A5-Weekday-104200_M22_258,17:22:00,405396,1,1,1,requester,5529
MQ_A5-Weekday-104200_M22_258,18:13:00,803108,31,1,1,releaser,5529
MQ_A5-Weekday-105500_M22_262,17:35:00,402100,1,1,1,requester,5674
MQ_A5-Weekday-105500_M22_262,18:06:00,803094,22,1,1,releaser,5674
MQ_A5-Weekday-107500_M22_261,17:55:00,402100,1,1,1,requester,5873
MQ_A5-Weekday-107500_M22_261,18:24:00,803094,22,1,1,releaser,5873
MQ_A5-Weekday-108200_M22_259,18:02:00,403443,1,1,1,requester,5946
MQ_A5-Weekday-108200_M22_259,18:22:00,903030,21,1,1,releaser,5946
MQ_A5-Weekday-112700_M22_260,18:47:00,403443,1,1,1,requester,6388
MQ_A5-Weekday-112700_M22_260,18:54:10,401557,7,2,2,requester,6389
MQ_A5-Weekday-112700_M22_260,18:56:00,401559,9,2,2,releaser,6389
MQ_A5-Weekday-112700_M22_260,19:07:00,903030,21,1,1,releaser,6388
MQ_A5-Weekday-113500_M22_263,18:55:00,402100,1,1,1,requester,6455
MQ_A5-Weekday-113500_M22_263,19:21:00,803094,22,1,1,releaser,6455
MQ_A5-Weekday-116500_M22_261,19:25:00,402100,1,1,1,requester,6668
MQ_A5-Weekday-116500_M22_261,19:50:00,803094,22,1,1,releaser,6668
MQ_A5-Weekday-119700_M22_260,19:57:00,403443,1,1,1,requester,6851
MQ_A5-Weekday-119700_M22_260,20:02:30,401556,6,2,2,requester,6852
MQ_A5-Weekday-119700_M22_260,20:09:31,401562,12,2,2,releaser,6852
MQ_A5-Weekday-119700_M22_260,20:16:00,903030,21,1,1,releaser,6851
MQ_A5-Weekday-121500_M22_262,20:15:00,405372,1,1,1,requester,6947
MQ_A5-Weekday-121500_M22_262,20:37:00,403854,19,1,1,releaser,6947
MQ_A5-Weekday-122500_M22_263,20:25:00,402100,1,1,1,requester,7001
MQ_A5-Weekday-122500_M22_263,20:47:00,803094,22,1,1,releaser,7001
MQ_A5-Weekday-125500_M22_261,20:55:00,402100,1,1,1,requester,7139
MQ_A5-Weekday-125500_M22_261,21:17:00,803094,22,1,1,releaser,7139
MQ_A5-Weekday-125700_M22_260,20:57:00,403443,1,1,1,requester,7152
MQ_A5-Weekday-125700_M22_260,21:13:00,903030,21,1,1,releaser,7152
MQ_A5-Weekday-130500_M22_262,21:45:00,405372,1,1,1,requester,7352
MQ_A5-Weekday-130500_M22_262,22:03:00,403854,19,1,1,releaser,7352
MQ_A5-Weekday-131500_M22_261,21:55:00,402100,1,1,1,requester,7388
MQ_A5-Weekday-131500_M22_261,22:14:00,803094,22,1,1,releaser,7388
MQ_A5-Weekday-139500_M22_262,23:15:00,405372,1,1,1,requester,7644
MQ_A5-Weekday-139500_M22_262,23:33:00,403854,19,1,1,releaser,7644
MQ_A5-Weekday-140500_M22_263,23:25:00,402100,1,1,1,requester,7675
MQ_A5-Weekday-140500_M22_263,23:44:00,803094,22,1,1,releaser,7675
MQ_A5-Weekday-146500_M22_263,24:25:00,402100,1,1,1,requester,7799
MQ_A5-Weekday-146500_M22_263,24:43:00,803094,22,1,1,releaser,7799
MQ_A5-Weekday-SDon-030000_M22_251,5:00:00,402100,1,1,1,requester,7966
MQ_A5-Weekday-SDon-030000_M22_251,5:21:00,803094,22,1,1,releaser,7966
