trip_id,route,direction,stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,1,1:45:00,1:45:00,403522,2.0,1
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,2,1:47:00,1:47:00,403523,2.0,1
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,3,1:47:46,1:47:46,401024,2.0,1
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,4,1:49:26,1:49:26,401867,2.0,1
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,5,1:50:15,1:50:15,401868,2.0,1
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,6,1:52:11,1:52:11,401869,2.0,1
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,7,1:54:00,1:54:00,401870,2.0,1
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,8,1:54:45,1:54:45,404858,2.0,1
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,9,1:55:53,1:55:53,405169,2.0,1
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,10,1:56:45,1:56:45,405369,2.0,1
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,11,1:57:49,1:57:49,401875,2.0,1
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,12,1:58:53,1:58:53,401876,2.0,1
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,13,1:59:46,1:59:46,401877,2.0,1
MQ_A5-Weekday-SDon-010500_SB79_651,SB79,d0,14,2:01:00,2:01:00,401878,2.0,1
MQ_A5-Weekday-109000_SB79_657,SB79,d1,1,18:10:00,18:10:00,401880,21.0,3
MQ_A5-Weekday-109000_SB79_657,SB79,d1,2,18:11:40,18:11:40,401881,33.0,3
MQ_A5-Weekday-109000_SB79_657,SB79,d1,3,18:12:47,18:12:47,401882,33.0,3
MQ_A5-Weekday-109000_SB79_657,SB79,d1,4,18:15:00,18:15:00,401883,41.0,3
MQ_A5-Weekday-109000_SB79_657,SB79,d1,5,18:16:41,18:16:41,401884,37.0,3
MQ_A5-Weekday-109000_SB79_657,SB79,d1,6,18:17:44,18:17:44,404860,37.0,3
MQ_A5-Weekday-109000_SB79_657,SB79,d1,7,18:19:45,18:19:45,401887,43.0,3
MQ_A5-Weekday-109000_SB79_657,SB79,d1,8,18:21:00,18:21:00,403989,43.0,3
MQ_A5-Weekday-109000_SB79_657,SB79,d1,9,18:23:42,18:23:42,401889,45.0,3
MQ_A5-Weekday-109000_SB79_657,SB79,d1,10,18:26:28,18:26:28,401890,26.0,2
MQ_A5-Weekday-109000_SB79_657,SB79,d1,11,18:28:02,18:28:02,404838,13.0,2
MQ_A5-Weekday-109000_SB79_657,SB79,d1,12,18:29:50,18:29:50,403733,20.0,2
MQ_A5-Weekday-109000_SB79_657,SB79,d1,13,18:31:00,18:31:00,401893,20.0,2
MQ_A5-Weekday-109000_SB79_657,SB79,d1,14,18:43:00,18:43:00,903286,20.0,2
MQ_A5-Weekday-095000_SB79_669,SB79,d1,1,15:50:00,15:50:00,401880,18.0,2
MQ_A5-Weekday-095000_SB79_669,SB79,d1,2,15:51:59,15:51:59,401881,18.0,2
MQ_A5-Weekday-095000_SB79_669,SB79,d1,3,15:53:17,15:53:17,401882,18.0,2
MQ_A5-Weekday-095000_SB79_669,SB79,d1,4,15:55:54,15:55:54,401883,23.0,2
MQ_A5-Weekday-095000_SB79_669,SB79,d1,5,15:57:54,15:57:54,401884,23.0,2
MQ_A5-Weekday-095000_SB79_669,SB79,d1,6,15:59:09,15:59:09,404860,23.0,4
MQ_A5-Weekday-095000_SB79_669,SB79,d1,7,16:01:31,16:01:31,401887,57.0,4
MQ_A5-Weekday-095000_SB79_669,SB79,d1,8,16:03:00,16:03:00,403989,57.0,4
MQ_A5-Weekday-095000_SB79_669,SB79,d1,9,16:05:42,16:05:42,401889,57.0,4
MQ_A5-Weekday-095000_SB79_669,SB79,d1,10,16:08:28,16:08:28,401890,57.0,4
MQ_A5-Weekday-095000_SB79_669,SB79,d1,11,16:10:02,16:10:02,404838,43.0,3
MQ_A5-Weekday-095000_SB79_669,SB79,d1,12,16:11:50,16:11:50,403733,43.0,3
MQ_A5-Weekday-095000_SB79_669,SB79,d1,13,16:13:00,16:13:00,401893,2.0,1
MQ_A5-Weekday-095000_SB79_669,SB79,d1,14,16:25:00,16:25:00,903286,2.0,1
MQ_A5-Weekday-049100_SB79_651,SB79,d1,1,8:11:00,8:11:00,401880,6.0,2
MQ_A5-Weekday-049100_SB79_651,SB79,d1,2,8:12:40,8:12:40,401881,29.0,2
MQ_A5-Weekday-049100_SB79_651,SB79,d1,3,8:13:47,8:13:47,401882,29.0,2
MQ_A5-Weekday-049100_SB79_651,SB79,d1,4,8:16:00,8:16:00,401883,29.0,2
MQ_A5-Weekday-049100_SB79_651,SB79,d1,5,8:17:41,8:17:41,401884,29.0,2
MQ_A5-Weekday-049100_SB79_651,SB79,d1,6,8:18:44,8:18:44,404860,19.0,2
MQ_A5-Weekday-049100_SB79_651,SB79,d1,7,8:20:45,8:20:45,401887,19.0,2
MQ_A5-Weekday-049100_SB79_651,SB79,d1,8,8:22:00,8:22:00,403989,19.0,2
MQ_A5-Weekday-049100_SB79_651,SB79,d1,9,8:24:26,8:24:26,401889,19.0,2
MQ_A5-Weekday-049100_SB79_651,SB79,d1,10,8:26:55,8:26:55,401890,6.0,1
MQ_A5-Weekday-049100_SB79_651,SB79,d1,11,8:28:20,8:28:20,404838,6.0,1
MQ_A5-Weekday-049100_SB79_651,SB79,d1,12,8:29:57,8:29:57,403733,1.0,1
MQ_A5-Weekday-049100_SB79_651,SB79,d1,13,8:31:00,8:31:00,401893,1.0,1
MQ_A5-Weekday-049100_SB79_651,SB79,d1,14,8:43:00,8:43:00,903286,1.0,1
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,1,10:03:00,10:03:00,401880,8.0,1
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,2,10:04:40,10:04:40,401881,15.0,2
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,3,10:05:47,10:05:47,401882,17.0,2
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,4,10:08:00,10:08:00,401883,18.0,2
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,5,10:09:41,10:09:41,401884,28.0,2
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,6,10:10:44,10:10:44,404860,28.0,2
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,7,10:12:45,10:12:45,401887,28.0,2
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,8,10:14:00,10:14:00,403989,26.0,2
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,9,10:16:26,10:16:26,401889,26.0,2
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,10,10:18:55,10:18:55,401890,18.0,2
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,11,10:20:20,10:20:20,404838,15.0,1
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,12,10:21:57,10:21:57,403733,9.0,1
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,13,10:23:00,10:23:00,401893,9.0,1
MQ_A5-Weekday-SDon-060300_SB79_658,SB79,d1,14,10:33:00,10:33:00,903286,9.0,1
MQ_A5-Weekday-126200_SB79_673,SB79,d0,1,21:02:00,21:02:00,403522,9.0,1
MQ_A5-Weekday-126200_SB79_673,SB79,d0,2,21:04:00,21:04:00,403523,9.0,1
MQ_A5-Weekday-126200_SB79_673,SB79,d0,3,21:04:59,21:04:59,401024,12.0,2
MQ_A5-Weekday-126200_SB79_673,SB79,d0,4,21:07:08,21:07:08,401867,20.0,2
MQ_A5-Weekday-126200_SB79_673,SB79,d0,5,21:08:10,21:08:10,401868,20.0,2
MQ_A5-Weekday-126200_SB79_673,SB79,d0,6,21:10:39,21:10:39,401869,17.0,2
MQ_A5-Weekday-126200_SB79_673,SB79,d0,7,21:13:00,21:13:00,401870,9.0,2
MQ_A5-Weekday-126200_SB79_673,SB79,d0,8,21:13:52,21:13:52,404858,19.0,2
MQ_A5-Weekday-126200_SB79_673,SB79,d0,9,21:15:09,21:15:09,405169,12.0,2
MQ_A5-Weekday-126200_SB79_673,SB79,d0,10,21:16:09,21:16:09,405369,23.0,2
MQ_A5-Weekday-126200_SB79_673,SB79,d0,11,21:17:21,21:17:21,401875,12.0,1
MQ_A5-Weekday-126200_SB79_673,SB79,d0,12,21:18:35,21:18:35,401876,16.0,1
MQ_A5-Weekday-126200_SB79_673,SB79,d0,13,21:19:36,21:19:36,401877,7.0,1
MQ_A5-Weekday-126200_SB79_673,SB79,d0,14,21:21:00,21:21:00,401878,7.0,1
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,1,13:06:00,13:06:00,401880,2.0,1
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,2,13:07:49,13:07:49,401881,16.0,2
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,3,13:09:02,13:09:02,401882,29.0,2
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,4,13:11:27,13:11:27,401883,14.0,2
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,5,13:13:18,13:13:18,401884,17.0,2
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,6,13:14:26,13:14:26,404860,12.0,1
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,7,13:16:38,13:16:38,401887,15.0,1
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,8,13:18:00,13:18:00,403989,15.0,1
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,9,13:20:26,13:20:26,401889,7.0,1
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,10,13:22:55,13:22:55,401890,7.0,1
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,11,13:24:20,13:24:20,404838,7.0,1
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,12,13:25:57,13:25:57,403733,8.0,1
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,13,13:27:00,13:27:00,401893,8.0,1
MQ_A5-Weekday-SDon-078600_SB79_659,SB79,d1,14,13:37:00,13:37:00,903286,8.0,1
MQ_A5-Weekday-051300_SB79_653,SB79,d0,1,8:33:00,8:33:00,403522,10.0,1
MQ_A5-Weekday-051300_SB79_653,SB79,d0,2,8:36:00,8:36:00,403523,14.0,1
MQ_A5-Weekday-051300_SB79_653,SB79,d0,3,8:37:05,8:37:05,401024,14.0,2
MQ_A5-Weekday-051300_SB79_653,SB79,d0,4,8:39:29,8:39:29,401867,26.0,2
MQ_A5-Weekday-051300_SB79_653,SB79,d0,5,8:40:38,8:40:38,401868,26.0,2
MQ_A5-Weekday-051300_SB79_653,SB79,d0,6,8:43:24,8:43:24,401869,26.0,2
MQ_A5-Weekday-051300_SB79_653,SB79,d0,7,8:46:00,8:46:00,401870,20.0,2
MQ_A5-Weekday-051300_SB79_653,SB79,d0,8,8:47:18,8:47:18,404858,19.0,2
MQ_A5-Weekday-051300_SB79_653,SB79,d0,9,8:49:13,8:49:13,405169,19.0,2
