trip_id,route,direction,stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,1,17:51:00,17:51:00,401608,18.0,2
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,2,17:53:07,17:53:07,401575,18.0,2
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,3,17:54:57,17:54:57,401294,28.0,3
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,4,17:56:36,17:56:36,401577,37.0,4
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,5,17:59:16,17:59:16,404271,49.0,4
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,6,18:01:00,18:01:00,403556,51.0,4
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,7,18:02:27,18:02:27,401191,57.0,4
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,8,18:03:54,18:03:54,401192,63.0,4
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,9,18:05:27,18:05:27,401193,63.0,4
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,10,18:06:35,18:06:35,401194,52.0,4
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,11,18:08:33,18:08:33,401610,56.0,4
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,12,18:11:30,18:11:30,405576,52.0,4
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,13,18:13:37,18:13:37,405577,40.0,3
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,14,18:17:00,18:17:00,403318,39.0,4
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,15,18:18:28,18:18:28,403475,50.0,4
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,16,18:19:57,18:19:57,401139,49.0,4
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,17,18:21:10,18:21:10,401140,49.0,4
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,18,18:22:30,18:22:30,401141,29.0,2
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,19,18:23:33,18:23:33,401142,8.0,1
MQ_A5-Weekday-SDon-107100_SBS14_757,SBS14,d0,20,18:25:00,18:25:00,903025,8.0,1
MQ_A5-Weekday-SDon-064300_SBS14_729,SBS14,d1,1,10:43:00,10:43:00,403380,9.0,1
