trip_id,route,direction,stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
MV_A5-Weekday-052500_M104_106,M104,d1,1,8:45:00,8:45:00,403942,1.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,2,8:46:52,8:46:52,403139,1.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,3,8:48:49,8:48:49,403604,2.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,4,8:49:52,8:49:52,403763,2.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,5,8:51:01,8:51:01,403142,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,6,8:51:57,8:51:57,403144,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,7,8:53:24,8:53:24,403145,8.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,8,8:54:25,8:54:25,405234,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,9,8:56:09,8:56:09,403147,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,10,8:57:06,8:57:06,403148,8.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,11,8:58:01,8:58:01,403149,7.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,12,8:58:57,8:58:57,403150,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,13,8:59:37,8:59:37,403151,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,14,9:01:00,9:01:00,403152,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,15,9:02:21,9:02:21,403153,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,16,9:03:52,9:03:52,403154,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,17,9:05:21,9:05:21,403155,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,18,9:08:00,9:08:00,405249,9.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,19,9:09:41,9:09:41,403158,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,20,9:10:54,9:10:54,403159,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,21,9:12:38,9:12:38,405541,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,22,9:14:39,9:14:39,403162,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,23,9:15:53,9:15:53,403163,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,24,9:17:04,9:17:04,403164,7.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,25,9:19:00,9:19:00,403165,7.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,26,9:21:25,9:21:25,403166,5.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,27,9:23:09,9:23:09,403167,5.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,28,9:24:54,9:24:54,403168,5.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,29,9:27:05,9:27:05,403169,4.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,30,9:28:39,9:28:39,400856,4.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,31,9:31:06,9:31:06,403171,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,32,9:33:00,9:33:00,404138,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,33,9:34:27,9:34:27,400860,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,34,9:35:26,9:35:26,903233,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,35,9:35:42,9:35:42,400861,5.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,36,9:36:30,9:36:30,403781,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,37,9:38:11,9:38:11,400948,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,38,9:40:01,9:40:01,400950,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,39,9:40:44,9:40:44,400951,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,40,9:42:13,9:42:13,403797,1.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,41,9:44:59,9:44:59,405297,2.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,42,9:46:30,9:46:30,404153,2.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,43,9:48:00,9:48:00,803144,2.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,1,5:45:00,5:45:00,403942,1.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,2,5:46:24,5:46:24,403139,1.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,3,5:47:52,5:47:52,403604,1.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,4,5:48:39,5:48:39,403763,1.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,5,5:49:31,5:49:31,403142,2.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,6,5:50:13,5:50:13,403144,3.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,7,5:51:18,5:51:18,403145,3.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,8,5:52:04,5:52:04,405234,3.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,9,5:53:22,5:53:22,403147,3.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,10,5:54:04,5:54:04,403148,2.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,11,5:54:45,5:54:45,403149,3.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,12,5:55:28,5:55:28,403150,2.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,13,5:55:58,5:55:58,403151,2.0,1
MV_A5-Weekday-SDon-034500_M104_104,M104,d1,14,5:57:00,5:57:00,403152,2.0,1
