trip_id,route,direction,stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,1,12:23:00,12:23:00,405374,1.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,2,12:24:07,12:24:07,404919,3.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,3,12:25:23,12:25:23,404872,3.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,4,12:26:54,12:26:54,404846,4.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,5,12:28:14,12:28:14,401239,4.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,6,12:30:00,12:30:00,405393,4.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,7,12:31:34,12:31:34,903209,3.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,8,12:32:33,12:32:33,401016,7.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,9,12:34:00,12:34:00,400747,13.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,10,12:36:04,12:36:04,403271,11.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,11,12:38:07,12:38:07,400750,15.0,2
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,12,12:40:56,12:40:56,403103,18.0,2
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,13,12:42:25,12:42:25,403104,18.0,2
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,14,12:43:42,12:43:42,403105,18.0,2
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,15,12:45:00,12:45:00,403106,18.0,2
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,16,12:46:53,12:46:53,403107,18.0,2
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,17,12:48:25,12:48:25,903299,16.0,2
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,18,12:49:28,12:49:28,403109,18.0,2
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,19,12:50:43,12:50:43,403110,18.0,2
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,20,12:52:34,12:52:34,403111,16.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,21,12:53:50,12:53:50,403112,16.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,22,12:56:00,12:56:00,405248,16.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,23,12:57:46,12:57:46,403114,16.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,24,12:59:26,12:59:26,403115,9.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,25,13:00:42,13:00:42,403116,9.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,26,13:02:00,13:02:00,405394,9.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,27,13:03:55,13:03:55,403118,9.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,28,13:04:54,13:04:54,403119,9.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,29,13:06:33,13:06:33,404260,8.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,30,13:07:51,13:07:51,403122,5.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,31,13:09:58,13:09:58,404262,5.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,32,13:11:24,13:11:24,403125,5.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,33,13:13:02,13:13:02,403126,1.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,34,13:13:51,13:13:51,403127,2.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,35,13:16:43,13:16:43,401444,2.0,1
MV_A5-Weekday-SDon-074300_M104_113,M104,d0,36,13:18:00,13:18:00,903352,2.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,1,8:45:00,8:45:00,403942,1.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,2,8:46:52,8:46:52,403139,1.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,3,8:48:49,8:48:49,403604,2.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,4,8:49:52,8:49:52,403763,2.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,5,8:51:01,8:51:01,403142,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,6,8:51:57,8:51:57,403144,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,7,8:53:24,8:53:24,403145,8.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,8,8:54:25,8:54:25,405234,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,9,8:56:09,8:56:09,403147,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,10,8:57:06,8:57:06,403148,8.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,11,8:58:01,8:58:01,403149,7.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,12,8:58:57,8:58:57,403150,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,13,8:59:37,8:59:37,403151,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,14,9:01:00,9:01:00,403152,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,15,9:02:21,9:02:21,403153,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,16,9:03:52,9:03:52,403154,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,17,9:05:21,9:05:21,403155,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,18,9:08:00,9:08:00,405249,9.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,19,9:09:41,9:09:41,403158,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,20,9:10:54,9:10:54,403159,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,21,9:12:38,9:12:38,405541,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,22,9:14:39,9:14:39,403162,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,23,9:15:53,9:15:53,403163,10.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,24,9:17:04,9:17:04,403164,7.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,25,9:19:00,9:19:00,403165,7.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,26,9:21:25,9:21:25,403166,5.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,27,9:23:09,9:23:09,403167,5.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,28,9:24:54,9:24:54,403168,5.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,29,9:27:05,9:27:05,403169,4.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,30,9:28:39,9:28:39,400856,4.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,31,9:31:06,9:31:06,403171,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,32,9:33:00,9:33:00,404138,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,33,9:34:27,9:34:27,400860,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,34,9:35:26,9:35:26,903233,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,35,9:35:42,9:35:42,400861,5.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,36,9:36:30,9:36:30,403781,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,37,9:38:11,9:38:11,400948,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,38,9:40:01,9:40:01,400950,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,39,9:40:44,9:40:44,400951,6.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,40,9:42:13,9:42:13,403797,1.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,41,9:44:59,9:44:59,405297,2.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,42,9:46:30,9:46:30,404153,2.0,1
MV_A5-Weekday-052500_M104_106,M104,d1,43,9:48:00,9:48:00,803144,2.0,1
MV_A5-Weekday-109500_M104_125,M104,d0,1,18:15:00,18:15:00,405374,10.0,1
MV_A5-Weekday-109500_M104_125,M104,d0,2,18:16:07,18:16:07,404919,10.0,1
MV_A5-Weekday-109500_M104_125,M104,d0,3,18:17:23,18:17:23,404872,10.0,1
MV_A5-Weekday-109500_M104_125,M104,d0,4,18:18:54,18:18:54,404846,10.0,1
MV_A5-Weekday-109500_M104_125,M104,d0,5,18:20:14,18:20:14,401239,10.0,1
MV_A5-Weekday-109500_M104_125,M104,d0,6,18:22:00,18:22:00,405393,11.0,1
MV_A5-Weekday-109500_M104_125,M104,d0,7,18:23:34,18:23:34,903209,11.0,1
MV_A5-Weekday-109500_M104_125,M104,d0,8,18:24:33,18:24:33,401016,13.0,1
MV_A5-Weekday-109500_M104_125,M104,d0,9,18:26:00,18:26:00,400747,13.0,2
