trip_id,route,direction,stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
MV_A5-Weekday-036000_M2_201,M2,d1,1,6:00:00,6:00:00,903049,4.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,2,6:00:28,6:00:28,400258,4.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,3,6:01:11,6:01:11,400259,5.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,4,6:02:22,6:02:22,403910,5.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,5,6:03:15,6:03:15,400263,5.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,6,6:03:46,6:03:46,400264,4.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,7,6:04:26,6:04:26,400265,5.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,8,6:05:02,6:05:02,400266,6.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,9,6:05:47,6:05:47,400267,6.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,10,6:06:02,6:06:02,400268,5.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,11,6:08:15,6:08:15,400271,8.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,12,6:08:50,6:08:50,400272,8.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,13,6:10:05,6:10:05,400274,11.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,14,6:11:00,6:11:00,400275,5.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,15,6:12:11,6:12:11,400276,11.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,16,6:12:58,6:12:58,400277,12.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,17,6:13:46,6:13:46,400278,14.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,18,6:14:53,6:14:53,400279,14.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,19,6:16:14,6:16:14,400280,4.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,20,6:16:56,6:16:56,400281,15.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,21,6:17:47,6:17:47,400282,1.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,22,6:18:45,6:18:45,400283,13.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,23,6:20:15,6:20:15,400284,13.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,24,6:21:02,6:21:02,400285,2.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,25,6:22:18,6:22:18,400287,13.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,26,6:23:30,6:23:30,400288,13.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,27,6:24:18,6:24:18,400289,13.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,28,6:25:10,6:25:10,400290,12.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,29,6:26:31,6:26:31,404278,15.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,30,6:28:00,6:28:00,400107,15.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,31,6:28:38,6:28:38,400108,15.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,32,6:29:27,6:29:27,400109,15.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,33,6:30:12,6:30:12,400110,15.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,34,6:31:02,6:31:02,400111,11.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,35,6:32:29,6:32:29,404081,10.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,36,6:33:29,6:33:29,404168,10.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,37,6:34:06,6:34:06,400115,10.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,38,6:34:55,6:34:55,400116,10.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,39,6:35:40,6:35:40,400117,10.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,40,6:36:46,6:36:46,400118,8.0,1
MV_A5-Weekday-036000_M2_201,M2,d1,41,6:37:51,6:37:51,400119,8.0,1
