trip_id,route,direction,stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
MV_A5-Weekday-116100_M4_452,M4,d0,1,19:21:00,19:21:00,400353,8.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,2,19:22:47,19:22:47,400354,8.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,3,19:24:50,19:24:50,403456,10.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,4,19:26:40,19:26:40,403457,3.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,5,19:28:27,19:28:27,400561,11.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,6,19:30:35,19:30:35,400358,11.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,7,19:33:03,19:33:03,400360,18.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,8,19:35:25,19:35:25,400361,20.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,9,19:37:31,19:37:31,400362,25.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,10,19:39:00,19:39:00,400363,25.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,11,19:40:14,19:40:14,400364,25.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,12,19:41:22,19:41:22,400026,5.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,13,19:42:24,19:42:24,404994,28.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,14,19:43:03,19:43:03,400028,28.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,15,19:43:54,19:43:54,404905,13.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,16,19:45:14,19:45:14,400030,29.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,17,19:46:06,19:46:06,400031,11.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,18,19:47:21,19:47:21,400032,8.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,19,19:48:12,19:48:12,400033,26.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,20,19:49:38,19:49:38,400034,23.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,21,19:51:12,19:51:12,400036,20.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,22,19:52:12,19:52:12,400037,10.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,23,19:53:19,19:53:19,400038,19.0,2
MV_A5-Weekday-116100_M4_452,M4,d0,24,19:54:09,19:54:09,400039,7.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,25,19:55:00,19:55:00,404191,15.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,26,19:55:47,19:55:47,400041,15.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,27,19:56:46,19:56:46,400042,10.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,28,19:57:20,19:57:20,400043,15.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,29,19:57:45,19:57:45,400044,9.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,30,19:58:25,19:58:25,400045,10.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,31,19:59:00,19:59:00,400046,14.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,32,20:00:00,20:00:00,404856,14.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,33,20:01:00,20:01:00,403267,10.0,1
MV_A5-Weekday-116100_M4_452,M4,d0,34,20:02:17,20:02:17,400224,14.0,1
