trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
MV_A5-Weekday-004000_M2_201,0:40:00,400241,1,1,1,requester,17739
MV_A5-Weekday-004000_M2_201,0:50:00,404876,12,1,1,releaser,17739
MV_A5-Weekday-012400_M2_201,2:04:00,405527,1,1,1,requester,17747
MV_A5-Weekday-012400_M2_201,3:04:00,404876,70,1,1,releaser,17747
MV_A5-Weekday-019400_M2_202,3:14:00,405527,1,1,1,requester,17753
MV_A5-Weekday-019400_M2_202,4:14:00,404876,70,1,1,releaser,17753
MV_A5-Weekday-025400_M2_201,4:14:00,405527,1,1,1,requester,17761
MV_A5-Weekday-025400_M2_201,5:14:00,404876,70,1,1,releaser,17761
MV_A5-Weekday-031400_M2_203,5:14:00,405527,1,1,1,requester,17783
MV_A5-Weekday-031400_M2_203,6:14:00,404876,70,1,1,releaser,17783
MV_A5-Weekday-036200_M2_206,6:02:00,403267,1,1,1,requester,17852
MV_A5-Weekday-036200_M2_206,6:29:00,404876,30,1,1,releaser,17852
MV_A5-Weekday-037400_M2_202,6:14:00,405527,1,1,1,requester,17874
MV_A5-Weekday-037400_M2_202,7:19:00,404876,70,1,1,releaser,17874
MV_A5-Weekday-037700_M2_208,6:17:00,403267,1,1,1,requester,17888
MV_A5-Weekday-037700_M2_208,6:44:00,404876,30,1,1,releaser,17888
MV_A5-Weekday-039200_M2_209,6:32:00,403267,1,1,1,requester,17922
MV_A5-Weekday-039200_M2_209,6:59:00,404876,30,1,1,releaser,17922
MV_A5-Weekday-040400_M2_204,6:44:00,405527,1,1,1,requester,17961
MV_A5-Weekday-040400_M2_204,7:59:00,404876,46,1,1,releaser,17961
MV_A5-Weekday-041900_M2_211,6:59:00,403267,1,1,1,requester,18030
MV_A5-Weekday-041900_M2_211,7:31:00,404876,30,1,1,releaser,18030
MV_A5-Weekday-042400_M2_205,7:04:00,405527,1,1,1,requester,18048
MV_A5-Weekday-042400_M2_205,7:32:00,400024,8,2,2,requester,18049
MV_A5-Weekday-042400_M2_205,7:36:02,400028,9,3,3,requester,18051
MV_A5-Weekday-042400_M2_205,7:41:12,400033,11,3,3,releaser,18051
MV_A5-Weekday-042400_M2_205,7:44:11,400036,12,2,2,releaser,18049
MV_A5-Weekday-042400_M2_205,8:07:29,400234,27,2,2,requester,18050
MV_A5-Weekday-042400_M2_205,8:10:42,400237,30,2,2,releaser,18050
MV_A5-Weekday-042400_M2_205,8:30:00,404876,46,1,1,releaser,18048
MV_A5-Weekday-043100_M2_213,7:11:00,403267,1,1,1,requester,18102
MV_A5-Weekday-043100_M2_213,7:34:40,404129,21,2,2,requester,18103
MV_A5-Weekday-043100_M2_213,7:36:17,404837,23,2,2,releaser,18103
MV_A5-Weekday-043100_M2_213,7:48:00,404876,30,1,1,releaser,18102
MV_A5-Weekday-044200_M2_201,7:22:00,405527,1,1,1,requester,18160
MV_A5-Weekday-044200_M2_201,7:50:00,400024,8,2,2,requester,18161
MV_A5-Weekday-044200_M2_201,8:06:00,404191,13,2,2,releaser,18161
MV_A5-Weekday-044200_M2_201,8:18:32,400228,21,2,2,requester,18162
MV_A5-Weekday-044200_M2_201,8:43:56,400251,43,2,2,releaser,18162
MV_A5-Weekday-044200_M2_201,8:48:00,404876,46,1,1,releaser,18160
MV_A5-Weekday-045400_M2_214,7:34:00,403267,1,1,1,requester,18233
MV_A5-Weekday-045400_M2_214,8:11:00,404876,30,1,1,releaser,18233
MV_A5-Weekday-046400_M2_217,7:44:00,403267,1,1,1,requester,18297
MV_A5-Weekday-046400_M2_217,8:21:00,404876,30,1,1,releaser,18297
MV_A5-Weekday-047200_M2_203,7:52:00,405527,1,1,1,requester,18344
MV_A5-Weekday-047200_M2_203,8:06:47,400190,5,2,2,requester,18345
MV_A5-Weekday-047200_M2_203,8:26:14,400030,10,2,2,releaser,18345
MV_A5-Weekday-047200_M2_203,8:37:46,400042,14,2,2,requester,18346
MV_A5-Weekday-047200_M2_203,8:43:30,400224,18,2,2,releaser,18346
MV_A5-Weekday-047200_M2_203,8:50:09,404963,22,2,2,requester,18347
MV_A5-Weekday-047200_M2_203,8:54:26,400233,26,2,2,releaser,18347
MV_A5-Weekday-047200_M2_203,8:56:31,400235,28,2,2,requester,18348
MV_A5-Weekday-047200_M2_203,9:06:27,403338,38,2,2,releaser,18348
MV_A5-Weekday-047200_M2_203,9:18:00,404876,46,1,1,releaser,18344
MV_A5-Weekday-048700_M2_210,8:07:00,405527,1,1,1,requester,18436
MV_A5-Weekday-048700_M2_210,8:21:47,400190,5,2,2,requester,18437
MV_A5-Weekday-048700_M2_210,8:30:27,400021,7,2,2,releaser,18437
MV_A5-Weekday-048700_M2_210,9:33:00,404876,46,1,1,releaser,18436
MV_A5-Weekday-050000_M2_220,8:20:00,403267,1,1,1,requester,18508
MV_A5-Weekday-050000_M2_220,8:26:32,400228,5,2,2,requester,18509
MV_A5-Weekday-050000_M2_220,8:38:47,400238,16,2,2,releaser,18509
MV_A5-Weekday-050000_M2_220,8:57:00,404876,30,1,1,releaser,18508
MV_A5-Weekday-050200_M2_206,8:22:00,405527,1,1,1,requester,18532
MV_A5-Weekday-050200_M2_206,8:33:00,405380,4,2,2,requester,18533
MV_A5-Weekday-050200_M2_206,9:06:00,404191,13,2,2,releaser,18533
MV_A5-Weekday-050200_M2_206,9:21:58,400231,24,2,2,requester,18534
MV_A5-Weekday-050200_M2_206,9:26:31,400235,28,2,2,releaser,18534
MV_A5-Weekday-050200_M2_206,9:34:48,400242,36,3,2,requester,18535
MV_A5-Weekday-050200_M2_206,9:34:48,400242,36,3,3,requester,18536
MV_A5-Weekday-050200_M2_206,9:48:00,404876,46,3,1,releaser,18532
MV_A5-Weekday-050200_M2_206,9:48:00,404876,46,3,2,releaser,18535
MV_A5-Weekday-050200_M2_206,9:48:00,404876,46,3,3,releaser,18536
MV_A5-Weekday-051700_M2_208,8:37:00,405527,1,1,1,requester,18616
MV_A5-Weekday-051700_M2_208,8:44:23,403782,3,2,2,requester,18617
MV_A5-Weekday-051700_M2_208,9:49:00,400241,35,2,2,releaser,18617
MV_A5-Weekday-051700_M2_208,9:50:34,404129,37,2,2,requester,18618
MV_A5-Weekday-051700_M2_208,10:03:00,404876,46,2,1,releaser,18616
