trip_id,arrival_time,stop_id,stop_sequence,Required_Pods,pod_id,label,Node_id
MQ_A5-Weekday-030000_M8_1,5:00:00,401528,1,1,1,requester,76
MQ_A5-Weekday-030000_M8_1,5:13:00,803177,22,1,1,releaser,76
MQ_A5-Weekday-032100_M8_1,5:21:00,403443,1,1,1,requester,102
MQ_A5-Weekday-032100_M8_1,5:36:00,903030,21,1,1,releaser,102
MQ_A5-Weekday-033000_M8_2,5:30:00,401528,1,1,1,requester,119
MQ_A5-Weekday-033000_M8_2,5:44:00,803177,22,1,1,releaser,119
MQ_A5-Weekday-035100_M8_2,5:51:00,403443,1,1,1,requester,164
MQ_A5-Weekday-035100_M8_2,6:06:00,903030,21,1,1,releaser,164
MQ_A5-Weekday-035500_M8_1,5:55:00,401528,1,1,1,requester,170
MQ_A5-Weekday-035500_M8_1,6:09:00,803177,22,1,1,releaser,170
MQ_A5-Weekday-038000_M8_2,6:20:00,401528,1,1,1,requester,255
MQ_A5-Weekday-038000_M8_2,6:35:00,803177,22,1,1,releaser,255
MQ_A5-Weekday-038100_M8_1,6:21:00,403443,1,1,1,requester,264
MQ_A5-Weekday-038100_M8_1,6:37:00,903030,21,1,1,releaser,264
MQ_A5-Weekday-040000_M8_3,6:40:00,401528,1,1,1,requester,334
MQ_A5-Weekday-040000_M8_3,6:56:00,803177,22,1,1,releaser,334
MQ_A5-Weekday-040600_M8_2,6:46:00,403443,1,1,1,requester,366
MQ_A5-Weekday-040600_M8_2,7:02:00,903030,21,1,1,releaser,366
MQ_A5-Weekday-041300_M8_1,6:53:00,401528,1,1,1,requester,405
MQ_A5-Weekday-041300_M8_1,7:10:00,803177,22,1,1,releaser,405
MQ_A5-Weekday-042300_M8_3,7:03:00,403443,1,1,1,requester,464
MQ_A5-Weekday-042300_M8_3,7:22:00,903030,21,1,1,releaser,464
MQ_A5-Weekday-042300_M8_4,7:03:00,401528,1,1,1,requester,465
MQ_A5-Weekday-042300_M8_4,7:22:00,803177,22,1,1,releaser,465
MQ_A5-Weekday-043300_M8_2,7:13:00,401528,1,1,1,requester,539
MQ_A5-Weekday-043300_M8_2,7:32:00,803177,22,1,1,releaser,539
MQ_A5-Weekday-043800_M8_1,7:18:00,403443,1,1,1,requester,593
MQ_A5-Weekday-043800_M8_1,7:37:00,903030,21,1,1,releaser,593
MQ_A5-Weekday-044300_M8_5,7:23:00,401528,1,1,1,requester,627
MQ_A5-Weekday-044300_M8_5,7:45:00,803177,22,1,1,releaser,627
MQ_A5-Weekday-045300_M8_3,7:33:00,401528,1,1,1,requester,737
MQ_A5-Weekday-045300_M8_3,7:55:00,803177,22,1,1,releaser,737
MQ_A5-Weekday-045300_M8_4,7:33:00,403443,1,1,1,requester,738
MQ_A5-Weekday-045300_M8_4,7:52:00,903030,21,1,1,releaser,738
MQ_A5-Weekday-046300_M8_6,7:43:00,401528,1,1,1,requester,824
MQ_A5-Weekday-046300_M8_6,8:05:00,803177,22,1,1,releaser,824
MQ_A5-Weekday-046800_M8_2,7:48:00,403443,1,1,1,requester,877
MQ_A5-Weekday-046800_M8_2,8:08:00,903030,21,1,1,releaser,877
MQ_A5-Weekday-047300_M8_1,7:53:00,401528,1,1,1,requester,926
MQ_A5-Weekday-047300_M8_1,8:15:00,803177,22,1,1,releaser,926
MQ_A5-Weekday-047800_M8_5,7:58:00,403443,1,1,1,requester,967
MQ_A5-Weekday-047800_M8_5,8:20:00,903030,21,1,1,releaser,967
MQ_A5-Weekday-048300_M8_4,8:03:00,401528,1,1,1,requester,1014
MQ_A5-Weekday-048300_M8_4,8:25:00,803177,22,1,1,releaser,1014
MQ_A5-Weekday-048800_M8_3,8:08:00,403443,1,1,1,requester,1073
MQ_A5-Weekday-048800_M8_3,8:30:00,903030,21,1,1,releaser,1073
MQ_A5-Weekday-049300_M8_2,8:13:00,401528,1,1,1,requester,1120
MQ_A5-Weekday-049300_M8_2,8:35:00,803177,22,1,1,releaser,1120
MQ_A5-Weekday-049800_M8_6,8:18:00,403443,1,1,1,requester,1190
MQ_A5-Weekday-049800_M8_6,8:19:12,401552,2,2,2,requester,1191
MQ_A5-Weekday-049800_M8_6,8:32:13,401562,12,2,2,releaser,1191
MQ_A5-Weekday-049800_M8_6,8:40:00,903030,21,1,1,releaser,1190
MQ_A5-Weekday-050300_M8_7,8:23:00,401528,1,1,1,requester,1258
MQ_A5-Weekday-050300_M8_7,8:45:00,803177,22,1,1,releaser,1258
MQ_A5-Weekday-050800_M8_1,8:28:00,403443,1,1,1,requester,1299
MQ_A5-Weekday-050800_M8_1,8:29:12,401552,2,2,2,requester,1300
MQ_A5-Weekday-050800_M8_1,8:49:00,401568,18,2,2,releaser,1300
MQ_A5-Weekday-050800_M8_1,8:50:00,903030,21,1,1,releaser,1299
MQ_A5-Weekday-051500_M8_5,8:35:00,401528,1,1,1,requester,1402
MQ_A5-Weekday-051500_M8_5,8:57:00,803177,22,1,1,releaser,1402
MQ_A5-Weekday-051800_M8_4,8:38:00,403443,1,1,1,requester,1431
MQ_A5-Weekday-051800_M8_4,8:39:12,401552,2,2,2,requester,1432
MQ_A5-Weekday-051800_M8_4,8:54:00,401563,13,2,2,releaser,1432
MQ_A5-Weekday-051800_M8_4,9:00:00,903030,21,1,1,releaser,1431
MQ_A5-Weekday-052800_M8_2,8:48:00,403443,1,1,1,requester,1526
MQ_A5-Weekday-052800_M8_2,8:52:00,401555,5,2,2,requester,1527
MQ_A5-Weekday-052800_M8_2,8:53:49,401556,6,2,2,releaser,1527
MQ_A5-Weekday-052800_M8_2,9:09:00,903030,21,1,1,releaser,1526
MQ_A5-Weekday-053000_M8_6,8:50:00,401528,1,1,1,requester,1558
MQ_A5-Weekday-053000_M8_6,9:12:00,803177,22,1,1,releaser,1558
MQ_A5-Weekday-053800_M8_7,8:58:00,403443,1,1,1,requester,1627
MQ_A5-Weekday-053800_M8_7,9:18:00,903030,21,1,1,releaser,1627
MQ_A5-Weekday-055000_M8_4,9:10:00,401528,1,1,1,requester,1699
MQ_A5-Weekday-055000_M8_4,9:32:00,803177,22,1,1,releaser,1699
MQ_A5-Weekday-056800_M8_6,9:28:00,403443,1,1,1,requester,1820
MQ_A5-Weekday-056800_M8_6,9:29:12,401552,2,2,2,requester,1821
MQ_A5-Weekday-056800_M8_6,9:43:00,401563,13,2,2,releaser,1821
MQ_A5-Weekday-056800_M8_6,9:48:00,903030,21,1,1,releaser,1820
MQ_A5-Weekday-057000_M8_7,9:30:00,401528,1,1,1,requester,1839
MQ_A5-Weekday-057000_M8_7,9:52:00,803177,22,1,1,releaser,1839
MQ_A5-Weekday-058700_M8_4,9:47:00,403443,1,1,1,requester,1933
MQ_A5-Weekday-058700_M8_4,10:07:00,903030,21,1,1,releaser,1933
MQ_A5-Weekday-059000_M8_5,9:50:00,401528,1,1,1,requester,1951
MQ_A5-Weekday-059000_M8_5,10:12:00,803177,22,1,1,releaser,1951
MQ_A5-Weekday-059700_M8_3,9:57:00,403399,1,1,1,requester,1999
MQ_A5-Weekday-059700_M8_3,10:45:00,401691,25,1,1,releaser,1999
MQ_A5-Weekday-060700_M8_7,10:07:00,403443,1,1,1,requester,2068
MQ_A5-Weekday-060700_M8_7,10:27:00,903030,21,1,1,releaser,2068
MQ_A5-Weekday-062700_M8_1,10:27:00,405396,1,1,1,requester,2217
MQ_A5-Weekday-062700_M8_1,10:39:00,402057,10,2,2,requester,2218
MQ_A5-Weekday-062700_M8_1,10:43:33,403306,13,3,3,requester,2219
MQ_A5-Weekday-062700_M8_1,10:44:53,403305,14,3,3,releaser,2219
MQ_A5-Weekday-062700_M8_1,10:47:59,403303,16,4,3,requester,2220
MQ_A5-Weekday-062700_M8_1,10:47:59,403303,16,4,4,requester,2221
MQ_A5-Weekday-062700_M8_1,11:00:44,401208,23,4,4,releaser,2221
MQ_A5-Weekday-062700_M8_1,11:04:00,401210,25,3,3,releaser,2220
MQ_A5-Weekday-062700_M8_1,11:04:54,402870,26,2,2,releaser,2218
MQ_A5-Weekday-062700_M8_1,11:20:00,803108,31,1,1,releaser,2217
MQ_A5-Weekday-062700_M8_5,10:27:00,403443,1,1,1,requester,2222
MQ_A5-Weekday-062700_M8_5,10:47:00,903030,21,1,1,releaser,2222
MQ_A5-Weekday-063000_M8_4,10:30:00,401528,1,1,1,requester,2246
MQ_A5-Weekday-063000_M8_4,10:52:00,803177,22,1,1,releaser,2246
MQ_A5-Weekday-063300_M8_2,10:33:00,403399,1,1,1,requester,2267
MQ_A5-Weekday-063300_M8_2,11:05:34,404100,14,2,2,requester,2268
MQ_A5-Weekday-063300_M8_2,11:08:21,402037,16,2,2,releaser,2268
MQ_A5-Weekday-063300_M8_2,11:23:00,401691,25,1,1,releaser,2267
MQ_A5-Weekday-065500_M8_5,10:55:00,401528,1,1,1,requester,2405
MQ_A5-Weekday-065500_M8_5,11:17:00,803177,22,1,1,releaser,2405
MQ_A5-Weekday-065700_M8_3,10:57:00,405396,1,1,1,requester,2419
MQ_A5-Weekday-065700_M8_3,11:08:01,402056,9,2,2,requester,2420
MQ_A5-Weekday-065700_M8_3,11:34:54,402870,26,2,2,releaser,2420
MQ_A5-Weekday-065700_M8_3,11:50:00,803108,31,1,1,releaser,2419
MQ_A5-Weekday-067200_M8_4,11:12:00,403443,1,1,1,requester,2520
MQ_A5-Weekday-067200_M8_4,11:17:49,401556,6,2,2,requester,2521
MQ_A5-Weekday-067200_M8_4,11:22:00,401559,9,2,2,releaser,2521
MQ_A5-Weekday-067200_M8_4,11:32:00,903030,21,1,1,releaser,2520
MQ_A5-Weekday-069300_M8_1,11:33:00,403399,1,1,1,requester,2637
MQ_A5-Weekday-069300_M8_1,11:51:08,405006,6,2,2,requester,2638
MQ_A5-Weekday-069300_M8_1,11:57:37,405165,9,3,3,requester,2640
MQ_A5-Weekday-069300_M8_1,12:09:01,402036,15,3,2,releaser,2638
MQ_A5-Weekday-069300_M8_1,12:09:01,402036,15,3,3,releaser,2640
MQ_A5-Weekday-069300_M8_1,12:11:45,402038,17,2,2,requester,2639
MQ_A5-Weekday-069300_M8_1,12:25:00,401691,25,2,1,releaser,2637
