stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,23:16:00,23:16:00,401880,2.0,1
2,23:17:13,23:17:13,401881,2.0,1
3,23:18:01,23:18:01,401882,2.0,1
4,23:19:38,23:19:38,401883,5.0,1
5,23:20:52,23:20:52,401884,5.0,1
6,23:21:38,23:21:38,404860,5.0,1
7,23:23:05,23:23:05,401887,5.0,1
8,23:24:00,23:24:00,403989,8.0,1
9,23:25:54,23:25:54,401889,8.0,1
10,23:27:49,23:27:49,401890,4.0,1
11,23:28:56,23:28:56,404838,3.0,1
12,23:30:11,23:30:11,403733,1.0,1
13,23:31:00,23:31:00,401893,1.0,1
14,23:41:00,23:41:00,903286,1.0,1
