stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,14:09:00,14:09:00,404362,26.0,2
2,14:10:17,14:10:17,403791,26.0,2
3,14:12:00,14:12:00,402653,26.0,2
4,14:13:47,14:13:47,402723,26.0,2
5,14:15:59,14:15:59,405416,26.0,4
6,14:17:00,14:17:00,402657,59.0,4
7,14:19:29,14:19:29,402658,59.0,4
8,14:21:55,14:21:55,402659,59.0,4
9,14:24:39,14:24:39,402660,54.0,4
10,14:26:00,14:26:00,402661,47.0,3
11,14:28:29,14:28:29,402662,40.0,3
12,14:30:39,14:30:39,403671,29.0,2
13,14:33:00,14:33:00,403672,29.0,2
14,14:34:10,14:34:10,403673,11.0,1
15,14:35:47,14:35:47,403674,11.0,1
16,14:44:00,14:44:00,101014,13.0,1
17,14:46:38,14:46:38,101015,13.0,1
18,14:50:29,14:50:29,101017,15.0,1
19,14:52:24,14:52:24,101018,15.0,1
20,14:56:00,14:56:00,103708,15.0,1
