stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:19:00,7:19:00,401732,6.0,1
2,7:19:52,7:19:52,401738,6.0,1
3,7:23:51,7:23:51,405348,15.0,2
4,7:27:55,7:27:55,405653,19.0,2
5,7:31:00,7:31:00,803182,19.0,2
6,7:35:11,7:35:11,903129,31.0,2
7,7:38:41,7:38:41,401756,31.0,3
8,7:43:27,7:43:27,401761,34.0,3
9,7:48:16,7:48:16,401765,34.0,3
10,7:51:16,7:51:16,401768,22.0,2
11,7:54:48,7:54:48,401771,22.0,2
12,7:58:26,7:58:26,405342,22.0,3
13,8:00:40,8:00:40,403525,42.0,3
14,8:03:02,8:03:02,401779,12.0,2
15,8:06:59,8:06:59,405340,26.0,2
16,8:12:48,8:12:48,803109,26.0,2
17,8:14:00,8:14:00,403849,19.0,2
18,8:17:09,8:17:09,405373,20.0,2
19,8:20:54,8:20:54,402112,20.0,2
20,8:24:17,8:24:17,403590,19.0,2
21,8:26:08,8:26:08,403754,19.0,2
22,8:29:00,8:29:00,803120,19.0,2
