stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,19:12:00,19:12:00,403522,27.0,2
2,19:14:00,19:14:00,403523,27.0,2
3,19:14:52,19:14:52,401024,10.0,3
4,19:16:47,19:16:47,401867,36.0,3
5,19:17:43,19:17:43,401868,24.0,3
6,19:19:55,19:19:55,401869,36.0,3
7,19:22:00,19:22:00,401870,35.0,3
8,19:23:11,19:23:11,404858,35.0,3
9,19:24:57,19:24:57,405169,27.0,2
10,19:26:19,19:26:19,405369,25.0,2
11,19:27:59,19:27:59,401875,24.0,2
12,19:29:41,19:29:41,401876,19.0,2
13,19:31:04,19:31:04,401877,2.0,1
14,19:33:00,19:33:00,401878,2.0,1
