stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:34:00,9:34:00,902208,15.0,1
2,9:38:48,9:38:48,101069,15.0,1
3,9:40:32,9:40:32,101071,13.0,1
4,9:42:00,9:42:00,101072,15.0,1
5,9:44:37,9:44:37,101074,16.0,1
6,9:47:24,9:47:24,102839,16.0,1
7,9:51:46,9:51:46,403766,15.0,2
8,9:54:39,9:54:39,403676,19.0,3
9,9:56:00,9:56:00,402502,38.0,3
10,9:57:56,9:57:56,402503,38.0,3
11,10:00:04,10:00:04,402504,45.0,3
12,10:02:00,10:02:00,402505,46.0,3
13,10:03:04,10:03:04,402506,46.0,3
14,10:05:44,10:05:44,402507,46.0,3
15,10:07:53,10:07:53,402508,43.0,3
16,10:10:00,10:10:00,402509,43.0,3
17,10:10:58,10:10:58,402510,17.0,2
18,10:14:00,10:14:00,403604,5.0,1
19,10:15:10,10:15:10,403763,5.0,1
20,10:16:07,10:16:07,403677,5.0,1
21,10:17:00,10:17:00,403829,5.0,1
