stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,6:48:00,6:48:00,903147,2.0,1
2,6:48:33,6:48:33,405155,2.0,1
3,6:49:19,6:49:19,403526,2.0,1
4,6:50:31,6:50:31,403913,2.0,1
5,6:51:36,6:51:36,402670,2.0,1
6,6:52:43,6:52:43,405061,2.0,1
7,6:54:00,6:54:00,403855,2.0,1
8,6:55:02,6:55:02,402673,5.0,1
9,6:56:18,6:56:18,402674,6.0,1
10,6:56:52,6:56:52,402634,10.0,1
11,6:57:54,6:57:54,403427,10.0,1
12,6:59:51,6:59:51,402677,12.0,1
13,7:00:40,7:00:40,402678,12.0,1
14,7:02:00,7:02:00,402679,12.0,1
15,7:02:55,7:02:55,402680,7.0,1
16,7:04:10,7:04:10,402681,12.0,1
17,7:05:02,7:05:02,402682,12.0,1
18,7:06:35,7:06:35,405488,12.0,1
19,7:08:13,7:08:13,405480,12.0,1
20,7:09:53,7:09:53,403545,12.0,1
21,7:10:59,7:10:59,450051,12.0,1
22,7:11:59,7:11:59,402687,12.0,1
23,7:13:00,7:13:00,402688,12.0,1
24,7:13:46,7:13:46,402689,12.0,1
25,7:15:14,7:15:14,403432,12.0,1
26,7:16:34,7:16:34,402691,12.0,1
27,7:17:36,7:17:36,402692,12.0,1
28,7:18:39,7:18:39,403433,12.0,1
29,7:20:07,7:20:07,402694,12.0,1
30,7:21:32,7:21:32,403434,12.0,1
31,7:23:03,7:23:03,402696,12.0,1
32,7:24:23,7:24:23,402697,12.0,1
33,7:25:19,7:25:19,403765,12.0,1
34,7:27:00,7:27:00,403777,12.0,1
35,7:29:00,7:29:00,401946,12.0,1
36,7:29:56,7:29:56,401947,12.0,1
37,7:30:48,7:30:48,401948,12.0,1
38,7:31:43,7:31:43,403436,12.0,1
39,7:33:00,7:33:00,402704,12.0,1
40,7:34:23,7:34:23,402705,12.0,1
41,7:36:04,7:36:04,405135,12.0,1
42,7:36:37,7:36:37,402003,12.0,1
43,7:37:19,7:37:19,402004,12.0,1
44,7:38:33,7:38:33,402005,12.0,1
45,7:39:06,7:39:06,402006,12.0,1
46,7:41:06,7:41:06,404341,12.0,1
47,7:42:21,7:42:21,401047,12.0,1
48,7:43:39,7:43:39,404333,12.0,1
49,7:45:00,7:45:00,404334,12.0,1
50,7:45:52,7:45:52,401051,12.0,1
51,7:46:41,7:46:41,401052,12.0,1
52,7:47:54,7:47:54,405014,12.0,1
53,7:48:49,7:48:49,401055,12.0,1
54,7:50:00,7:50:00,401056,12.0,1
55,7:50:47,7:50:47,400062,2.0,1
56,7:51:59,7:51:59,404335,3.0,1
57,7:53:13,7:53:13,400065,3.0,1
58,7:54:07,7:54:07,400066,11.0,1
59,7:55:11,7:55:11,400067,11.0,1
60,7:57:00,7:57:00,803024,11.0,1
