stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,13:14:00,13:14:00,401880,3.0,2
2,13:15:49,13:15:49,401881,24.0,2
3,13:17:02,13:17:02,401882,24.0,3
4,13:19:27,13:19:27,401883,34.0,3
5,13:21:18,13:21:18,401884,34.0,3
6,13:22:26,13:22:26,404860,13.0,1
7,13:24:38,13:24:38,401887,9.0,2
8,13:26:00,13:26:00,403989,22.0,2
9,13:28:26,13:28:26,401889,22.0,2
10,13:30:55,13:30:55,401890,22.0,2
11,13:32:20,13:32:20,404838,20.0,2
12,13:33:57,13:33:57,403733,3.0,1
13,13:35:00,13:35:00,401893,3.0,1
14,13:45:00,13:45:00,903286,3.0,1
