stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,12:23:00,12:23:00,405579,7.0,1
2,12:24:24,12:24:24,404991,7.0,1
3,12:26:30,12:26:30,403914,7.0,1
4,12:28:56,12:28:56,400929,7.0,1
5,12:31:57,12:31:57,400731,7.0,1
6,12:33:35,12:33:35,400732,7.0,1
7,12:35:35,12:35:35,405582,7.0,1
8,12:38:00,12:38:00,400933,7.0,1
9,12:40:42,12:40:42,404039,7.0,1
10,12:42:35,12:42:35,404040,7.0,1
11,12:44:12,12:44:12,400936,7.0,1
12,12:46:27,12:46:27,404043,7.0,1
13,12:47:56,12:47:56,400938,7.0,1
14,12:49:41,12:49:41,403132,7.0,1
15,12:50:50,12:50:50,400940,7.0,1
16,12:53:02,12:53:02,400941,7.0,1
17,12:55:08,12:55:08,404992,7.0,1
18,12:57:22,12:57:22,400943,12.0,1
19,12:59:40,12:59:40,401014,11.0,1
20,13:01:07,13:01:07,401015,16.0,1
21,13:03:10,13:03:10,401016,16.0,2
22,13:05:34,13:05:34,400747,19.0,2
23,13:08:03,13:08:03,403271,18.0,2
24,13:10:32,13:10:32,400750,17.0,2
25,13:13:00,13:13:00,401021,17.0,2
26,13:14:23,13:14:23,401022,16.0,1
27,13:16:19,13:16:19,401023,16.0,1
28,13:17:37,13:17:37,401024,12.0,2
29,13:19:06,13:19:06,401025,18.0,2
30,13:20:27,13:20:27,401026,18.0,2
31,13:22:33,13:22:33,401027,22.0,2
32,13:24:11,13:24:11,404320,22.0,2
33,13:25:52,13:25:52,401029,22.0,2
34,13:27:13,13:27:13,401030,22.0,2
35,13:29:18,13:29:18,401031,22.0,2
36,13:30:40,13:30:40,401032,22.0,2
37,13:32:00,13:32:00,401033,22.0,2
38,13:33:06,13:33:06,401034,11.0,1
39,13:34:27,13:34:27,401035,8.0,1
40,13:35:44,13:35:44,401036,9.0,1
41,13:37:49,13:37:49,401037,11.0,1
42,13:38:52,13:38:52,401038,11.0,1
43,13:40:21,13:40:21,401039,11.0,1
44,13:41:35,13:41:35,405087,12.0,1
45,13:43:09,13:43:09,405092,12.0,1
46,13:44:39,13:44:39,400394,14.0,2
47,13:46:00,13:46:00,401044,20.0,2
48,13:48:20,13:48:20,401045,20.0,2
49,13:50:27,13:50:27,404341,20.0,2
50,13:52:14,13:52:14,401047,20.0,2
51,13:54:05,13:54:05,404333,20.0,2
52,13:56:00,13:56:00,404334,26.0,2
53,13:57:05,13:57:05,401051,26.0,2
54,13:58:06,13:58:06,401052,26.0,2
55,13:59:37,13:59:37,405014,26.0,2
56,14:00:46,14:00:46,401055,26.0,2
57,14:02:15,14:02:15,401056,10.0,1
58,14:03:12,14:03:12,400062,10.0,1
59,14:04:42,14:04:42,404335,9.0,1
60,14:06:14,14:06:14,400065,2.0,1
61,14:07:23,14:07:23,400066,2.0,1
62,14:08:42,14:08:42,400067,2.0,1
63,14:11:00,14:11:00,803003,2.0,1
