stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:39:00,9:39:00,403835,4.0,1
2,9:40:00,9:40:00,400639,4.0,1
3,9:42:03,9:42:03,400640,4.0,1
4,9:43:41,9:43:41,400641,1.0,1
5,9:45:00,9:45:00,400642,6.0,1
6,9:45:58,9:45:58,400643,6.0,1
7,9:46:58,9:46:58,400644,6.0,1
8,9:48:05,9:48:05,400645,9.0,1
9,9:49:23,9:49:23,400646,9.0,1
10,9:50:46,9:50:46,400647,6.0,1
11,9:51:53,9:51:53,400648,6.0,1
12,9:52:58,9:52:58,400649,8.0,1
13,9:54:00,9:54:00,403373,9.0,1
14,9:55:36,9:55:36,403374,6.0,1
15,9:56:33,9:56:33,403375,9.0,1
16,9:57:30,9:57:30,403376,9.0,1
17,9:58:39,9:58:39,403377,11.0,1
18,10:00:22,10:00:22,400655,12.0,1
19,10:01:53,10:01:53,400656,12.0,1
20,10:03:30,10:03:30,400657,12.0,1
21,10:04:37,10:04:37,400658,12.0,1
22,10:06:17,10:06:17,400659,9.0,1
23,10:07:00,10:07:00,403483,12.0,1
24,10:09:28,10:09:28,400661,7.0,1
25,10:10:46,10:10:46,400662,11.0,1
26,10:12:03,10:12:03,400663,5.0,1
27,10:14:00,10:14:00,803157,8.0,1
28,10:16:00,10:16:00,404148,8.0,1
29,10:18:07,10:18:07,403903,8.0,1
30,10:19:10,10:19:10,403142,8.0,1
31,10:20:20,10:20:20,403144,12.0,1
32,10:22:10,10:22:10,403145,12.0,1
33,10:23:26,10:23:26,405234,11.0,1
34,10:25:36,10:25:36,403147,10.0,1
35,10:26:47,10:26:47,403148,10.0,1
36,10:27:56,10:27:56,403149,11.0,1
37,10:29:24,10:29:24,400676,11.0,1
38,10:31:16,10:31:16,400677,12.0,1
39,10:33:11,10:33:11,400678,15.0,1
40,10:34:00,10:34:00,400485,15.0,1
41,10:35:43,10:35:43,400486,16.0,2
42,10:38:00,10:38:00,400290,18.0,2
43,10:40:15,10:40:15,404278,14.0,1
44,10:42:00,10:42:00,400292,14.0,1
45,10:44:05,10:44:05,400108,13.0,2
46,10:45:43,10:45:43,400109,18.0,2
47,10:47:15,10:47:15,400110,17.0,2
48,10:48:56,10:48:56,400111,17.0,2
49,10:51:51,10:51:51,404081,12.0,2
50,10:53:52,10:53:52,404168,18.0,2
51,10:55:06,10:55:06,400115,11.0,2
52,10:56:45,10:56:45,400116,17.0,2
53,10:58:14,10:58:14,400117,15.0,1
54,11:00:28,11:00:28,400118,13.0,2
55,11:02:37,11:02:37,400119,18.0,2
56,11:05:52,11:05:52,400120,11.0,2
57,11:07:10,11:07:10,400121,18.0,2
58,11:08:33,11:08:33,400122,18.0,2
59,11:10:06,11:10:06,400123,18.0,2
60,11:13:00,11:13:00,400124,18.0,2
61,11:15:07,11:15:07,400125,18.0,2
62,11:17:36,11:17:36,400126,15.0,2
63,11:19:27,11:19:27,400127,21.0,2
64,11:20:42,11:20:42,400128,21.0,2
65,11:22:15,11:22:15,400512,21.0,2
66,11:25:32,11:25:32,403266,17.0,2
67,11:27:47,11:27:47,400514,14.0,1
68,11:30:06,11:30:06,400515,14.0,1
69,11:32:24,11:32:24,400516,7.0,1
70,11:33:58,11:33:58,405179,7.0,1
71,11:36:00,11:36:00,400518,7.0,1
72,11:38:46,11:38:46,400519,7.0,1
73,11:40:24,11:40:24,405486,7.0,1
74,11:44:00,11:44:00,903128,7.0,1
