stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,8:04:00,8:04:00,405382,3.0,1
2,8:07:55,8:07:55,405318,13.0,1
3,8:10:10,8:10:10,403601,13.0,4
4,8:13:48,8:13:48,405319,49.0,4
5,8:18:47,8:18:47,405320,15.0,4
6,8:23:00,8:23:00,903093,62.0,5
7,8:27:00,8:27:00,405322,65.0,5
8,8:30:29,8:30:29,405323,59.0,4
9,8:32:00,8:32:00,404995,51.0,4
10,8:34:09,8:34:09,403480,55.0,4
11,8:37:13,8:37:13,401698,55.0,4
12,8:39:48,8:39:48,401701,5.0,2
13,8:42:55,8:42:55,401704,25.0,2
14,8:46:30,8:46:30,401707,12.0,1
15,8:51:07,8:51:07,401712,3.0,1
16,8:53:48,8:53:48,401715,12.0,1
17,8:58:00,8:58:00,903102,10.0,1
18,9:00:16,9:00:16,401723,7.0,1
19,9:02:52,9:02:52,401727,3.0,1
20,9:05:00,9:05:00,401731,2.0,1
21,9:07:00,9:07:00,803054,2.0,1
