stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,15:22:00,15:22:00,403326,9.0,1
2,15:22:58,15:22:58,401968,9.0,1
3,15:23:59,15:23:59,401969,6.0,2
4,15:25:22,15:25:22,401970,32.0,3
5,15:26:37,15:26:37,401971,40.0,3
6,15:27:57,15:27:57,404079,33.0,3
7,15:30:05,15:30:05,404080,33.0,3
8,15:31:00,15:31:00,400109,33.0,3
9,15:32:45,15:32:45,400110,18.0,3
10,15:34:40,15:34:40,400111,36.0,3
11,15:38:00,15:38:00,404081,36.0,3
12,15:41:00,15:41:00,401331,35.0,3
13,15:44:08,15:44:08,404075,19.0,2
14,15:45:56,15:45:56,401964,23.0,2
15,15:47:00,15:47:00,401965,15.0,1
16,15:48:53,15:48:53,401966,15.0,1
17,15:50:00,15:50:00,903004,15.0,1
