stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,10:34:00,10:34:00,902208,20.0,2
2,10:38:48,10:38:48,101069,22.0,2
3,10:40:32,10:40:32,101071,23.0,2
4,10:42:00,10:42:00,101072,22.0,2
5,10:44:26,10:44:26,101074,22.0,2
6,10:47:00,10:47:00,102839,10.0,2
7,10:51:04,10:51:04,403766,19.0,2
8,10:53:45,10:53:45,403676,17.0,2
9,10:55:00,10:55:00,402502,17.0,3
10,10:56:36,10:56:36,402503,37.0,3
11,10:58:23,10:58:23,402504,44.0,3
12,11:00:00,11:00:00,402505,20.0,3
13,11:01:04,11:01:04,402506,45.0,4
14,11:03:44,11:03:44,402507,56.0,4
15,11:05:53,11:05:53,402508,14.0,3
16,11:08:00,11:08:00,402509,39.0,3
17,11:08:44,11:08:44,402510,39.0,3
18,11:11:00,11:11:00,403604,39.0,3
19,11:12:10,11:12:10,403763,39.0,3
20,11:13:07,11:13:07,403677,39.0,3
21,11:14:00,11:14:00,403829,39.0,3
