stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:14:00,9:14:00,401954,5.0,1
2,9:14:31,9:14:31,401955,5.0,1
3,9:15:22,9:15:22,403632,12.0,1
4,9:16:51,9:16:51,401957,14.0,2
5,9:18:00,9:18:00,401958,26.0,2
6,9:21:03,9:21:03,401960,26.0,2
7,9:24:00,9:24:00,401961,25.0,2
8,9:27:00,9:27:00,401331,11.0,2
9,9:30:08,9:30:08,404075,22.0,2
10,9:31:56,9:31:56,401964,10.0,1
11,9:33:00,9:33:00,401965,2.0,1
12,9:34:53,9:34:53,401966,10.0,1
13,9:36:00,9:36:00,903004,10.0,1
