stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,10:22:00,10:22:00,405003,19.0,2
2,10:22:58,10:22:58,401916,4.0,2
3,10:25:26,10:25:26,404859,24.0,2
4,10:27:09,10:27:09,401919,24.0,2
5,10:29:14,10:29:14,401920,24.0,2
6,10:30:42,10:30:42,401921,25.0,2
7,10:32:17,10:32:17,401922,11.0,2
8,10:33:51,10:33:51,401924,24.0,2
9,10:35:00,10:35:00,401925,24.0,2
10,10:37:36,10:37:36,401926,25.0,2
11,10:40:40,10:40:40,401927,8.0,1
12,10:41:52,10:41:52,404308,2.0,2
13,10:43:04,10:43:04,401929,19.0,2
14,10:43:47,10:43:47,803166,19.0,2
15,10:45:00,10:45:00,403518,19.0,2
