stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,10:36:00,10:36:00,903341,1.0,1
2,10:39:42,10:39:42,404008,1.0,1
3,10:40:39,10:40:39,402764,1.0,1
4,10:41:58,10:41:58,405186,1.0,1
5,10:42:48,10:42:48,402766,1.0,1
6,10:43:51,10:43:51,402767,1.0,1
7,10:45:44,10:45:44,402769,4.0,1
8,10:47:23,10:47:23,405069,5.0,1
9,10:48:48,10:48:48,402772,5.0,1
10,10:49:54,10:49:54,402773,5.0,1
11,10:50:48,10:50:48,402774,5.0,1
12,10:52:21,10:52:21,405070,5.0,1
13,10:54:00,10:54:00,404949,7.0,1
14,10:55:55,10:55:55,402638,12.0,1
15,10:57:09,10:57:09,402639,12.0,2
16,10:59:03,10:59:03,402641,17.0,2
17,11:00:32,11:00:32,402642,17.0,2
18,11:01:32,11:01:32,402643,16.0,1
19,11:03:15,11:03:15,402644,15.0,2
20,11:04:24,11:04:24,402645,23.0,2
21,11:06:04,11:06:04,402646,23.0,2
22,11:07:08,11:07:08,402647,28.0,3
23,11:08:47,11:08:47,405078,35.0,3
24,11:11:03,11:11:03,401458,35.0,3
25,11:12:03,11:12:03,401459,35.0,3
26,11:14:00,11:14:00,402653,40.0,3
27,11:15:41,11:15:41,402723,40.0,3
28,11:17:48,11:17:48,405416,40.0,3
29,11:18:46,11:18:46,402657,39.0,3
30,11:21:17,11:21:17,402658,41.0,3
31,11:23:45,11:23:45,402659,45.0,3
32,11:26:31,11:26:31,402660,45.0,3
33,11:27:54,11:27:54,402661,45.0,3
34,11:29:24,11:29:24,402662,38.0,3
35,11:31:00,11:31:00,404255,30.0,2
36,11:35:47,11:35:47,403416,27.0,2
37,11:40:59,11:40:59,403417,17.0,2
38,11:44:00,11:44:00,402816,13.0,1
39,11:50:00,11:50:00,403418,12.0,1
40,11:56:16,11:56:16,403419,10.0,2
41,12:00:46,12:00:46,402826,17.0,2
42,12:05:22,12:05:22,403421,15.0,1
43,12:08:00,12:08:00,403422,15.0,1
44,12:13:00,12:13:00,404171,15.0,1
45,12:17:54,12:17:54,403424,15.0,1
46,12:23:00,12:23:00,403425,15.0,1
47,12:25:58,12:25:58,403821,15.0,1
48,12:31:00,12:31:00,402854,15.0,1
49,12:35:17,12:35:17,404106,15.0,1
50,12:38:00,12:38:00,903148,15.0,1
