stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,23:20:00,23:20:00,403522,3.0,1
2,23:22:00,23:22:00,403523,1.0,1
3,23:22:59,23:22:59,401024,6.0,1
4,23:25:08,23:25:08,401867,3.0,1
5,23:26:10,23:26:10,401868,7.0,1
6,23:28:39,23:28:39,401869,7.0,1
7,23:31:00,23:31:00,401870,7.0,1
8,23:31:52,23:31:52,404858,8.0,1
9,23:33:09,23:33:09,405169,7.0,1
10,23:34:09,23:34:09,405369,5.0,1
11,23:35:21,23:35:21,401875,4.0,1
12,23:36:35,23:36:35,401876,3.0,1
13,23:37:36,23:37:36,401877,4.0,1
14,23:39:00,23:39:00,401878,4.0,1
