stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,19:48:00,19:48:00,450222,8.0,1
2,19:49:47,19:49:47,401507,8.0,2
3,19:52:00,19:52:00,404286,20.0,2
4,19:53:22,19:53:22,401575,26.0,2
5,19:55:08,19:55:08,401294,21.0,2
6,19:56:45,19:56:45,401577,28.0,4
7,19:59:19,19:59:19,404271,52.0,6
8,20:01:00,20:01:00,403556,83.0,6
9,20:02:08,20:02:08,401191,80.0,5
10,20:03:16,20:03:16,401192,80.0,5
11,20:04:29,20:04:29,401193,52.0,5
12,20:05:22,20:05:22,401194,72.0,5
13,20:06:32,20:06:32,401195,30.0,3
14,20:07:45,20:07:45,401587,48.0,4
15,20:08:48,20:08:48,401589,49.0,4
16,20:10:43,20:10:43,401591,49.0,4
17,20:12:34,20:12:34,401595,27.0,2
18,20:13:23,20:13:23,401596,17.0,2
19,20:14:24,20:14:24,403808,7.0,1
20,20:15:44,20:15:44,401599,15.0,1
21,20:17:14,20:17:14,401600,15.0,1
22,20:18:15,20:18:15,403557,14.0,1
23,20:20:00,20:20:00,903088,14.0,1
