stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,5:36:00,5:36:00,404011,3.0,1
2,5:36:19,5:36:19,404012,3.0,1
3,5:38:01,5:38:01,404822,2.0,1
4,5:38:56,5:38:56,404259,3.0,1
5,5:39:36,5:39:36,405580,3.0,1
6,5:40:14,5:40:14,400834,3.0,1
7,5:40:38,5:40:38,400835,3.0,1
8,5:41:01,5:41:01,400836,3.0,1
9,5:41:48,5:41:48,400837,3.0,1
10,5:42:11,5:42:11,400838,3.0,1
11,5:42:36,5:42:36,404130,4.0,1
12,5:43:28,5:43:28,400840,3.0,1
13,5:44:00,5:44:00,400841,4.0,1
14,5:44:52,5:44:52,404131,3.0,1
15,5:45:40,5:45:40,400843,3.0,1
16,5:46:28,5:46:28,404855,3.0,1
17,5:47:16,5:47:16,400846,5.0,1
18,5:47:50,5:47:50,400847,6.0,1
19,5:48:26,5:48:26,400848,6.0,1
20,5:49:00,5:49:00,400849,5.0,1
21,5:50:28,5:50:28,400851,5.0,1
22,5:51:20,5:51:20,400852,6.0,1
23,5:52:35,5:52:35,400853,6.0,1
24,5:53:23,5:53:23,400854,6.0,1
25,5:54:27,5:54:27,403169,6.0,1
26,5:55:08,5:55:08,400856,7.0,1
27,5:56:11,5:56:11,403171,7.0,1
28,5:56:55,5:56:55,400858,7.0,1
29,5:58:05,5:58:05,400860,8.0,1
30,5:59:00,5:59:00,400861,10.0,1
31,5:59:17,5:59:17,403781,10.0,1
32,6:00:14,6:00:14,403047,11.0,1
33,6:01:13,6:01:13,402446,11.0,1
34,6:01:38,6:01:38,403266,9.0,1
35,6:02:05,6:02:05,400131,6.0,1
36,6:02:26,6:02:26,450123,8.0,1
37,6:03:07,6:03:07,400133,7.0,1
38,6:03:28,6:03:28,404180,6.0,1
39,6:04:00,6:04:00,400135,4.0,1
40,6:06:31,6:06:31,400322,6.0,1
41,6:09:01,6:09:01,400323,3.0,1
42,6:11:43,6:11:43,400324,3.0,1
43,6:16:00,6:16:00,803082,3.0,1
