stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,15:42:00,15:42:00,400087,13.0,1
2,15:42:59,15:42:59,400088,13.0,2
3,15:45:17,15:45:17,400089,17.0,2
4,15:47:20,15:47:20,404339,17.0,2
5,15:48:43,15:48:43,404338,17.0,2
6,15:50:11,15:50:11,401069,31.0,2
7,15:52:06,15:52:06,401070,31.0,2
8,15:54:12,15:54:12,404337,31.0,2
9,15:55:33,15:55:33,404336,31.0,2
10,15:57:00,15:57:00,404284,32.0,3
11,15:58:32,15:58:32,401074,35.0,3
12,16:00:11,16:00:11,404978,34.0,3
13,16:01:44,16:01:44,404274,31.0,3
14,16:03:42,16:03:42,401078,33.0,3
15,16:05:00,16:05:00,401079,33.0,3
16,16:06:22,16:06:22,400482,24.0,2
17,16:07:10,16:07:10,400483,32.0,2
18,16:08:36,16:08:36,400484,32.0,2
19,16:09:47,16:09:47,403392,24.0,2
20,16:10:47,16:10:47,401084,25.0,2
21,16:11:38,16:11:38,401085,25.0,2
22,16:13:00,16:13:00,401086,25.0,2
23,16:15:22,16:15:22,401087,25.0,2
24,16:17:04,16:17:04,401088,25.0,2
25,16:18:57,16:18:57,403362,13.0,2
26,16:21:03,16:21:03,401090,28.0,2
27,16:22:23,16:22:23,401091,28.0,2
28,16:24:21,16:24:21,401092,29.0,2
29,16:26:26,16:26:26,401093,14.0,2
30,16:27:48,16:27:48,401094,27.0,2
31,16:30:00,16:30:00,404838,27.0,3
32,16:31:20,16:31:20,401096,36.0,3
33,16:32:46,16:32:46,403372,32.0,2
34,16:34:13,16:34:13,401099,32.0,2
35,16:35:34,16:35:34,401100,25.0,2
36,16:36:40,16:36:40,401101,29.0,2
37,16:38:00,16:38:00,400858,29.0,2
38,16:39:30,16:39:30,400860,29.0,2
39,16:40:27,16:40:27,903233,24.0,2
40,16:40:42,16:40:42,400861,24.0,2
41,16:41:29,16:41:29,403781,21.0,2
42,16:43:25,16:43:25,405291,21.0,2
43,16:44:52,16:44:52,400950,21.0,2
44,16:45:49,16:45:49,405295,21.0,2
45,16:47:00,16:47:00,403797,17.0,2
46,16:50:26,16:50:26,405297,31.0,2
47,16:52:19,16:52:19,450045,31.0,2
48,16:55:07,16:55:07,401359,31.0,2
49,16:57:00,16:57:00,401360,14.0,1
50,16:58:16,16:58:16,401361,14.0,1
51,16:59:35,16:59:35,401363,14.0,1
52,17:00:55,17:00:55,401364,14.0,1
53,17:01:53,17:01:53,404244,7.0,1
54,17:03:10,17:03:10,401366,7.0,1
55,17:04:22,17:04:22,405298,6.0,1
56,17:05:54,17:05:54,401294,6.0,1
57,17:08:00,17:08:00,903325,6.0,1
