stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,11:11:00,11:11:00,403380,4.0,1
2,11:12:16,11:12:16,401624,10.0,1
3,11:14:19,11:14:19,401625,15.0,2
4,11:16:14,11:16:14,401626,19.0,2
5,11:19:03,11:19:03,403443,24.0,4
6,11:20:56,11:20:56,402039,63.0,5
7,11:23:07,11:23:07,401633,73.0,5
8,11:24:41,11:24:41,401182,80.0,6
9,11:26:20,11:26:20,401183,84.0,6
10,11:27:27,11:27:27,404029,84.0,6
11,11:29:45,11:29:45,403870,86.0,6
12,11:31:29,11:31:29,403871,82.0,6
13,11:33:00,11:33:00,403906,69.0,5
14,11:34:33,11:34:33,403893,62.0,4
15,11:35:41,11:35:41,403894,20.0,4
16,11:37:50,11:37:50,403895,60.0,4
17,11:39:32,11:39:32,403896,60.0,4
18,11:41:23,11:41:23,403897,55.0,4
19,11:43:00,11:43:00,405265,5.0,4
20,11:43:57,11:43:57,405152,54.0,4
21,11:45:23,11:45:23,405157,54.0,4
22,11:46:00,11:46:00,903237,54.0,4
