stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:40:00,7:40:00,405382,1.0,1
2,7:43:55,7:43:55,405318,3.0,1
3,7:46:10,7:46:10,403601,3.0,1
4,7:49:48,7:49:48,405319,5.0,1
5,7:54:47,7:54:47,405320,9.0,1
6,7:59:00,7:59:00,903093,9.0,1
7,8:03:00,8:03:00,405322,11.0,1
8,8:06:29,8:06:29,405323,11.0,2
9,8:08:00,8:08:00,404995,21.0,2
10,8:10:09,8:10:09,403480,21.0,2
11,8:13:13,8:13:13,401698,21.0,2
12,8:15:48,8:15:48,401701,21.0,2
13,8:18:55,8:18:55,401704,21.0,2
14,8:22:30,8:22:30,401707,21.0,2
15,8:27:07,8:27:07,401712,22.0,2
16,8:29:48,8:29:48,401715,22.0,2
17,8:34:00,8:34:00,903102,23.0,2
18,8:36:16,8:36:16,401723,23.0,2
19,8:38:52,8:38:52,401727,21.0,2
20,8:41:00,8:41:00,401731,21.0,2
21,8:43:00,8:43:00,803054,21.0,2
