stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,11:55:00,11:55:00,403560,3.0,1
2,11:55:28,11:55:28,401930,3.0,3
3,11:56:08,11:56:08,401897,45.0,4
4,11:57:35,11:57:35,401898,57.0,4
5,11:59:01,11:59:01,401899,57.0,4
6,12:01:34,12:01:34,401900,57.0,4
7,12:04:00,12:04:00,401901,42.0,3
8,12:06:05,12:06:05,401903,42.0,3
9,12:08:38,12:08:38,401905,42.0,3
10,12:09:47,12:09:47,401906,42.0,3
11,12:11:15,12:11:15,404681,26.0,2
12,12:12:41,12:12:41,401908,26.0,2
13,12:14:35,12:14:35,401909,26.0,2
14,12:15:39,12:15:39,401910,26.0,2
15,12:17:19,12:17:19,403367,1.0,1
16,12:19:00,12:19:00,403383,1.0,1
