stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,18:45:00,18:45:00,403380,11.0,1
2,18:46:02,18:46:02,401624,11.0,1
3,18:47:43,18:47:43,401625,11.0,1
4,18:49:17,18:49:17,401626,11.0,2
5,18:51:35,18:51:35,403443,21.0,2
6,18:53:07,18:53:07,402039,21.0,2
7,18:54:55,18:54:55,401633,21.0,2
8,18:56:12,18:56:12,401182,21.0,2
9,18:57:32,18:57:32,401183,21.0,2
10,18:58:28,18:58:28,404029,14.0,1
11,19:00:21,19:00:21,403870,12.0,1
12,19:01:46,19:01:46,403871,13.0,1
13,19:03:00,19:03:00,403906,11.0,1
14,19:04:23,19:04:23,403893,11.0,1
15,19:05:25,19:05:25,403894,11.0,1
16,19:07:21,19:07:21,403895,12.0,1
17,19:08:53,19:08:53,403896,10.0,1
18,19:10:32,19:10:32,403897,7.0,1
19,19:12:00,19:12:00,405265,7.0,1
20,19:12:57,19:12:57,405152,2.0,1
21,19:14:23,19:14:23,405157,2.0,1
22,19:15:00,19:15:00,903237,2.0,1
