stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:15:00,9:15:00,803083,5.0,1
2,9:16:47,9:16:47,400933,5.0,1
3,9:19:03,9:19:03,404039,7.0,1
4,9:20:38,9:20:38,404040,7.0,1
5,9:22:00,9:22:00,400936,6.0,1
6,9:25:01,9:25:01,403132,6.0,1
7,9:28:00,9:28:00,404992,2.0,1
8,9:29:15,9:29:15,400943,12.0,1
9,9:30:32,9:30:32,401014,12.0,1
10,9:31:21,9:31:21,401015,11.0,1
11,9:32:29,9:32:29,401016,2.0,1
12,9:35:13,9:35:13,403271,12.0,1
13,9:38:19,9:38:19,400751,5.0,1
14,9:39:27,9:39:27,400752,5.0,1
15,9:40:49,9:40:49,404289,13.0,1
16,9:42:06,9:42:06,400755,13.0,1
17,9:43:00,9:43:00,400756,13.0,1
18,9:44:09,9:44:09,404290,12.0,2
19,9:45:15,9:45:15,400759,17.0,2
20,9:46:07,9:46:07,400760,9.0,1
21,9:46:58,9:46:58,400761,9.0,1
22,9:47:34,9:47:34,400762,9.0,1
23,9:48:40,9:48:40,404054,9.0,1
24,9:50:00,9:50:00,400764,9.0,2
25,9:51:03,9:51:03,403902,17.0,2
26,9:51:55,9:51:55,404104,6.0,1
27,9:52:49,9:52:49,400768,9.0,2
28,9:53:30,9:53:30,400769,17.0,2
29,9:54:41,9:54:41,400599,16.0,1
30,9:55:25,9:55:25,400771,4.0,1
31,9:56:04,9:56:04,400772,15.0,1
32,9:56:55,9:56:55,400602,5.0,1
33,9:57:53,9:57:53,404258,13.0,1
34,9:59:17,9:59:17,404821,2.0,1
35,10:01:59,10:01:59,404019,16.0,1
36,10:03:00,10:03:00,903236,9.0,1
37,10:04:27,10:04:27,400610,15.0,2
38,10:07:04,10:07:04,400613,25.0,2
39,10:09:28,10:09:28,400616,24.0,2
40,10:12:00,10:12:00,400619,28.0,2
41,10:13:07,10:13:07,400620,12.0,2
42,10:14:12,10:14:12,400621,30.0,2
43,10:15:20,10:15:20,400622,30.0,2
44,10:16:32,10:16:32,400623,28.0,2
45,10:17:23,10:17:23,400624,14.0,2
46,10:19:59,10:19:59,400796,24.0,2
47,10:21:08,10:21:08,402535,8.0,2
48,10:22:21,10:22:21,400798,19.0,2
49,10:24:00,10:24:00,903231,19.0,2
