stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,18:15:00,18:15:00,405382,7.0,1
2,18:18:55,18:18:55,405318,11.0,2
3,18:21:10,18:21:10,403601,28.0,3
4,18:24:48,18:24:48,405319,42.0,3
5,18:29:47,18:29:47,405320,42.0,3
6,18:34:00,18:34:00,903093,45.0,4
7,18:38:00,18:38:00,405322,58.0,4
8,18:40:56,18:40:56,405323,64.0,4
9,18:42:12,18:42:12,404995,29.0,4
10,18:44:00,18:44:00,403480,60.0,4
11,18:46:34,18:46:34,401698,58.0,4
12,18:48:44,18:48:44,401701,53.0,4
13,18:51:21,18:51:21,401704,50.0,4
14,18:54:21,18:54:21,401707,45.0,3
15,18:58:13,18:58:13,401712,30.0,2
16,19:00:29,19:00:29,401715,29.0,3
17,19:04:00,19:04:00,903102,33.0,3
18,19:06:16,19:06:16,401723,20.0,3
19,19:08:52,19:08:52,401727,33.0,3
20,19:11:00,19:11:00,401731,6.0,1
21,19:13:00,19:13:00,803054,6.0,1
