stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:00:00,7:00:00,401998,14.0,1
2,7:00:37,7:00:37,405315,14.0,2
3,7:01:00,7:01:00,401999,19.0,2
4,7:02:09,7:02:09,402000,29.0,2
5,7:04:10,7:04:10,402001,29.0,2
6,7:05:17,7:05:17,402002,29.0,2
7,7:06:27,7:06:27,402003,29.0,2
8,7:07:23,7:07:23,402004,21.0,2
9,7:09:00,7:09:00,402005,21.0,2
10,7:09:39,7:09:39,402006,21.0,2
11,7:12:00,7:12:00,404274,21.0,2
12,7:13:48,7:13:48,401078,21.0,2
13,7:15:00,7:15:00,401079,21.0,2
14,7:16:26,7:16:26,400482,21.0,2
15,7:17:18,7:17:18,400483,21.0,2
16,7:18:49,7:18:49,400484,21.0,2
17,7:20:04,7:20:04,403392,21.0,2
18,7:21:07,7:21:07,401084,21.0,2
19,7:22:01,7:22:01,401085,21.0,2
20,7:23:00,7:23:00,402016,21.0,2
21,7:23:41,7:23:41,402017,21.0,2
22,7:24:00,7:24:00,401977,21.0,2
