stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,6:23:00,6:23:00,403380,6.0,1
2,6:23:55,6:23:55,401624,4.0,1
3,6:25:25,6:25:25,401625,16.0,1
4,6:26:48,6:26:48,401626,16.0,2
5,6:28:51,6:28:51,403443,22.0,2
6,6:30:13,6:30:13,402039,28.0,2
7,6:31:49,6:31:49,401633,28.0,2
8,6:32:57,6:32:57,401182,28.0,2
9,6:34:09,6:34:09,401183,29.0,2
10,6:34:58,6:34:58,404029,29.0,2
11,6:36:38,6:36:38,403870,30.0,2
12,6:37:54,6:37:54,403871,30.0,2
13,6:39:00,6:39:00,403906,22.0,2
14,6:40:05,6:40:05,403893,25.0,2
15,6:40:53,6:40:53,403894,25.0,2
16,6:42:23,6:42:23,403895,25.0,2
17,6:43:35,6:43:35,403896,25.0,2
18,6:44:52,6:44:52,403897,17.0,2
19,6:46:00,6:46:00,405265,17.0,2
20,6:46:38,6:46:38,405152,13.0,1
21,6:47:35,6:47:35,405157,13.0,1
22,6:48:00,6:48:00,903237,13.0,1
