stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,12:05:00,12:05:00,401732,5.0,2
2,12:05:47,12:05:47,401738,20.0,2
3,12:09:27,12:09:27,405348,20.0,2
4,12:13:11,12:13:11,405653,24.0,2
5,12:16:00,12:16:00,803182,26.0,3
6,12:20:58,12:20:58,903129,35.0,3
7,12:25:06,12:25:06,401756,35.0,3
8,12:30:46,12:30:46,401761,35.0,3
9,12:36:29,12:36:29,401765,33.0,3
10,12:40:03,12:40:03,401768,36.0,3
11,12:44:13,12:44:13,401771,34.0,3
12,12:48:32,12:48:32,405342,10.0,3
13,12:51:12,12:51:12,403525,42.0,3
14,12:54:00,12:54:00,401779,30.0,2
15,12:58:41,12:58:41,405340,30.0,2
16,13:05:35,13:05:35,803109,29.0,2
17,13:07:00,13:07:00,403849,21.0,2
18,13:10:34,13:10:34,405373,24.0,2
19,13:14:49,13:14:49,402112,10.0,1
20,13:18:40,13:18:40,403590,12.0,1
21,13:20:45,13:20:45,403754,7.0,1
22,13:24:00,13:24:00,803120,7.0,1
