stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:52:00,9:52:00,402054,14.0,1
2,9:54:10,9:54:10,404099,14.0,1
3,9:55:30,9:55:30,402142,14.0,3
4,9:57:54,9:57:54,402143,36.0,3
5,9:59:28,9:59:28,402144,37.0,3
6,10:00:37,10:00:37,402145,40.0,3
7,10:02:53,10:02:53,404833,38.0,3
8,10:04:18,10:04:18,405231,31.0,2
9,10:07:00,10:07:00,402152,17.0,2
10,10:08:31,10:08:31,402153,15.0,1
11,10:09:51,10:09:51,402154,16.0,1
12,10:11:12,10:11:12,402155,16.0,1
13,10:12:36,10:12:36,403547,6.0,1
14,10:13:43,10:13:43,402157,3.0,1
15,10:14:41,10:14:41,404926,2.0,1
16,10:16:00,10:16:00,404085,2.0,1
