stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,14:53:00,14:53:00,401880,53.0,4
2,14:54:59,14:54:59,401881,53.0,4
3,14:56:17,14:56:17,401882,53.0,4
4,14:58:54,14:58:54,401883,53.0,4
5,15:00:54,15:00:54,401884,53.0,4
6,15:02:09,15:02:09,404860,53.0,4
7,15:04:31,15:04:31,401887,53.0,4
8,15:06:00,15:06:00,403989,53.0,4
9,15:08:42,15:08:42,401889,53.0,4
10,15:11:28,15:11:28,401890,53.0,4
11,15:13:02,15:13:02,404838,53.0,4
12,15:14:50,15:14:50,403733,17.0,2
13,15:16:00,15:16:00,401893,17.0,2
14,15:26:00,15:26:00,903286,17.0,2
