stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,6:26:00,6:26:00,403522,5.0,1
2,6:28:00,6:28:00,403523,5.0,1
3,6:28:46,6:28:46,401024,12.0,1
4,6:30:26,6:30:26,401867,16.0,1
5,6:31:15,6:31:15,401868,16.0,1
6,6:33:11,6:33:11,401869,16.0,1
7,6:35:00,6:35:00,401870,11.0,1
8,6:36:11,6:36:11,404858,10.0,1
9,6:37:57,6:37:57,405169,14.0,1
10,6:39:19,6:39:19,405369,12.0,1
11,6:40:59,6:40:59,401875,9.0,1
12,6:42:41,6:42:41,401876,7.0,1
13,6:44:04,6:44:04,401877,2.0,1
14,6:46:00,6:46:00,401878,2.0,1
