stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,12:20:00,12:20:00,405308,1.0,1
2,12:22:59,12:22:59,404865,6.0,3
3,12:24:11,12:24:11,405086,41.0,3
4,12:25:32,12:25:32,400853,9.0,1
5,12:27:00,12:27:00,405237,14.0,2
6,12:29:38,12:29:38,403606,19.0,2
7,12:32:00,12:32:00,402269,18.0,2
8,12:33:33,12:33:33,401344,12.0,3
9,12:34:47,12:34:47,401345,44.0,3
10,12:43:34,12:43:34,403494,44.0,3
11,12:45:00,12:45:00,404994,10.0,1
12,12:46:01,12:46:01,405489,14.0,3
13,12:47:25,12:47:25,400029,45.0,3
14,12:49:37,12:49:37,402290,45.0,3
15,12:52:00,12:52:00,402292,11.0,3
16,12:52:55,12:52:55,402293,46.0,3
17,12:53:55,12:53:55,405365,10.0,3
18,12:55:08,12:55:08,402295,46.0,3
19,12:56:00,12:56:00,803058,46.0,3
