stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,13:56:00,13:56:00,405308,3.0,1
2,13:59:50,13:59:50,404865,6.0,1
3,14:01:22,14:01:22,405086,6.0,1
4,14:03:07,14:03:07,400853,7.0,1
5,14:05:00,14:05:00,405237,15.0,1
6,14:07:38,14:07:38,403606,8.0,1
7,14:10:00,14:10:00,402269,8.0,1
8,14:11:33,14:11:33,401344,8.0,1
9,14:12:47,14:12:47,401345,14.0,1
10,14:21:34,14:21:34,403494,13.0,1
11,14:23:00,14:23:00,404994,13.0,1
12,14:24:01,14:24:01,405489,13.0,1
13,14:25:25,14:25:25,400029,13.0,1
14,14:27:37,14:27:37,402290,12.0,2
15,14:30:00,14:30:00,402292,19.0,2
16,14:30:55,14:30:55,402293,19.0,2
17,14:31:55,14:31:55,405365,19.0,2
18,14:33:08,14:33:08,402295,6.0,1
19,14:34:00,14:34:00,803058,6.0,1
