stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,10:39:00,10:39:00,803055,14.0,2
2,10:39:28,10:39:28,401812,18.0,2
3,10:42:08,10:42:08,401813,16.0,3
4,10:44:35,10:44:35,401814,34.0,3
5,10:47:18,10:47:18,403238,45.0,3
6,10:49:00,10:49:00,403239,45.0,3
7,10:50:55,10:50:55,403240,34.0,3
8,10:53:00,10:53:00,403241,34.0,3
9,10:54:14,10:54:14,403242,32.0,2
10,10:56:18,10:56:18,403465,23.0,2
11,10:57:38,10:57:38,404160,20.0,2
12,10:58:46,10:58:46,403459,17.0,2
13,11:00:00,11:00:00,403245,19.0,2
14,11:00:28,11:00:28,403246,19.0,2
15,11:01:40,11:01:40,403247,19.0,2
16,11:02:41,11:02:41,403248,15.0,1
17,11:04:00,11:04:00,903046,15.0,1
