stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,16:33:00,16:33:00,401857,31.0,2
2,16:34:01,16:34:01,401858,31.0,2
3,16:39:00,16:39:00,403359,31.0,2
4,16:40:39,16:40:39,403216,31.0,2
5,16:42:18,16:42:18,401840,23.0,2
6,16:44:21,16:44:21,401842,23.0,3
7,16:46:18,16:46:18,405375,34.0,3
8,16:48:54,16:48:54,400716,27.0,2
9,16:51:00,16:51:00,401847,18.0,2
10,16:52:58,16:52:58,803098,18.0,2
11,16:54:38,16:54:38,401232,9.0,1
12,16:56:56,16:56:56,401850,11.0,1
13,16:59:16,16:59:16,404116,11.0,1
14,17:00:00,17:00:00,903078,11.0,1
