stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,5:15:00,5:15:00,403522,3.0,1
2,5:17:00,5:17:00,403523,3.0,1
3,5:17:46,5:17:46,401024,2.0,1
4,5:19:26,5:19:26,401867,4.0,1
5,5:20:15,5:20:15,401868,4.0,1
6,5:22:11,5:22:11,401869,4.0,1
7,5:24:00,5:24:00,401870,4.0,1
8,5:24:45,5:24:45,404858,4.0,1
9,5:25:53,5:25:53,405169,3.0,1
10,5:26:45,5:26:45,405369,3.0,1
11,5:27:49,5:27:49,401875,3.0,1
12,5:28:53,5:28:53,401876,3.0,1
13,5:29:46,5:29:46,401877,2.0,1
14,5:31:00,5:31:00,401878,2.0,1
