stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,7:17:00,7:17:00,401732,38.0,3
2,7:17:52,7:17:52,401738,38.0,3
3,7:21:51,7:21:51,405348,38.0,3
4,7:25:55,7:25:55,405653,38.0,3
5,7:29:00,7:29:00,803182,38.0,3
6,7:32:48,7:32:48,903129,38.0,3
7,7:35:58,7:35:58,401756,38.0,3
8,7:40:17,7:40:17,401761,38.0,3
9,7:44:40,7:44:40,401765,38.0,4
10,7:47:23,7:47:23,401768,62.0,4
11,7:50:35,7:50:35,401771,62.0,4
12,7:53:53,7:53:53,405342,51.0,4
13,7:55:55,7:55:55,403525,20.0,2
14,7:58:03,7:58:03,401779,21.0,2
15,8:01:39,8:01:39,405340,21.0,2
16,8:06:55,8:06:55,803109,20.0,2
17,8:08:00,8:08:00,403849,20.0,2
