stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,13:28:00,13:28:00,405003,2.0,1
2,13:28:58,13:28:58,401916,9.0,3
3,13:31:26,13:31:26,404859,36.0,3
4,13:33:09,13:33:09,401919,36.0,3
5,13:35:14,13:35:14,401920,40.0,3
6,13:36:42,13:36:42,401921,40.0,4
7,13:38:17,13:38:17,401922,55.0,4
8,13:39:51,13:39:51,401924,25.0,5
9,13:41:00,13:41:00,401925,70.0,5
10,13:43:36,13:43:36,401926,72.0,5
11,13:46:40,13:46:40,401927,72.0,5
12,13:47:52,13:47:52,404308,17.0,2
13,13:49:04,13:49:04,401929,17.0,2
14,13:49:47,13:49:47,803166,4.0,1
15,13:51:00,13:51:00,403518,4.0,1
